condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N2,cat_01,0.05,0.046841055154800415,0.375,4.198420667610303,33.250736236572266,0.48472413420677185,0.9776325225830078,0.7349118590354919,0.9790864586830139,0.046841055154800415,0.017205893993377686,1.0101301670074463,0.021749965846538544,0.02506001852452755,0.7674820423126221,4.774136543273926,2.736078977584839,2.2629902362823486,32,True,0.766357421875
