condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N2,cat_01,0.35,0.35113680362701416,2.375,3.8163442241093843,20.784244537353516,0.8468335270881653,0.6989107131958008,0.3543204069137573,0.8300560116767883,0.35113680362701416,0.133353590965271,1.1395059823989868,0.09136662632226944,0.24847158789634705,4.3936262130737305,11.313708305358887,11.313708305358887,14.332271575927734,32,True,0.766357421875
