image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase,native,identity,0.37067,0.10305,0.37067,0.10305,1.0,0.94529,False,0.8,True,717.9
task_env_weather_112463,phase,native,blur1,0.26044,0.01892,0.37067,0.10305,0.70262,0.9406,False,0.8,True,717.9
task_env_weather_112463,phase,native,blur2,0.33872,0.01979,0.37067,0.10305,0.91383,0.92423,False,0.8,True,717.9
task_env_weather_112463,phase,native,crop_resize0.1,0.68033,0.17777,0.37067,0.10305,1.83543,0.88716,False,0.8,True,717.9
task_env_weather_112463,phase,native,crop_resize0.15,0.73422,0.14761,0.37067,0.10305,1.98081,0.86773,False,0.8,True,717.9
task_obj_remove_380621,phase,native,identity,0.39779,0.03343,0.39779,0.03343,1.0,0.928,False,0.8,True,708.0
task_obj_remove_380621,phase,native,blur1,0.48648,0.05601,0.39779,0.03343,1.22294,0.83792,False,0.8,True,708.0
task_obj_remove_380621,phase,native,blur2,0.41908,0.06553,0.39779,0.03343,1.05352,0.8381,False,0.8,True,708.0
task_obj_remove_380621,phase,native,crop_resize0.1,0.5888,0.00765,0.39779,0.03343,1.48017,0.88757,False,0.8,True,708.0
task_obj_remove_380621,phase,native,crop_resize0.15,0.63785,0.00883,0.39779,0.03343,1.60348,0.83045,True,0.8,True,708.0
task_obj_swap_joint_mask_276754,phase,native,identity,0.33917,0.16319,0.33917,0.16319,1.0,0.9501,False,0.8,False,707.1
task_obj_swap_joint_mask_276754,phase,native,blur1,0.14038,0.06662,0.33917,0.16319,0.4139,0.93284,False,0.8,False,707.1
task_obj_swap_joint_mask_276754,phase,native,blur2,0.25383,0.05639,0.33917,0.16319,0.74839,0.91066,False,0.8,False,707.1
task_obj_swap_joint_mask_276754,phase,native,crop_resize0.1,0.42949,0.19025,0.33917,0.16319,1.26629,0.90694,False,0.8,False,707.1
task_obj_swap_joint_mask_276754,phase,native,crop_resize0.15,0.48676,0.19598,0.33917,0.16319,1.43516,0.92391,False,0.8,False,707.1
task_obj_swap_joint_mask_533428,phase,native,identity,0.45873,0.034,0.45873,0.034,1.0,0.88486,False,0.8,True,708.6
task_obj_swap_joint_mask_533428,phase,native,blur1,0.34889,0.03834,0.45873,0.034,0.76056,0.97741,False,0.8,True,708.6
task_obj_swap_joint_mask_533428,phase,native,blur2,0.43298,0.03924,0.45873,0.034,0.94387,0.94531,False,0.8,True,708.6
task_obj_swap_joint_mask_533428,phase,native,crop_resize0.1,0.58224,0.01875,0.45873,0.034,1.26925,0.78559,True,0.8,True,708.6
task_obj_swap_joint_mask_533428,phase,native,crop_resize0.15,0.61152,0.01536,0.45873,0.034,1.33308,0.81825,True,0.8,True,708.6
task_obj_swap_rand_mask_417469,phase,native,identity,0.34278,0.00227,0.34278,0.00227,1.0,0.91435,False,0.8,True,703.8
task_obj_swap_rand_mask_417469,phase,native,blur1,0.23923,0.00419,0.34278,0.00227,0.69792,0.95758,False,0.8,True,703.8
task_obj_swap_rand_mask_417469,phase,native,blur2,0.33619,0.00227,0.34278,0.00227,0.98079,0.86548,False,0.8,True,703.8
task_obj_swap_rand_mask_417469,phase,native,crop_resize0.1,0.60604,0.00286,0.34278,0.00227,1.76803,0.90109,False,0.8,True,703.8
task_obj_swap_rand_mask_417469,phase,native,crop_resize0.15,0.65158,0.00208,0.34278,0.00227,1.90088,0.86126,False,0.8,True,703.8
