step,note,random_seed,init_std,site,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,align_loss,align_psnr_floor,align_tau_acut,align_tau_chroma,align_tau_lpips,align_best_step
9,,,,,0.06855408102273941,0.0,0.9368897080421448,0.0,0.7874914407730103,30.10494613647461,0.13137738406658173,0.13137738406658173,0.9259786605834961,0.7874914407730103,30.10494613647461,0.7274914383888245,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
10,,,,,0.06766630709171295,0.0,0.9374377727508545,0.0,0.7871102094650269,30.099937438964844,0.13138750195503235,0.13138750195503235,0.9259623885154724,0.7871102094650269,30.099937438964844,0.7271102070808411,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
11,,,,,0.06701356172561646,0.0,0.9380142688751221,0.0,0.7867652177810669,30.09515380859375,0.13140423595905304,0.13140423595905304,0.9259438514709473,0.7867652177810669,30.09515380859375,0.7267652153968811,0.0,0.001399993896484375,0.001399993896484375,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
12,,,,,0.0669214203953743,0.0,0.9346866011619568,0.0,0.785873532295227,30.12021827697754,0.13127565383911133,0.13127565383911133,0.9260458946228027,0.785873532295227,30.12021827697754,0.7258735299110413,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
13,,,,,0.06763341277837753,0.0,0.9320740699768066,0.0,0.7850514650344849,30.141878128051758,0.13117444515228271,0.13117444515228271,0.9261285066604614,0.7850514650344849,30.141878128051758,0.7250514626502991,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
14,,,,,0.06899112462997437,0.0,0.9300091862678528,0.0,0.7842935919761658,30.16071128845215,0.13109701871871948,0.13109701871871948,0.926198422908783,0.7842935919761658,30.16071128845215,0.72429358959198,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
15,,,,,0.07043403387069702,0.0,0.9283757209777832,0.0,0.783595085144043,30.177156448364258,0.13103732466697693,0.13103732466697693,0.9262556433677673,0.783595085144043,30.177156448364258,0.7235950827598572,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
16,,,,,0.0719008594751358,0.0,0.9270819425582886,0.0,0.7829522490501404,30.191572189331055,0.1309894174337387,0.1309894174337387,0.9263014793395996,0.7829522490501404,30.191572189331055,0.7229522466659546,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
17,,,,,0.0732860118150711,0.0,0.9260562658309937,0.0,0.7823607921600342,30.204265594482422,0.13094978034496307,0.13094978034496307,0.9263409376144409,0.7823607921600342,30.204265594482422,0.7223607897758484,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
18,,,,,0.07476748526096344,0.0,0.9252447485923767,0.0,0.7818182706832886,30.215473175048828,0.13091635704040527,0.13091635704040527,0.926374614238739,0.7818182706832886,30.215473175048828,0.7218182682991028,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
19,,,,,0.07612302899360657,0.0,0.9246020317077637,0.0,0.7813186049461365,30.22540855407715,0.13089042901992798,0.13089042901992798,0.9264026880264282,0.7813186049461365,30.22540855407715,0.7213186025619507,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
20,,,,,0.07749052345752716,0.0,0.9240931272506714,0.0,0.7808593511581421,30.234230041503906,0.13086922466754913,0.13086922466754913,0.9264262914657593,0.7808593511581421,30.234230041503906,0.7208593487739563,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
21,,,,,0.0788552463054657,0.0,0.9236953854560852,0.0,0.7804393768310547,30.242088317871094,0.13085149228572845,0.13085149228572845,0.9264466166496277,0.7804393768310547,30.242088317871094,0.7204393744468689,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
22,,,,,0.08013813942670822,0.0,0.9233816862106323,0.0,0.7800531387329102,30.249101638793945,0.13083650171756744,0.13083650171756744,0.9264633655548096,0.7800531387329102,30.249101638793945,0.7200531363487244,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
23,,,,,0.0813409760594368,0.0,0.9231348037719727,0.0,0.7796996831893921,30.2553768157959,0.13082388043403625,0.13082388043403625,0.9264785051345825,0.7796996831893921,30.2553768157959,0.7196996808052063,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
24,,,,,0.0824250727891922,0.0,0.9229483604431152,0.0,0.779375433921814,30.26099967956543,0.1308143436908722,0.1308143436908722,0.9264912009239197,0.779375433921814,30.26099967956543,0.7193754315376282,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
25,,,,,0.08340485394001007,0.0,0.922804594039917,0.0,0.7790791988372803,30.266040802001953,0.13080641627311707,0.13080641627311707,0.9265025854110718,0.7790791988372803,30.266040802001953,0.7190791964530945,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
26,,,,,0.08428920060396194,0.0,0.9226924180984497,0.0,0.7788069844245911,30.27057647705078,0.13080015778541565,0.13080015778541565,0.9265114068984985,0.7788069844245911,30.27057647705078,0.7188069820404053,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
27,,,,,0.08515539765357971,0.0,0.9226122498512268,0.0,0.7785592079162598,30.274656295776367,0.13079527020454407,0.13079527020454407,0.9265201091766357,0.7785592079162598,30.274656295776367,0.718559205532074,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
28,,,,,0.08607138693332672,0.0,0.9225554466247559,0.0,0.77833092212677,30.27832794189453,0.13079127669334412,0.13079127669334412,0.9265273809432983,0.77833092212677,30.27832794189453,0.7183309197425842,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
29,,,,,0.08692838996648788,0.0,0.922515332698822,0.0,0.7781231999397278,30.281639099121094,0.13078832626342773,0.13078832626342773,0.9265333414077759,0.7781231999397278,30.281639099121094,0.718123197555542,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
30,,,,,0.08770839869976044,0.0,0.922484815120697,0.0,0.7779330015182495,30.284626007080078,0.13078588247299194,0.13078588247299194,0.9265385866165161,0.7779330015182495,30.284626007080078,0.7179329991340637,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
31,,,,,0.08841990679502487,0.0,0.9224702715873718,0.0,0.7777601480484009,30.287330627441406,0.13078396022319794,0.13078396022319794,0.9265437126159668,0.7777601480484009,30.287330627441406,0.7177601456642151,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
32,,,,,0.08906595408916473,0.0,0.9224634766578674,0.0,0.7776011228561401,30.289772033691406,0.13078224658966064,0.13078224658966064,0.9265479445457458,0.7776011228561401,30.289772033691406,0.7176011204719543,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
33,,,,,0.08965162932872772,0.0,0.9224612712860107,0.0,0.7774568796157837,30.291975021362305,0.13078078627586365,0.13078078627586365,0.926551342010498,0.7774568796157837,30.291975021362305,0.7174568772315979,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
34,,,,,0.09018293023109436,0.0,0.9224655628204346,0.0,0.7773247361183167,30.29397201538086,0.13077935576438904,0.13077935576438904,0.926555335521698,0.7773247361183167,30.29397201538086,0.7173247337341309,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
35,,,,,0.09066595882177353,0.0,0.9224746227264404,0.0,0.7772036790847778,30.2957763671875,0.13077819347381592,0.13077819347381592,0.9265584945678711,0.7772036790847778,30.2957763671875,0.717203676700592,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
36,,,,,0.09110391139984131,0.0,0.9224847555160522,0.0,0.7770940661430359,30.297414779663086,0.1307772994041443,0.1307772994041443,0.9265607595443726,0.7770940661430359,30.297414779663086,0.7170940637588501,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
37,,,,,0.09150159358978271,0.0003917813301086426,0.9224966168403625,0.0,0.7769937515258789,30.298900604248047,0.1307765543460846,0.1307765543460846,0.926563024520874,0.7769937515258789,30.298900604248047,0.7169937491416931,0.0,0.0,0.03917813301086426,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
38,,,,,0.08475367724895477,0.0,0.9269260764122009,0.0,0.7785943150520325,30.284305572509766,0.13080082833766937,0.13080082833766937,0.9265767931938171,0.7785943150520325,30.284305572509766,0.7185943126678467,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
39,,,,,0.07964187115430832,0.0,0.9311886429786682,0.0,0.7799803018569946,30.27005386352539,0.13083752989768982,0.13083752989768982,0.9265763163566589,0.7799803018569946,30.27005386352539,0.7199802994728088,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
40,,,,,0.07548831403255463,0.0,0.9352455139160156,0.0,0.7811834812164307,30.256338119506836,0.130885049700737,0.130885049700737,0.9265660643577576,0.7811834812164307,30.256338119506836,0.7211834788322449,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
41,,,,,0.07225529104471207,0.0,0.9390679597854614,0.0,0.7822306156158447,30.2432804107666,0.13093847036361694,0.13093847036361694,0.926548957824707,0.7822306156158447,30.2432804107666,0.7222306132316589,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
42,,,,,0.06976684927940369,0.0,0.942654013633728,0.0,0.7831441164016724,30.23095703125,0.13099613785743713,0.13099613785743713,0.9265257716178894,0.7831441164016724,30.23095703125,0.7231441140174866,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
43,,,,,0.06791406124830246,0.0,0.9459975361824036,0.0,0.783943235874176,30.219398498535156,0.13105544447898865,0.13105544447898865,0.9264998435974121,0.783943235874176,30.219398498535156,0.7239432334899902,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
44,,,,,0.06638895720243454,0.0,0.9490998387336731,0.0,0.784644603729248,30.2086181640625,0.13111528754234314,0.13111528754234314,0.9264723658561707,0.784644603729248,30.2086181640625,0.7246446013450623,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
45,,,,,0.06505722552537918,0.0,0.9519742727279663,0.0,0.7852610349655151,30.198610305786133,0.13117656111717224,0.13117656111717224,0.9264430999755859,0.7852610349655151,30.198610305786133,0.7252610325813293,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
46,,,,,0.06431010365486145,0.0,0.9546210765838623,0.0,0.7858043909072876,30.18934440612793,0.1312353014945984,0.1312353014945984,0.9264148473739624,0.7858043909072876,30.18934440612793,0.7258043885231018,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
47,,,,,0.06382264196872711,0.0,0.9570607542991638,0.0,0.7862838506698608,30.180797576904297,0.13129103183746338,0.13129103183746338,0.9263858795166016,0.7862838506698608,30.180797576904297,0.726283848285675,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
48,,,,,0.06355572491884232,0.0,0.9593017101287842,0.0,0.786708652973175,30.172927856445312,0.13134434819221497,0.13134434819221497,0.9263586401939392,0.786708652973175,30.172927856445312,0.7267086505889893,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
49,,,,,0.06347367912530899,0.0,0.9613577127456665,0.0,0.787085771560669,30.165699005126953,0.13139328360557556,0.13139328360557556,0.926331639289856,0.787085771560669,30.165699005126953,0.7270857691764832,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
50,,,,,0.06353174895048141,0.0,0.9632374048233032,0.0,0.7874218225479126,30.15907096862793,0.13143901526927948,0.13143901526927948,0.9263071417808533,0.7874218225479126,30.15907096862793,0.7274218201637268,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
51,,,,,0.06358392536640167,0.0,0.9649574756622314,0.0,0.7877193689346313,30.152996063232422,0.13148179650306702,0.13148179650306702,0.9262840151786804,0.7877193689346313,30.152996063232422,0.7277193665504456,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
52,,,,,0.06364163011312485,0.0,0.9665323495864868,0.0,0.7879863381385803,30.14743995666504,0.13152119517326355,0.13152119517326355,0.9262610673904419,0.7879863381385803,30.14743995666504,0.7279863357543945,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
53,,,,,0.06370603293180466,0.0,0.9679656028747559,0.0,0.7882241010665894,30.142366409301758,0.131557434797287,0.131557434797287,0.9262415170669556,0.7882241010665894,30.142366409301758,0.7282240986824036,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
54,,,,,0.06377160549163818,0.0,0.9692744016647339,0.0,0.7884373664855957,30.137731552124023,0.13159063458442688,0.13159063458442688,0.9262213706970215,0.7884373664855957,30.137731552124023,0.7284373641014099,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
55,,,,,0.06383159011602402,0.0,0.9704696536064148,0.0,0.7886265516281128,30.133506774902344,0.1316213309764862,0.1316213309764862,0.9262034296989441,0.7886265516281128,30.133506774902344,0.728626549243927,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
56,,,,,0.06388556957244873,0.0,0.9715555906295776,0.00018870830535888672,0.7887976169586182,30.129653930664062,0.13164925575256348,0.13164925575256348,0.9261864423751831,0.7887976169586182,30.129653930664062,0.7287976145744324,0.0,0.0,0.018870830535888672,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
57,,,,,0.06390850245952606,0.0,0.9443641901016235,0.0,0.788712739944458,30.132648468017578,0.13148069381713867,0.13148069381713867,0.9261960387229919,0.788712739944458,30.132648468017578,0.7287127375602722,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
58,,,,,0.06393498182296753,0.0,0.920430064201355,0.0,0.7886340618133545,30.134775161743164,0.1313389092683792,0.1313389092683792,0.9262010455131531,0.7886340618133545,30.134775161743164,0.7286340594291687,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
59,,,,,0.06395454704761505,0.0,0.8993359208106995,0.0,0.788564920425415,30.136234283447266,0.1312200129032135,0.1312200129032135,0.9262024164199829,0.788564920425415,30.136234283447266,0.7285649180412292,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
60,,,,,0.06396785378456116,0.0,0.8807253241539001,0.0,0.7885016202926636,30.13719367980957,0.1311190128326416,0.1311190128326416,0.9262024760246277,0.7885016202926636,30.13719367980957,0.7285016179084778,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
61,,,,,0.06398259848356247,0.0,0.8642879724502563,0.0,0.7884440422058105,30.13776397705078,0.1310339868068695,0.1310339868068695,0.9262010455131531,0.7884440422058105,30.13776397705078,0.7284440398216248,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
62,,,,,0.06399920582771301,0.0,0.849766194820404,0.0,0.7883915901184082,30.138046264648438,0.13096193969249725,0.13096193969249725,0.9261970520019531,0.7883915901184082,30.138046264648438,0.7283915877342224,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
63,,,,,0.06402143090963364,0.0,0.8369309902191162,0.0,0.788345217704773,30.138111114501953,0.13090083003044128,0.13090083003044128,0.9261939525604248,0.788345217704773,30.138111114501953,0.7283452153205872,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
64,,,,,0.06405097246170044,0.0,0.8255895376205444,0.0,0.788303017616272,30.138025283813477,0.13084863126277924,0.13084863126277924,0.9261908531188965,0.788303017616272,30.138025283813477,0.7283030152320862,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
65,,,,,0.06407622247934341,0.0,0.8155549168586731,0.0,0.788264274597168,30.1378231048584,0.1308039128780365,0.1308039128780365,0.9261865615844727,0.788264274597168,30.1378231048584,0.7282642722129822,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
66,,,,,0.06410092115402222,0.0,0.8066741228103638,0.0,0.7882308959960938,30.137542724609375,0.1307651698589325,0.1307651698589325,0.9261821508407593,0.7882308959960938,30.137542724609375,0.728230893611908,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
67,,,,,0.0641314685344696,0.0,0.7987943887710571,0.0,0.7881994247436523,30.1372127532959,0.13073165714740753,0.13073165714740753,0.9261778593063354,0.7881994247436523,30.1372127532959,0.7281994223594666,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
68,,,,,0.06416049599647522,0.0,0.7918022274971008,0.0,0.7881710529327393,30.13684844970703,0.13070249557495117,0.13070249557495117,0.9261730909347534,0.7881710529327393,30.13684844970703,0.7281710505485535,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
69,,,,,0.06418567895889282,0.0,0.7855827808380127,0.0,0.7881455421447754,30.13646697998047,0.1306770294904709,0.1306770294904709,0.9261690974235535,0.7881455421447754,30.13646697998047,0.7281455397605896,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
70,,,,,0.06420812755823135,0.0,0.7800470590591431,0.0,0.7881225347518921,30.13608169555664,0.13065475225448608,0.13065475225448608,0.9261646270751953,0.7881225347518921,30.13608169555664,0.7281225323677063,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
71,,,,,0.06422768533229828,0.0,0.7751109600067139,0.0,0.7881007194519043,30.135698318481445,0.13063551485538483,0.13063551485538483,0.9261607527732849,0.7881007194519043,30.135698318481445,0.7281007170677185,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
72,,,,,0.06424593925476074,0.0,0.7707023024559021,0.0,0.7880822420120239,30.13532257080078,0.13061833381652832,0.13061833381652832,0.9261576533317566,0.7880822420120239,30.13532257080078,0.7280822396278381,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
73,,,,,0.06426435708999634,0.0,0.7667655348777771,0.0,0.7880653738975525,30.13496208190918,0.13060301542282104,0.13060301542282104,0.9261548519134521,0.7880653738975525,30.13496208190918,0.7280653715133667,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
74,,,,,0.06428710371255875,0.0,0.7632443904876709,0.0,0.7880501747131348,30.134618759155273,0.13058951497077942,0.13058951497077942,0.9261527061462402,0.7880501747131348,30.134618759155273,0.728050172328949,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
75,,,,,0.06430843472480774,0.0,0.7600921988487244,0.0,0.7880362272262573,30.134292602539062,0.13057762384414673,0.13057762384414673,0.9261494874954224,0.7880362272262573,30.134292602539062,0.7280362248420715,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
76,,,,,0.06432782858610153,0.0,0.7572689056396484,0.0,0.7880234718322754,30.133983612060547,0.13056710362434387,0.13056710362434387,0.9261462688446045,0.7880234718322754,30.133983612060547,0.7280234694480896,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
77,,,,,0.06434506177902222,0.0,0.7547361850738525,0.0,0.7880122661590576,30.133695602416992,0.13055795431137085,0.13055795431137085,0.9261437654495239,0.7880122661590576,30.133695602416992,0.7280122637748718,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
78,,,,,0.06437136232852936,0.0,0.752465009689331,0.0,0.7880017757415771,30.1334228515625,0.13054978847503662,0.13054978847503662,0.926141619682312,0.7880017757415771,30.1334228515625,0.7280017733573914,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
79,,,,,0.06439527869224548,0.0,0.750426709651947,0.0,0.7879921197891235,30.1331787109375,0.13054251670837402,0.13054251670837402,0.9261395335197449,0.7879921197891235,30.1331787109375,0.7279921174049377,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
80,,,,,0.06441793590784073,0.0,0.7485944032669067,0.0,0.7879840135574341,30.13294219970703,0.13053607940673828,0.13053607940673828,0.9261378049850464,0.7879840135574341,30.13294219970703,0.7279840111732483,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
81,,,,,0.06443897634744644,0.0,0.7469452023506165,0.0,0.7879764437675476,30.132732391357422,0.13053035736083984,0.13053035736083984,0.9261354804039001,0.7879764437675476,30.132732391357422,0.7279764413833618,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
82,,,,,0.0644579827785492,0.0,0.7454646825790405,0.0,0.7879695892333984,30.132532119750977,0.13052517175674438,0.13052517175674438,0.9261342883110046,0.7879695892333984,30.132532119750977,0.7279695868492126,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
83,,,,,0.06447551399469376,0.0,0.7441328763961792,0.0,0.7879631519317627,30.132352828979492,0.1305205374956131,0.1305205374956131,0.9261330962181091,0.7879631519317627,30.132352828979492,0.7279631495475769,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
84,,,,,0.06449103355407715,0.0,0.7429343461990356,0.0,0.7879574298858643,30.132186889648438,0.13051646947860718,0.13051646947860718,0.9261319637298584,0.7879574298858643,30.132186889648438,0.7279574275016785,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
85,,,,,0.06450498849153519,0.0,0.741852879524231,0.0,0.7879519462585449,30.132030487060547,0.1305127590894699,0.1305127590894699,0.9261306524276733,0.7879519462585449,30.132030487060547,0.7279519438743591,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
86,,,,,0.06451788544654846,0.0,0.7408782839775085,0.0,0.787947416305542,30.13189125061035,0.13050946593284607,0.13050946593284607,0.9261295199394226,0.787947416305542,30.13189125061035,0.7279474139213562,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
87,,,,,0.064529187977314,0.0,0.7400006055831909,0.0,0.7879433631896973,30.13176727294922,0.1305064558982849,0.1305064558982849,0.9261288046836853,0.7879433631896973,30.13176727294922,0.7279433608055115,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
88,,,,,0.06453952193260193,0.0,0.7392091751098633,0.0,0.7879389524459839,30.131649017333984,0.13050374388694763,0.13050374388694763,0.9261277914047241,0.7879389524459839,30.131649017333984,0.7279389500617981,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
89,,,,,0.06454882770776749,0.0,0.7384961843490601,0.0,0.7879365682601929,30.131540298461914,0.1305014193058014,0.1305014193058014,0.9261273145675659,0.7879365682601929,30.131540298461914,0.7279365658760071,0.0,0.0,0.0,30.096553802490234,0.09110981225967407,0.9713668823242188,0.13304448127746582,0
