image_id,group,lpips,psnr,ssim
horse_00,horse,0.12831369042396545,26.87860870361328,0.8047751188278198
horse_03,horse,0.14480172097682953,25.220529556274414,0.8398017883300781
woman_03,woman,0.08779364079236984,30.494991302490234,0.9286879301071167
