condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
R,bird_03,0.2,0.19537603855133057,6.0,3.3845245145347778,25.3037109375,0.8608809113502502,0.8319405913352966,0.2278578132390976,0.8843978643417358,0.19537603855133057,0.08628290891647339,1.0029222965240479,0.054301727563142776,0.09571584314107895,2.516505241394043,9.95767879486084,6.343635082244873,6.748709201812744,32
