image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,identity,0.0,train,0.0,19.3519229888916,0.8826872110366821,0.7344648838043213,0.2741830050945282,0.10860610008239746,0.875149130821228,4.215788341561983,3.3628850010636433,0.2232273519039154,0.05863351374864578,0.2138177454471588,0.0419391468167305,24.179073333740234,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.014718472957611084,0.9765545725822449,0.0,80.0,0.2741830050945282
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,0.0,heldout,0.0,23.660655975341797,0.8485682010650635,0.8861109018325806,0.1315871626138687,0.07222461700439453,0.9969845414161682,3.607388867230174,3.4288185129311026,0.21795710921287537,0.04843774065375328,0.217396080493927,0.037789661437273026,24.179073333740234,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.014718472957611084,0.9765545725822449,0.0,80.0,0.1315871626138687
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,0.5,heldout,0.0,23.984180450439453,0.8380205631256104,0.8800475001335144,0.15105265378952026,0.07639944553375244,0.7370439767837524,3.607388867230174,2.8394758760167775,0.21795710921287537,0.04843774065375328,0.21632541716098785,0.027657384052872658,24.357933044433594,0.7077884674072266,0.942995548248291,0.06213795393705368,0.02196502685546875,0.7051854133605957,0.07280343770980835,27.877161026000977,0.07824921607971191
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,1.0,heldout,0.0,22.682506561279297,0.751530647277832,0.801224410533905,0.31837502121925354,0.12973368167877197,0.3879300355911255,3.607388867230174,4.234962445390204,0.21795710921287537,0.04843774065375328,0.21759657561779022,0.008408968336880207,22.305599212646484,0.6632080078125,0.8891977071762085,0.2252269834280014,0.08540093898773193,0.319257527589798,0.3081440329551697,22.882883071899414,0.010230988264083862
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,1.5,heldout,0.0,21.52193260192871,0.7547779679298401,0.7266189455986023,0.44002291560173035,0.1846325397491455,0.24213531613349915,3.607388867230174,6.290724587728791,0.21795710921287537,0.04843774065375328,0.21934963762760162,0.03130853921175003,20.976173400878906,0.7442238330841064,0.8084248900413513,0.3430352807044983,0.1586134433746338,0.17603984475135803,0.4379340708255768,21.619068145751953,0.0020888447761535645
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,2.0,heldout,0.0,20.88715362548828,0.7379089593887329,0.6671697497367859,0.514313280582428,0.2287743091583252,0.157639741897583,3.607388867230174,7.723643433967577,0.21795710921287537,0.04843774065375328,0.2130376398563385,0.024454141035676003,20.138107299804688,0.8026728630065918,0.7301006317138672,0.4244314432144165,0.2053370475769043,0.11186584085226059,0.5099867582321167,20.968475341796875,0.004326522350311279
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,blur,3.0,heldout,0.0,20.015914916992188,0.7465595006942749,0.578797459602356,0.5828380584716797,0.27624237537384033,0.08567192405462265,3.607388867230174,9.035604645709428,0.21795710921287537,0.04843774065375328,0.20807209610939026,0.03193571791052818,19.078716278076172,0.8470228910446167,0.6032352447509766,0.5309274792671204,0.2595316767692566,0.05806012824177742,0.5855351686477661,20.02093505859375,-0.0026971101760864258
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,95,heldout,0.0,23.34270477294922,0.8411691188812256,0.8736667037010193,0.14649561047554016,0.07890641689300537,0.9983923435211182,3.607388867230174,3.255322023259988,0.21795710921287537,0.04843774065375328,0.21865957975387573,0.03836686164140701,23.957164764404297,0.8470588326454163,0.9375068545341492,0.05623043328523636,0.017816662788391113,0.9742717146873474,0.04655233025550842,29.74864959716797,0.09994328022003174
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,85,heldout,0.0,22.894289016723633,0.8474581241607666,0.863055408000946,0.15572601556777954,0.0776679515838623,1.0130438804626465,3.607388867230174,3.1809791644078365,0.21795710921287537,0.04843774065375328,0.219732403755188,0.04089699685573578,23.652677536010742,0.8196078538894653,0.9289852380752563,0.09372004866600037,0.02086186408996582,0.9743467569351196,0.08944735676050186,26.51421546936035,0.06627865880727768
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,75,heldout,0.0,22.655269622802734,0.8393378257751465,0.8522931933403015,0.17258571088314056,0.08383917808532715,1.0012025833129883,3.607388867230174,3.105391718216451,0.21795710921287537,0.04843774065375328,0.2132580280303955,0.031364984810352325,23.354368209838867,0.8705882430076599,0.921472430229187,0.1270654797554016,0.02577841281890869,0.9740585088729858,0.1362108737230301,24.49603843688965,0.036374837160110474
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,60,heldout,0.0,22.451383590698242,0.837081789970398,0.8395326137542725,0.18909567594528198,0.0872347354888916,0.9713536500930786,3.607388867230174,2.3981639889130735,0.21795710921287537,0.04843774065375328,0.21752700209617615,0.03549300879240036,23.027170181274414,0.8352941274642944,0.913055419921875,0.16648650169372559,0.0324326753616333,0.9701513648033142,0.15937384963035583,23.30567169189453,0.029721826314926147
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,45,heldout,0.0,22.228763580322266,0.830612301826477,0.8282143473625183,0.2167525589466095,0.09535276889801025,0.9371331334114075,3.607388867230174,2.2585759520127167,0.21795710921287537,0.04843774065375328,0.2241225242614746,0.046163175255060196,22.783916473388672,0.8627451062202454,0.9052583575248718,0.19337213039398193,0.03581857681274414,0.9630730152130127,0.18372881412506104,22.8984432220459,0.03302374482154846
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10149.0,0.6,512.0,326.0,178.66666666666666,,,,0.26390540599823,0.2258169949054718,0.038088418543338776,0.2741830050945282,24.17908477783203,0.8284478187561035,24.17908477783203,0.8284478187561035,0.9441115260124207,0.038088418543338776,0.4880775809288025,2.0544891357421875,1.3592036962509155,1.1410681009292603,32,jpeg,30,heldout,0.0,21.807870864868164,0.8566412925720215,0.7998418807983398,0.25176241993904114,0.09568136930465698,0.9376189708709717,3.607388867230174,1.920774343076884,0.21795710921287537,0.04843774065375328,0.22663141787052155,0.07749462872743607,22.418594360351562,0.8745098114013672,0.8918344974517822,0.23560252785682678,0.048853158950805664,0.9529324173927307,0.217988058924675,22.87649917602539,0.03377436101436615
