image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,prompt_idx,prompt_split,eval_prompt,eval_strength,strength_split,edit_lpips,edit_psnr,ctrl_lpips,net_lpips
car_01,S,32,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.59,512.0,311.6666666666667,165.33333333333334,,,,0.2725067734718323,0.2278156578540802,0.04469110071659088,0.2721843421459198,24.639663696289062,0.8444827198982239,24.639663696289062,0.8444827198982239,0.9466306567192078,0.04469110071659088,0.5059126615524292,2.1213202476501465,1.4074954986572266,1.2258903980255127,32,1,heldout,a car driving in a flooded street,0.5,train,0.08741322159767151,27.226991653442383,0.0,0.08741322159767151
car_01,S,32,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.59,512.0,311.6666666666667,165.33333333333334,,,,0.2725067734718323,0.2278156578540802,0.04469110071659088,0.2721843421459198,24.639663696289062,0.8444827198982239,24.639663696289062,0.8444827198982239,0.9466306567192078,0.04469110071659088,0.5059126615524292,2.1213202476501465,1.4074954986572266,1.2258903980255127,32,1,heldout,a car driving in a flooded street,0.7,heldout,0.05886317789554596,33.02892303466797,0.0,0.05886317789554596
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,0,train,a cat sitting on the grass,0.3,heldout,0.0671006292104721,33.09279251098633,0.0,0.0671006292104721
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,0,train,a cat sitting on the grass,0.5,train,0.06442955136299133,32.879005432128906,0.0,0.06442955136299133
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,0,train,a cat sitting on the grass,0.7,heldout,0.03985987603664398,37.567901611328125,0.0,0.03985987603664398
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,1,heldout,a dog under heavy rain at night,0.3,heldout,0.06712605059146881,33.09831237792969,0.0,0.06712605059146881
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,1,heldout,a dog under heavy rain at night,0.5,train,0.056730084121227264,33.86741256713867,0.0,0.056730084121227264
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.7,rotate,0,0.0,,,11507.9,0.69,512.0,297.6666666666667,122.0,,,,0.33149027824401855,0.28759944438934326,0.043890826404094696,0.21240054070949554,32.575050354003906,0.7296764850616455,32.575050354003906,0.7296764850616455,0.9758304953575134,0.043890826404094696,0.46188050508499146,1.956377387046814,1.3332817554473877,1.1530165672302246,32,1,heldout,a dog under heavy rain at night,0.7,heldout,0.04468216747045517,37.326778411865234,0.0,0.04468216747045517
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,0,train,a cat sitting on the grass,0.3,heldout,0.10446731746196747,30.86600112915039,0.0,0.10446731746196747
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,0,train,a cat sitting on the grass,0.5,train,0.07654599100351334,33.510047912597656,0.0,0.07654599100351334
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,0,train,a cat sitting on the grass,0.7,heldout,0.07912321388721466,32.54682159423828,0.0,0.07912321388721466
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,1,heldout,a dog under heavy rain at night,0.3,heldout,0.10041700303554535,30.84039878845215,0.0,0.10041700303554535
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,1,heldout,a dog under heavy rain at night,0.5,train,0.07239304482936859,33.84004211425781,0.0,0.07239304482936859
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.07,512.0,296.0,152.66666666666666,,,,0.2650080919265747,0.22834712266921997,0.03666098043322563,0.27165287733078003,31.480825424194336,0.46677613258361816,31.480825424194336,0.46677613258361816,0.9669257998466492,0.03666098043322563,0.5177857279777527,2.1213202476501465,1.5121631622314453,1.2459312677383423,32,1,heldout,a dog under heavy rain at night,0.7,heldout,0.07754382491111755,32.50298309326172,0.0,0.07754382491111755
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,0,train,an elderly person with gray hair,0.3,heldout,0.053449686616659164,34.8868293762207,0.0,0.053449686616659164
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,0,train,an elderly person with gray hair,0.5,train,0.07280039042234421,34.16429138183594,0.0,0.07280039042234421
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,0,train,an elderly person with gray hair,0.7,heldout,0.0537605881690979,33.55860900878906,0.0,0.0537605881690979
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,1,heldout,a person standing in a burning room,0.3,heldout,0.052890002727508545,35.06123352050781,0.0,0.052890002727508545
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,1,heldout,a person standing in a burning room,0.5,train,0.05575798451900482,34.99736404418945,0.0,0.05575798451900482
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.02,512.0,279.0,115.0,,,,0.3368113040924072,0.3055083751678467,0.031302932649850845,0.19449160993099213,34.18367004394531,0.4890974760055542,34.18367004394531,0.4890974760055542,0.9807590842247009,0.031302932649850845,0.5893324613571167,2.1213202476501465,1.5407079458236694,1.395486831665039,32,1,heldout,a person standing in a burning room,0.7,heldout,0.08620929718017578,29.30467414855957,0.0,0.08620929718017578
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,0,train,an elderly person with gray hair,0.3,heldout,0.06807050853967667,32.718910217285156,0.0,0.06807050853967667
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,0,train,an elderly person with gray hair,0.5,train,0.07063141465187073,34.38858413696289,0.0,0.07063141465187073
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,0,train,an elderly person with gray hair,0.7,heldout,0.062010508030653,36.49068069458008,0.0,0.062010508030653
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,1,heldout,a person standing in a burning room,0.3,heldout,0.06850510835647583,32.74458694458008,0.0,0.06850510835647583
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,1,heldout,a person standing in a burning room,0.5,train,0.07968582212924957,34.2737922668457,0.0,0.07968582212924957
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.72,512.0,296.6666666666667,151.66666666666666,,,,0.2716101109981537,0.24098697304725647,0.030623145401477814,0.25901302695274353,32.862552642822266,0.6953765153884888,32.862552642822266,0.6953765153884888,0.9790920615196228,0.030623145401477814,0.5434625148773193,2.1176185607910156,1.549323558807373,1.2583026885986328,32,1,heldout,a person standing in a burning room,0.7,heldout,0.03282223641872406,38.720985412597656,0.0,0.03282223641872406
