loss,L_def,L_fid,defense_mode,edit_shift,attn_masked_l1,attn_ref_l1,attn_suppressed,attn_suppressed_rel,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
276.220703125,276.220703125,0.0,suppress_attn_ca,nan,276.220703125,279.1492919921875,2.9285888671875,0.010491120526536968,0.0,0.0,9.999999974752427e-07,0.0,0.8012617826461792,31.341899871826172,0.043573081493377686,0.0,0.9355649352073669,0.0,120.0,0.0,0.0,0.0,0,stage2,0,0.02,0.9999998211860657
271.20526123046875,271.20526123046875,0.0,suppress_attn_ca,nan,271.20526123046875,279.1492919921875,7.94403076171875,0.02845800075302028,0.010950323194265366,0.0,0.07088280469179153,0.0,0.7738361358642578,31.32819366455078,0.045477427542209625,0.0019236409571021795,0.9352118968963623,0.1098431944847107,52.15236282348633,0.0498431958258152,0.0,0.0,1,stage2,1,0.02,0.9999998211860657
262.2010192871094,262.2010192871094,0.0,suppress_attn_ca,nan,262.2010192871094,279.1492919921875,16.948272705078125,0.060714009282002594,0.03427635878324509,0.0,0.1943831890821457,0.0,0.7056787610054016,31.221416473388672,0.053695160895586014,0.011485733091831207,0.9331505298614502,0.21160069108009338,43.491783142089844,0.1516006886959076,0.0,0.0,2,stage2,2,0.02,1.0
251.20892333984375,251.20892333984375,0.0,suppress_attn_ca,nan,251.20892333984375,279.1492919921875,27.94036865234375,0.10009113207109875,0.05803269147872925,0.0,0.3671691417694092,0.0,0.6780836582183838,30.944412231445312,0.07359470427036285,0.034236401319503784,0.9278079271316528,0.30421626567840576,39.104881286621094,0.24421626329421997,0.0,0.0,3,stage2,3,0.02,0.9999998807907104
237.22708129882812,237.22708129882812,0.0,suppress_attn_ca,nan,237.22708129882812,279.1492919921875,41.922210693359375,0.15017845968433494,0.10284695029258728,0.0,0.5788196325302124,0.0,0.6998471021652222,30.37775421142578,0.11217828840017319,0.07699793577194214,0.9161208868026733,0.3178636133670807,35.59345626831055,0.2578636109828949,0.0,0.0,4,stage2,4,0.02,0.9999999403953552
228.14288330078125,228.14288330078125,0.0,suppress_attn_ca,nan,228.14288330078125,279.1492919921875,51.00640869140625,0.18272089578802786,0.1366695761680603,0.0,0.9039745926856995,0.0,0.7107504606246948,29.61532211303711,0.1708555519580841,0.1395660638809204,0.9006665945053101,0.3864927291870117,33.082088470458984,0.3264927268028259,0.0,0.9179115295410156,5,stage2,5,0.02,0.9999999403953552
220.79188537597656,219.92672729492188,0.8651614189147949,suppress_attn_ca,nan,219.92672729492188,279.1492919921875,59.222564697265625,0.21215373420658032,0.16865161061286926,0.00865161418914795,1.2248234748840332,0.0,0.6819334030151367,28.917142868041992,0.22347769141197205,0.19585096836090088,0.8874636888504028,0.4712728261947632,31.43568229675293,0.4112728238105774,0.0,2.5643177032470703,6,stage2,6,0.02,0.9999998807907104
216.12425231933594,211.59451293945312,4.5297322273254395,suppress_attn_ca,nan,211.59451293945312,279.1492919921875,67.55477905273438,0.2420023299024703,0.16497381031513214,0.004973813891410828,1.521069049835205,0.0,0.66644686460495,28.323556900024414,0.26488929986953735,0.2403235137462616,0.8732704520225525,0.5248028039932251,30.259437561035156,0.4648028016090393,0.04032351076602936,3.7405624389648438,7,stage2,7,0.02,0.9999998807907104
209.064697265625,203.42581176757812,5.6388840675354,suppress_attn_ca,nan,203.42581176757812,279.1492919921875,75.72348022460938,0.271265170275727,0.14654503762722015,0.0,1.8326917886734009,0.0,0.6942070722579956,27.828100204467773,0.27875179052352905,0.2563888430595398,0.8607560992240906,0.5519986748695374,29.36327362060547,0.49199867248535156,0.056388840079307556,4.636726379394531,8,stage2,8,0.02,0.9999998807907104
203.2282257080078,197.66049194335938,5.567728042602539,suppress_attn_ca,nan,197.66049194335938,279.1492919921875,81.48880004882812,0.29191834758838914,0.14964215457439423,0.0,2.1519861221313477,0.0,0.7163006663322449,27.36600685119629,0.2764045000076294,0.2556772828102112,0.8509334325790405,0.5756696462631226,28.62607192993164,0.5156696438789368,0.05567727982997894,5.373928070068359,9,stage2,9,0.02,0.9999999403953552
