condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa,woman_03,0.04,0.03701508045196533,0.25,dists,True,0.032174,0.07217351436614991,0.06918859481811523,3.5730184035198245,28.395719528198242,0.6448807120323181,0.8957986831665039,0.326812744140625,0.9457746148109436,0.11601698398590088,0.06918859481811523,0.6458693742752075,0.03803754970431328,0.07534917443990707
