step,loss,step_size,delta_linf01,delta_l2
0,623.8688354492188,1.0,0.02891242504119873,0.9999914765357971
1,619.3183959960937,1.0,0.038233816623687744,1.49021577835083
2,612.8316223144532,1.0,0.06616002321243286,1.9490420818328857
3,601.3391235351562,1.0,0.08965212106704712,2.367220640182495
4,597.1271057128906,1.0,0.09340840578079224,2.5931715965270996
5,593.6568298339844,1.0,0.105135977268219,2.981999635696411
6,576.5294677734375,1.0,0.11801832914352417,3.3176002502441406
7,571.3382263183594,1.0,0.127873957157135,3.671462297439575
8,568.9066528320312,1.0,0.13204872608184814,3.8590903282165527
9,569.507470703125,1.0,0.14842981100082397,4.244745254516602
10,558.41044921875,1.0,0.15386319160461426,4.469583511352539
11,549.271240234375,1.0,0.15893930196762085,4.6747565269470215
12,545.1630859375,1.0,0.16001123189926147,4.9357733726501465
13,542.3417053222656,1.0,0.17011040449142456,5.213768482208252
14,540.6033752441406,1.0,0.17822957038879395,5.5389556884765625
15,536.0176635742188,1.0,0.18674170970916748,5.825190544128418
16,519.0725494384766,1.0,0.18648958206176758,6.082180023193359
17,522.1555419921875,1.0,0.2019931674003601,6.412695407867432
18,511.0393493652344,1.0,0.20478016138076782,6.633026599884033
19,512.2215942382812,1.0,0.2115180492401123,6.912428379058838
20,501.2216491699219,1.0,0.2130475640296936,7.165291786193848
21,497.4475616455078,1.0,0.21983569860458374,7.42212438583374
22,499.155615234375,1.0,0.22323393821716309,7.637350082397461
23,495.4535430908203,1.0,0.22999006509780884,7.891175270080566
24,484.2119201660156,1.0,0.23418664932250977,8.116830825805664
25,476.8386932373047,1.0,0.23889899253845215,8.384452819824219
26,470.1143096923828,1.0,0.24367254972457886,8.587868690490723
27,465.0785186767578,1.0,0.24774986505508423,8.832432746887207
28,464.0035125732422,1.0,0.25109803676605225,9.068859100341797
29,442.0280059814453,1.0,0.2540019154548645,9.300071716308594
30,448.4112579345703,1.0,0.25577014684677124,9.5114164352417
31,437.5008575439453,1.0,0.2577964663505554,9.68551254272461
32,434.50835571289065,1.0,0.26014435291290283,9.876391410827637
33,442.5959838867187,1.0,0.26224416494369507,10.057273864746094
34,437.7407165527344,1.0,0.26444417238235474,10.267818450927734
35,430.5164855957031,1.0,0.26795274019241333,10.479520797729492
36,430.55451049804685,1.0,0.2673190236091614,10.616490364074707
37,415.9139465332031,1.0,0.2703933119773865,10.839756965637207
38,416.54664001464846,1.0,0.2692664861679077,11.003819465637207
39,415.4434753417969,1.0,0.2980194091796875,11.165420532226562
40,420.1328369140625,1.0,0.2955614924430847,11.386737823486328
41,412.5268218994141,1.0,0.29701393842697144,11.577228546142578
42,409.6027404785156,1.0,0.29839998483657837,11.779605865478516
43,413.8990783691406,1.0,0.2994544506072998,11.93256950378418
44,404.9150421142578,1.0,0.30157017707824707,12.112333297729492
45,404.33143615722656,1.0,0.3025156855583191,12.225349426269531
46,393.3829803466797,1.0,0.30462515354156494,12.422347068786621
47,393.2174377441406,1.0,0.3050948977470398,12.56542682647705
48,393.6772094726563,1.0,0.3059842586517334,12.762408256530762
49,395.64581604003905,1.0,0.3067149519920349,12.956162452697754
50,378.6769775390625,1.0,0.31011492013931274,13.13228988647461
51,372.8002655029297,1.0,0.31198734045028687,13.3026123046875
52,374.322607421875,1.0,0.315371572971344,13.486156463623047
53,376.8885559082031,1.0,0.31640881299972534,13.615067481994629
54,378.05872802734376,1.0,0.3180011510848999,13.701286315917969
55,379.95465393066405,1.0,0.32297199964523315,13.95077896118164
56,374.9359466552734,1.0,0.3242982029914856,14.083335876464844
57,368.6324066162109,1.0,0.325736403465271,14.178085327148438
58,363.4844604492188,1.0,0.32949119806289673,14.379964828491211
59,367.32082214355466,1.0,0.32815611362457275,14.481715202331543
60,353.77012329101564,1.0,0.32899045944213867,14.677345275878906
61,364.81557312011716,1.0,0.3322138786315918,14.808942794799805
62,358.4639007568359,1.0,0.3350425958633423,14.992238998413086
63,363.31171264648435,1.0,0.3368757367134094,15.119854927062988
64,352.8425537109375,1.0,0.3386526107788086,15.239533424377441
65,351.01536254882814,1.0,0.3423379063606262,15.413464546203613
66,343.7546447753906,1.0,0.3442081809043884,15.53288745880127
67,346.0566345214844,1.0,0.3468085527420044,15.680025100708008
68,345.6853057861328,1.0,0.3490443825721741,15.839640617370605
69,358.9368927001953,1.0,0.35157740116119385,15.96444034576416
70,349.44553527832034,1.0,0.34946781396865845,15.989215850830078
71,346.9134948730469,1.0,0.3488345146179199,15.993573188781738
72,341.0463897705078,1.0,0.3474476933479309,15.99487590789795
73,344.7272644042969,1.0,0.34650325775146484,15.995984077453613
74,342.82286071777344,1.0,0.3448832631111145,15.994343757629395
75,343.53819274902344,1.0,0.34278422594070435,15.994688987731934
76,343.46742858886716,1.0,0.337940514087677,15.993682861328125
77,344.3060333251953,1.0,0.33348482847213745,15.995692253112793
78,335.7663299560547,1.0,0.32113587856292725,15.993905067443848
79,340.1359619140625,1.0,0.3204358220100403,15.99304485321045
80,329.56065673828124,1.0,0.3198752999305725,15.99698543548584
81,341.6304565429688,1.0,0.31948477029800415,15.995340347290039
82,331.3272308349609,1.0,0.3181766867637634,15.996355056762695
83,336.5019104003906,1.0,0.31796157360076904,15.998249053955078
84,326.4628509521484,1.0,0.31720882654190063,15.995403289794922
85,342.1185241699219,1.0,0.3158378005027771,15.996302604675293
86,343.72515563964845,1.0,0.3134946823120117,15.995244979858398
87,339.33542785644534,1.0,0.31196171045303345,15.996158599853516
88,334.5127380371094,1.0,0.31092578172683716,15.994175910949707
89,340.33636169433595,1.0,0.3088942766189575,15.990243911743164
90,328.22780456542966,1.0,0.3071027398109436,15.995362281799316
91,321.3666564941406,1.0,0.304277241230011,15.989706039428711
92,324.1441192626953,1.0,0.3065032362937927,15.995950698852539
93,340.84132385253906,1.0,0.30749088525772095,15.996973037719727
94,321.15036926269534,1.0,0.30790138244628906,15.995314598083496
95,324.3576721191406,1.0,0.3082147240638733,15.998505592346191
96,325.45579528808594,1.0,0.3084586262702942,15.9972562789917
97,325.2906890869141,1.0,0.30762332677841187,15.997557640075684
98,325.3923583984375,1.0,0.30634039640426636,15.996718406677246
99,321.3203155517578,1.0,0.304138720035553,15.997255325317383
100,325.2928466796875,1.0,0.3046066164970398,15.997676849365234
101,317.8007751464844,1.0,0.3042345643043518,15.995798110961914
102,327.05511169433595,1.0,0.30178648233413696,15.997483253479004
103,331.67530822753906,1.0,0.302645206451416,15.997385025024414
104,326.55666198730466,1.0,0.29945868253707886,15.996939659118652
105,331.76194458007814,1.0,0.29960471391677856,15.998303413391113
106,320.2848358154297,1.0,0.29717200994491577,15.997368812561035
107,319.1556884765625,1.0,0.29748058319091797,15.998784065246582
108,330.22234802246095,1.0,0.29633617401123047,15.996994972229004
109,322.1386322021484,1.0,0.29522770643234253,15.997859001159668
110,315.62477416992186,1.0,0.29137688875198364,15.99600601196289
111,323.38176879882815,1.0,0.2908603549003601,15.997004508972168
112,323.0095642089844,1.0,0.28983551263809204,15.996137619018555
113,321.9572326660156,1.0,0.28722745180130005,15.996984481811523
114,319.2207397460937,1.0,0.2868000864982605,15.997201919555664
115,320.45362548828126,1.0,0.28608113527297974,15.997804641723633
116,318.46494140625,1.0,0.28748536109924316,15.997393608093262
117,320.56202392578126,1.0,0.2821710705757141,15.99687671661377
118,319.3281555175781,1.0,0.2816007733345032,15.993393898010254
119,316.16473388671875,1.0,0.27697402238845825,15.997314453125
120,325.8713073730469,1.0,0.27596789598464966,15.997337341308594
121,323.4897796630859,1.0,0.2789941430091858,15.997389793395996
122,311.8127899169922,1.0,0.2763884663581848,15.996525764465332
123,311.2400604248047,1.0,0.2758015990257263,15.997087478637695
124,312.6851776123047,1.0,0.275326132774353,15.997475624084473
125,315.4036102294922,1.0,0.2683040499687195,15.997672080993652
126,314.0442413330078,1.0,0.2662935256958008,15.997849464416504
127,317.9173583984375,1.0,0.2693856358528137,15.995827674865723
128,315.26654663085935,1.0,0.26403409242630005,15.996857643127441
129,306.38805236816404,1.0,0.2689489722251892,15.997236251831055
130,316.15924682617185,1.0,0.26614683866500854,15.99826431274414
131,310.31678771972656,1.0,0.2666866183280945,15.998112678527832
132,321.77455444335936,1.0,0.261968195438385,15.994818687438965
133,316.02235412597656,1.0,0.2635752558708191,15.997710227966309
134,319.76527404785156,1.0,0.2640189528465271,15.998912811279297
135,311.4415313720703,1.0,0.26192575693130493,15.998079299926758
136,306.6123992919922,1.0,0.2616344094276428,15.997949600219727
137,303.6879638671875,1.0,0.25435543060302734,15.996597290039062
138,320.0409912109375,1.0,0.2546544671058655,15.997258186340332
139,306.44658813476565,1.0,0.2549331784248352,15.996593475341797
140,316.33892822265625,1.0,0.254943311214447,15.99722957611084
141,309.5603393554687,1.0,0.25725257396698,15.998464584350586
142,317.63160400390626,1.0,0.25042635202407837,15.998151779174805
143,313.1540130615234,1.0,0.25095540285110474,15.99771785736084
144,310.4064910888672,1.0,0.25120335817337036,15.998380661010742
145,304.80653686523436,1.0,0.25162172317504883,15.998347282409668
146,303.40269165039064,1.0,0.24779754877090454,15.996615409851074
147,310.48450927734376,1.0,0.25039225816726685,15.997936248779297
148,303.4139770507812,1.0,0.25002092123031616,15.999168395996094
149,297.707861328125,1.0,0.24398642778396606,15.997739791870117
150,313.67735290527344,1.0,0.2448599934577942,15.997474670410156
151,309.81480102539064,1.0,0.24519991874694824,15.995783805847168
152,301.6642211914062,1.0,0.24736446142196655,15.997204780578613
153,312.8611206054687,1.0,0.24758285284042358,15.997292518615723
154,304.8970916748047,1.0,0.2544548511505127,15.997748374938965
155,315.0573272705078,1.0,0.2514483332633972,15.997727394104004
156,304.3501861572266,1.0,0.24358981847763062,15.995698928833008
157,311.364208984375,1.0,0.2425641417503357,15.999038696289062
158,298.1155609130859,1.0,0.24801379442214966,15.996780395507812
159,303.9709106445313,1.0,0.2464715838432312,15.997780799865723
160,298.81154174804686,1.0,0.24909383058547974,15.998207092285156
161,307.96698608398435,1.0,0.24624037742614746,15.997038841247559
162,298.79669189453125,1.0,0.24033123254776,15.995882034301758
163,309.4158874511719,1.0,0.2345309853553772,15.997386932373047
164,303.88438720703124,1.0,0.23475617170333862,15.997539520263672
165,313.4953277587891,1.0,0.2345513105392456,15.997719764709473
166,308.8382110595703,1.0,0.24040275812149048,15.998151779174805
167,291.47055969238284,1.0,0.24302929639816284,15.998283386230469
168,309.2499206542969,1.0,0.23973309993743896,15.996922492980957
169,299.8146453857422,1.0,0.23195695877075195,15.997702598571777
170,303.22459106445314,1.0,0.24097609519958496,15.9974365234375
171,311.8903472900391,1.0,0.23610228300094604,15.997126579284668
172,310.18515930175784,1.0,0.23444080352783203,15.998427391052246
173,298.4922393798828,1.0,0.24305963516235352,15.997321128845215
174,303.2448364257813,1.0,0.2409408688545227,15.997855186462402
175,296.14324951171875,1.0,0.2408052682876587,15.997537612915039
176,302.68816528320315,1.0,0.24000495672225952,15.998477935791016
177,299.3305999755859,1.0,0.24140512943267822,15.997840881347656
178,299.6496246337891,1.0,0.23894107341766357,15.998250961303711
179,293.3159210205078,1.0,0.23701059818267822,15.997307777404785
180,304.86521606445314,1.0,0.23419934511184692,15.998414039611816
181,301.7873840332031,1.0,0.23850548267364502,15.997654914855957
182,294.45326232910156,1.0,0.23097014427185059,15.997742652893066
183,297.5484222412109,1.0,0.23595255613327026,15.997539520263672
184,304.68365478515625,1.0,0.23450380563735962,15.998374938964844
185,308.2911743164062,1.0,0.24005115032196045,15.99834156036377
186,305.03529052734376,1.0,0.2334495186805725,15.996415138244629
187,298.74094543457034,1.0,0.22798120975494385,15.997657775878906
188,300.53333740234376,1.0,0.23517179489135742,15.998445510864258
189,302.79871826171876,1.0,0.2375166416168213,15.997379302978516
190,291.4960693359375,1.0,0.2408750057220459,15.998412132263184
191,296.41973571777345,1.0,0.23320072889328003,15.99695110321045
192,300.0080841064453,1.0,0.23862165212631226,15.998190879821777
193,303.7394287109375,1.0,0.23780381679534912,15.998662948608398
194,301.77898559570315,1.0,0.2327023148536682,15.99897575378418
195,298.1819305419922,1.0,0.23818933963775635,15.99719524383545
196,302.75263671875,1.0,0.23563086986541748,15.998672485351562
197,298.2339599609375,1.0,0.23661375045776367,15.997096061706543
198,290.26942138671876,1.0,0.23362946510314941,15.99673843383789
199,297.4755798339844,1.0,0.23892802000045776,15.997113227844238
