condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
photoguard_c,cat_01,0.35,0.34834855794906616,1.25,5.062945944858699,38.99299240112305,0.2986600399017334,0.9838661551475525,0.7614676356315613,0.9932510256767273,0.34834855794906616,0.022789478302001953,1.0269533395767212,0.011228798888623714,0.002277374267578125
