condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N2,cat_02,0.35,0.3525926470756531,4.25,4.63582804125599,21.671628952026367,0.7829128503799438,0.6054335832595825,0.0860840231180191,0.8337392210960388,0.3525926470756531,0.10617095232009888,1.0275079011917114,0.08249322324991226,0.3225517272949219,5.111376762390137,11.313708305358887,10.617451667785645,10.79300308227539,32
