condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
Ra,bird_03,0.35,0.34838855266571045,0.71875,4.5893153859071365,26.50446128845215,0.6331886053085327,0.7966555953025818,0.2189934253692627,0.873393177986145,0.34838855266571045,0.13152289390563965,1.2454779148101807,0.047290727496147156,0.1316426694393158
