condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa,horse_00,0.04,0.04402226209640503,0.109375,dists,True,0.03712,0.07711986541748048,0.0811421275138855,4.7818261398591915,26.85280990600586,0.391143262386322,0.7413949370384216,0.2811056673526764,0.9115472435951233,0.1960429549217224,0.0811421275138855,0.7259876132011414,0.04543164372444153,0.15790557861328125
