image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1805,0.93213,25.517,0.44502,0.0751,0.20789,0.8253,20.884,0.3422,0.11787,0.68121,0.05298,82.6
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24369,0.92094,26.714,0.42981,0.11429,0.27786,0.73088,21.693,0.30844,0.18971,0.48218,0.04616,83.8
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27846,0.85217,21.662,0.36118,0.1465,0.3477,0.57035,16.483,0.27141,0.25258,0.67755,0.08259,84.3
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21842,0.98227,38.604,0.59134,0.05881,0.26977,0.82507,20.476,0.62259,0.2205,0.25322,0.01174,84.2
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17477,0.9402,29.326,0.51279,0.11225,0.34793,0.65721,11.517,0.4102,0.22595,0.72157,0.03418,84.5
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24327,0.91619,29.357,0.52155,0.05447,0.3381,0.71097,20.216,0.24546,0.1394,0.35456,0.03405,84.4
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29048,0.93143,29.711,0.48689,0.06164,0.31667,0.81836,21.431,0.29622,0.10907,0.40973,0.03269,84.3
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27435,0.88967,29.567,0.49909,0.0604,0.656,0.64338,13.938,0.35371,0.37925,0.28565,0.03324,84.3
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30245,0.82885,19.5,0.36105,0.11303,0.42326,0.5135,16.632,0.16061,0.21532,0.74867,0.10593,84.1
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23763,0.90948,24.222,0.40706,0.10086,0.26876,0.77285,20.282,0.26428,0.13957,0.70629,0.06151,84.4
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29022,0.88122,24.989,0.39958,0.10579,0.38534,0.63551,19.254,0.18337,0.2461,0.582,0.0563,84.3
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17741,0.9486,28.33,0.53642,0.09261,0.29286,0.7969,17.153,0.41479,0.18852,0.46131,0.03833,84.5
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41526,0.88212,24.895,0.39085,0.09128,0.39349,0.52121,16.99,0.25938,0.28392,0.58008,0.05692,84.9
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18853,0.95376,33.379,0.62186,0.06674,0.19589,0.86025,25.935,0.56312,0.14488,0.44395,0.02143,84.5
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23402,0.89006,24.312,0.43838,0.09041,0.29598,0.78637,21.563,0.34177,0.10468,0.57042,0.06087,84.6
