image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,floor_gate,theta_budget,coarsen,warp_grid,update,step_size,saturate_at,warp_init_std,disp_field_grid,dct_mode,dct_qd,dct_pairing,dct_gate,dct_plane_weight,manifold_weight,manifold_t,manifold_only,manifold_balance,defense_steps,loss,ig_zt,ig_t_min,ig_t_max,ig_samples,gain_ratio,purify_aware,eot_qualities,deliver_jpeg,stage2_steps,stage2_ops,stage2_order,stage2_step_scale,stage2_trust,stage2_check_every,stage2_ramp,stop_reason,stopped_at,best_eval,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,2.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,uniform,0.0,1,16,sign,,0.25,0.0,16,plane,0.85,transpose,texture,uniform,0.0,100,0,raw,12000,latent_norm,,1,1000,1,1.0,none,95 75 50,0.0,0,identity blur1 blur2 crop05 crop10 crop15,shuffle,0.2,0.95,20,0,max_steps,12000,66.27397919,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2605,0.95829,25.788,0.49855,0.07641,0.42838,0.69375,14.97,0.26273,0.244,0.84314,0.05136,0.8628,0.8841,False,0.837,1980.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,2.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,uniform,0.0,1,16,sign,,0.25,0.0,16,plane,0.85,transpose,texture,uniform,0.0,100,0,raw,12000,latent_norm,,1,1000,1,1.0,none,95 75 50,0.0,0,identity blur1 blur2 crop05 crop10 crop15,shuffle,0.2,0.95,20,0,max_steps,12000,88.20048523,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31876,0.94824,27.62,0.45211,0.12097,0.4263,0.69076,17.32,0.2637,0.23373,0.60757,0.04159,0.95072,0.93058,False,0.837,1970.7
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,2.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,uniform,0.0,1,16,sign,,0.25,0.0,16,plane,0.85,transpose,texture,uniform,0.0,100,0,raw,12000,latent_norm,,1,1000,1,1.0,none,95 75 50,0.0,0,identity blur1 blur2 crop05 crop10 crop15,shuffle,0.2,0.95,20,0,max_steps,12000,65.98228455,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33301,0.9327,24.117,0.42562,0.14839,0.46853,0.52421,16.415,0.25592,0.29803,0.52942,0.06225,0.95164,0.92823,False,0.837,1973.4
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,2.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,uniform,0.0,1,16,sign,,0.25,0.0,16,plane,0.85,transpose,texture,uniform,0.0,100,0,raw,12000,latent_norm,,1,1000,1,1.0,none,95 75 50,0.0,0,identity blur1 blur2 crop05 crop10 crop15,shuffle,0.2,0.95,20,0,max_steps,12000,101.27744293,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38151,0.98012,34.315,0.45181,0.07677,0.32425,0.70209,15.996,0.58152,0.24074,0.78539,0.01924,0.94627,0.93115,False,0.837,1971.0
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,2.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,uniform,0.0,1,16,sign,,0.25,0.0,16,plane,0.85,transpose,texture,uniform,0.0,100,0,raw,12000,latent_norm,,1,1000,1,1.0,none,95 75 50,0.0,0,identity blur1 blur2 crop05 crop10 crop15,shuffle,0.2,0.95,20,0,max_steps,12000,73.69100952,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25848,0.96497,29.587,0.56233,0.10666,0.42333,0.62887,11.728,0.40486,0.24624,0.9685,0.03316,0.91846,0.87394,False,0.837,1975.8
