condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,dog_03,0.2,0.2021481990814209,5.25,2.5459353856329656,21.630264282226562,0.819281816482544,0.7471750974655151,0.24597544968128204,0.8739473819732666,0.2021481990814209,0.06949150562286377,1.017683982849121,0.08288701623678207,0.2272745817899704,2.1515614986419678,9.001505851745605,5.597863674163818,5.926059722900391,32,False,1.0
