image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.008768380653389314,0.15630470216274261
task_attr_mod_color_11699,phase_gain,2.5,75,0.11417605727910995,0.1557964915810999,
task_attr_mod_color_11699,phase_gain,2.5,150,0.0021065338514745235,0.2632584352158023,
task_attr_mod_color_11699,phase_gain,2.5,200,0.047817278653383255,0.3363976570657849,0.046763934195041656
task_attr_mod_color_11699,phase_gain,2.5,225,0.06147418171167374,0.36991669476592415,
task_attr_mod_color_11699,phase_gain,2.5,300,0.0014368409756571054,0.4524364775495997,
task_attr_mod_color_11699,phase_gain,2.5,375,0.002666819840669632,0.5368624641054647,
task_attr_mod_color_11699,phase_gain,2.5,400,0.02773251384496689,0.5639045368517229,0.025500399991869926
task_attr_mod_color_11699,phase_gain,2.5,450,0.02329741045832634,0.6161045183605987,
task_attr_mod_color_11699,phase_gain,2.5,525,0.001410959754139185,0.6859085668290985,
task_attr_mod_color_11699,phase_gain,2.5,600,0.0162997767329216,0.7467634006265228,0.016278913244605064
task_attr_mod_color_11699,phase_gain,2.5,675,0.012696241959929466,0.8041166681169509,
task_attr_mod_color_11699,phase_gain,2.5,750,0.0020331828854978085,0.8511636355725722,
task_attr_mod_color_11699,phase_gain,2.5,800,0.011866249144077301,0.8842924153759136,0.01219259388744831
task_attr_mod_color_11699,phase_gain,2.5,825,0.009488200768828392,0.898220066132962,
task_attr_mod_color_11699,phase_gain,2.5,900,0.0007699803099967539,0.9378879057170205,
task_attr_mod_color_11699,phase_gain,2.5,975,0.0132265230640769,0.9759142773233553,
task_attr_mod_color_11699,phase_gain,2.5,1000,0.0033364389091730118,0.9868441633310129,0.010283350013196468
task_attr_mod_color_11699,phase_gain,2.5,1050,0.011009840294718742,1.0097192068395406,
task_attr_mod_color_11699,phase_gain,2.5,1125,0.008209575898945332,1.0420940654368256,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.0067137908190488815,1.0714578076052907,0.00890797283500433
task_attr_mod_color_11699,phase_gain,2.5,1275,0.008380839601159096,1.0984224895579533,
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0007965794065967202,1.1239487795857988,
task_attr_mod_color_11699,phase_gain,2.5,1400,0.0033515789546072483,1.1397732661851723,0.008224372752010822
task_attr_mod_color_11699,phase_gain,2.5,1425,0.002611633623018861,1.1471401844761573,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.00772064970806241,1.1683955686564567,
task_attr_mod_color_11699,phase_gain,2.5,1575,0.0017744196811690927,1.187357400800557,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.005421620327979326,1.1936992037939436,0.007566600106656551
task_attr_mod_color_11699,phase_gain,2.5,1650,0.005012287758290768,1.2063648625130525,
task_attr_mod_color_11699,phase_gain,2.5,1725,0.005440922919660807,1.2242045553428471,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.0070934053510427475,1.240492027062304,0.007147151045501232
task_attr_mod_color_11699,phase_gain,2.5,1875,0.0008099667611531913,1.2556311999651932,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.009639164432883263,1.2711017446919597,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.00427345372736454,1.280077717107553,0.006886167451739311
task_attr_mod_color_11699,phase_gain,2.5,2025,0.00878557562828064,1.2846055951966586,
task_attr_mod_color_11699,phase_gain,2.5,2100,0.006146169733256102,1.2981703576400974,
task_attr_mod_color_11699,phase_gain,2.5,2175,0.0007458823383785784,1.3106104790288897,
task_attr_mod_color_11699,phase_gain,2.5,2200,0.001958682667464018,1.314721382265924,0.006555819883942604
task_attr_mod_color_11699,phase_gain,2.5,2250,0.006655645091086626,1.3221129916463628,
task_attr_mod_color_11699,phase_gain,2.5,2325,0.0045415000058710575,1.3345769883397145,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.0006626204121857882,1.3447394383049078,0.006288009695708752
task_attr_mod_color_11699,phase_gain,2.5,2475,0.0009385201847180724,1.3555676231291334,
task_attr_mod_color_11699,phase_gain,2.5,2550,0.00106058269739151,1.3650045683954055,
task_attr_mod_color_11699,phase_gain,2.5,2600,0.005305551923811436,1.3723651235642187,0.006045278161764145
task_attr_mod_color_11699,phase_gain,2.5,2625,0.0013520463835448027,1.375402671423599,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.004335814155638218,1.3838149908632091,
task_attr_mod_color_11699,phase_gain,2.5,2775,0.0015293292235583067,1.3927412547859381,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.0043136002495884895,1.396049534458754,0.0059243617579340935
task_attr_mod_color_11699,phase_gain,2.5,2850,0.004418569151312113,1.4015021863035155,
task_attr_mod_color_11699,phase_gain,2.5,2925,0.0065766191110014915,1.408885855377654,
task_attr_mod_color_11699,phase_gain,2.5,2999,0.0078291529789567,1.417174121127741,0.005814327858388424
task_attr_mod_color_6205,phase_gain,2.5,0,0.3852142095565796,0.008768380653389314,0.1499607264995575
task_attr_mod_color_6205,phase_gain,2.5,75,0.11593467742204666,0.16829174643230074,
