image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.39427,0.00162,0.39427,0.00162,1.0,0.89153,False,0.8,True,602.2
task_attr_mod_color_11699,phase,native,gridpure,0.30361,0.00509,0.39427,0.00162,0.77006,0.93855,False,0.8,True,602.2
task_attr_mod_color_136767,phase,native,identity,0.42952,0.0027,0.42952,0.0027,1.0,0.94712,False,0.8,True,585.8
task_attr_mod_color_136767,phase,native,gridpure,0.3263,0.01643,0.42952,0.0027,0.75969,0.97351,False,0.8,True,585.8
task_attr_mod_color_184837,phase,native,identity,0.46297,0.01254,0.46297,0.01254,1.0,0.9219,False,0.8,True,586.1
task_attr_mod_color_184837,phase,native,gridpure,0.37485,0.02272,0.46297,0.01254,0.80966,0.92935,False,0.8,True,586.1
task_attr_mod_color_32648,phase,native,identity,0.45619,0.02893,0.45619,0.02893,1.0,0.93997,False,0.8,True,585.8
task_attr_mod_color_32648,phase,native,gridpure,0.35658,0.04131,0.45619,0.02893,0.78165,0.92854,False,0.8,True,585.8
task_attr_mod_color_6205,phase,native,identity,0.48492,0.01491,0.48492,0.01491,1.0,0.88638,False,0.8,True,586.4
task_attr_mod_color_6205,phase,native,gridpure,0.34785,0.03949,0.48492,0.01491,0.71733,0.9038,False,0.8,True,586.4
