image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,105.95057678222656,0.0007306985825227604,105.91222381591797
task_attr_mod_color_11699,phase_gain,2.5,100,102.96097564697266,0.061877593516141666,102.93380737304688
task_attr_mod_color_11699,phase_gain,2.5,200,100.49436950683594,0.116990929831622,100.4691390991211
task_attr_mod_color_11699,phase_gain,2.5,300,98.27226257324219,0.1682089510637835,98.24845886230469
task_attr_mod_color_11699,phase_gain,2.5,400,96.26261901855469,0.2161341789396972,96.24222564697266
task_attr_mod_color_11699,phase_gain,2.5,500,94.47472381591797,0.26052023962321613,94.45732879638672
task_attr_mod_color_11699,phase_gain,2.5,600,92.85395050048828,0.30160142653585104,92.83641052246094
task_attr_mod_color_11699,phase_gain,2.5,700,91.45098876953125,0.33922015043073445,91.43685150146484
task_attr_mod_color_11699,phase_gain,2.5,800,90.19477844238281,0.3743198121519318,90.18260192871094
task_attr_mod_color_11699,phase_gain,2.5,900,89.10315704345703,0.40692179886007657,89.09249114990234
task_attr_mod_color_11699,phase_gain,2.5,1000,88.11793518066406,0.4376091520187957,88.1086654663086
task_attr_mod_color_11699,phase_gain,2.5,1100,87.22283935546875,0.46655106541507135,87.21318817138672
task_attr_mod_color_11699,phase_gain,2.5,1200,86.38863372802734,0.49382801622868083,86.38014221191406
task_attr_mod_color_11699,phase_gain,2.5,1300,85.60946655273438,0.5195370420727463,85.60015106201172
task_attr_mod_color_11699,phase_gain,2.5,1400,84.86959075927734,0.5438606748172642,84.85912322998047
task_attr_mod_color_11699,phase_gain,2.5,1500,84.1676025390625,0.5668871551949182,84.15776062011719
task_attr_mod_color_11699,phase_gain,2.5,1600,83.50251770019531,0.5887930190567351,83.49459838867188
task_attr_mod_color_11699,phase_gain,2.5,1700,82.86461639404297,0.6095537928558997,82.85594940185547
task_attr_mod_color_11699,phase_gain,2.5,1800,82.26177215576172,0.6293265967629655,82.25482940673828
task_attr_mod_color_11699,phase_gain,2.5,1900,81.68001556396484,0.64841365188827,81.6701889038086
task_attr_mod_color_11699,phase_gain,2.5,2000,81.10951232910156,0.6667917627479986,81.10253143310547
task_attr_mod_color_11699,phase_gain,2.5,2100,80.5548095703125,0.6843672500435085,80.5450210571289
task_attr_mod_color_11699,phase_gain,2.5,2200,80.00177764892578,0.7011283936651583,79.99376678466797
task_attr_mod_color_11699,phase_gain,2.5,2300,79.44689178466797,0.7170398429342151,79.44049072265625
task_attr_mod_color_11699,phase_gain,2.5,2400,78.89910125732422,0.7322011236077272,78.89361572265625
task_attr_mod_color_11699,phase_gain,2.5,2500,78.35574340820312,0.7466747248085625,78.349609375
task_attr_mod_color_11699,phase_gain,2.5,2600,77.8404541015625,0.7604904226853463,77.8366928100586
task_attr_mod_color_11699,phase_gain,2.5,2700,77.34410858154297,0.7737453772189349,77.3401107788086
task_attr_mod_color_11699,phase_gain,2.5,2800,76.86060333251953,0.7866318417159763,76.8571548461914
task_attr_mod_color_11699,phase_gain,2.5,2900,76.3902359008789,0.7989834232509572,76.3871078491211
task_attr_mod_color_11699,phase_gain,2.5,3000,75.94235229492188,0.8108355812739297,75.93922424316406
task_attr_mod_color_11699,phase_gain,2.5,3100,75.613525390625,0.8169047489557953,75.6109390258789
task_attr_mod_color_11699,phase_gain,2.5,3200,75.2828598022461,0.8222993441089453,75.28092193603516
task_attr_mod_color_11699,phase_gain,2.5,3300,74.97758483886719,0.8272960537765403,74.97600555419922
