image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.6,False,100,7.5,1.5,20260812,False,0.23482,0.88963,22.796,0.41298,0.1165,0.32069,0.62055,16.723,0.28403,0.22997,0.6324,0.07248,78.9
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.6,False,100,7.5,1.5,20260812,False,0.2182,0.95839,31.663,0.58102,0.04217,0.26279,0.87179,24.47,0.35806,0.07726,0.28296,0.02611,79.6
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,1.6,False,100,7.5,1.5,20260812,False,0.25884,0.91017,26.164,0.43923,0.09341,0.40848,0.61842,17.873,0.2149,0.25534,0.51307,0.04918,79.8
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,1.6,False,100,7.5,1.5,20260812,False,0.17267,0.93218,26.407,0.59355,0.06107,0.22292,0.84195,22.735,0.42661,0.07613,0.55676,0.04782,79.7
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,1.6,False,100,7.5,1.5,20260812,False,0.28119,0.90335,25.198,0.43225,0.07315,0.28784,0.72479,20.785,0.29865,0.1249,0.62489,0.05497,79.2
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,1.6,False,100,7.5,1.5,20260812,False,0.28993,0.94546,32.817,0.51139,0.08286,0.37991,0.73482,16.45,0.31049,0.2494,0.37263,0.02286,77.4
