image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.3,False,100,7.5,1.5,20260812,False,0.10717,0.97045,28.942,0.59086,0.03308,0.13737,0.9001,22.91,0.44011,0.06838,0.47854,0.03572,38.3
