condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,cat_01,0.35,0.35346436500549316,15.0,4.1172257118638225,21.727279663085938,0.7028236985206604,0.7113060355186462,0.3580700755119324,0.8513224124908447,0.35346436500549316,0.14714431762695312,1.1120127439498901,0.08196637779474258,0.23620352149009705,4.353241920471191,11.313708305358887,11.313708305358887,16.7163028717041,32,True,0.766357421875
