loss,L_def,L_fid,defense_mode,edit_shift,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.02435024082660675,0.02435024082660675,0.0,targeted_output,0.20015792548656464,0.0,0.0,9.999999974752427e-07,0.0,0.5721515417098999,24.326560974121094,0.23877139389514923,0.0,0.7800414562225342,0.0,120.0,0.0,0.0,0.0,0,stage2,0,0.001,0.0005805852706544101
0.02429969422519207,0.02429969422519207,0.0,targeted_output,0.1990828961133957,0.0006856099935248494,0.0,0.005179933737963438,0.0,0.5720692276954651,24.328155517578125,0.23875266313552856,1.6286550817312673e-05,0.7800645232200623,0.012702703475952148,70.80183410644531,0.0,0.0,0.0,1,stage2,1,0.001,0.0005718129104934633
0.024255480617284775,0.024255480617284775,0.0,targeted_output,0.19842395186424255,0.0014311326667666435,0.0,0.012047141790390015,0.0,0.5718926191329956,24.329959869384766,0.2387406826019287,6.0882252000737935e-05,0.7800905108451843,0.025448083877563477,64.96243286132812,0.0,0.0,0.0,2,stage2,2,0.001,0.0006049176445230842
0.024198276922106743,0.024198276922106743,0.0,targeted_output,0.1979810893535614,0.0022617958020418882,0.0,0.021307457238435745,0.0,0.5716047286987305,24.33210563659668,0.2387251853942871,0.0001327508216490969,0.7801167368888855,0.042813897132873535,61.38905334472656,0.0,0.0,0.0,3,stage2,3,0.001,0.0007431283011101186
0.024123497307300568,0.024123497307300568,0.0,targeted_output,0.19747161865234375,0.003150133416056633,0.0,0.032959189265966415,0.0,0.5713226795196533,24.334505081176758,0.23871710896492004,0.00022721457935404032,0.7801427841186523,0.05890530347824097,58.83795928955078,0.0,0.0,0.0,4,stage2,4,0.001,0.0007519333157688379
0.024072101339697838,0.024072101339697838,0.0,targeted_output,0.1974269151687622,0.004117160104215145,0.0,0.047672852873802185,0.0,0.5710309743881226,24.337215423583984,0.23871862888336182,0.00034698998206295073,0.7801686525344849,0.07540860772132874,56.79071807861328,0.015408609062433243,0.0,0.0,5,stage2,5,0.001,0.0007836836157366633
0.02398797683417797,0.02398797683417797,0.0,targeted_output,0.19651904702186584,0.0051820226944983006,0.0,0.06592197716236115,0.0,0.5706725120544434,24.340286254882812,0.2387225329875946,0.0004954527830705047,0.7801964282989502,0.09004068374633789,55.03830337524414,0.030040685087442398,0.0,0.0,6,stage2,6,0.001,0.0008589064236730337
0.023892980068922043,0.023892980068922043,0.0,targeted_output,0.1965567171573639,0.006344258785247803,0.0,0.08799862861633301,0.0,0.5702608823776245,24.343692779541016,0.2387278527021408,0.0006748519372195005,0.7802256941795349,0.10274285078048706,53.48273468017578,0.04274285212159157,0.0,0.0,7,stage2,7,0.001,0.0009466404444538057
0.023773513734340668,0.023773513734340668,0.0,targeted_output,0.19607655704021454,0.007618289440870285,0.0,0.1141991913318634,0.0,0.5697670578956604,24.347450256347656,0.23873434960842133,0.0008821166702546179,0.7802562117576599,0.11187618970870972,52.079742431640625,0.051876191049814224,0.0,0.0,8,stage2,8,0.001,0.0010415269061923027
0.023685242980718613,0.023685242980718613,0.0,targeted_output,0.19627706706523895,0.00899788923561573,0.0,0.14482901990413666,0.0,0.5691659450531006,24.351505279541016,0.23874017596244812,0.0011201966553926468,0.7802881002426147,0.11796808242797852,50.791812896728516,0.05796808376908302,0.0,0.0,9,stage2,9,0.001,0.0014619763242080808
0.02358209155499935,0.02358209155499935,0.0,targeted_output,0.19546346366405487,0.010458468459546566,0.0,0.17967021465301514,0.0,0.5684401988983154,24.355756759643555,0.2387438416481018,0.0013831458054482937,0.7803213000297546,0.12226006388664246,49.61756134033203,0.062260065227746964,0.0,0.0,10,stage2,10,0.001,0.0012020817957818508
0.023465808480978012,0.023465808480978012,0.0,targeted_output,0.19592314958572388,0.012045224197208881,0.0,0.21961063146591187,0.0,0.5676560401916504,24.360252380371094,0.23874102532863617,0.0016796478303149343,0.7803550958633423,0.12468627095222473,48.50724792480469,0.06468626856803894,0.0,0.0,11,stage2,11,0.001,0.0013588498113676906
0.02334538660943508,0.02334538660943508,0.0,targeted_output,0.1959407776594162,0.013755356892943382,0.0,0.26476648449897766,0.0,0.5667932033538818,24.364883422851562,0.2387356460094452,0.0020153357181698084,0.780389666557312,0.12537738680839539,47.449546813964844,0.0653773844242096,0.0,0.0,12,stage2,12,0.001,0.0013876324519515038
0.02321789041161537,0.02321789041161537,0.0,targeted_output,0.19542460143566132,0.015596000477671623,0.0,0.31549471616744995,0.0,0.5658740997314453,24.369548797607422,0.23872160911560059,0.002396596595644951,0.7804240584373474,0.12666195631027222,46.42692184448242,0.06666195392608643,0.0,0.0,13,stage2,13,0.001,0.0014603195013478398
0.02304142341017723,0.02304142341017723,0.0,targeted_output,0.1951039731502533,0.017577914521098137,0.0,0.3722311854362488,0.0,0.5648820400238037,24.374134063720703,0.23871251940727234,0.0028199448715895414,0.7804577350616455,0.1279524564743042,45.444801330566406,0.06795245409011841,0.0,0.0,14,stage2,14,0.001,0.001582883414812386
0.022860487923026085,0.022860487923026085,0.0,targeted_output,0.19578468799591064,0.019703814759850502,0.0,0.43511801958084106,0.0,0.5637973546981812,24.378475189208984,0.2387065887451172,0.0032943557016551495,0.7804901599884033,0.13059189915657043,44.49689865112305,0.07059189677238464,0.0,0.0,15,stage2,15,0.001,0.0016450579278171062
0.022693052887916565,0.022693052887916565,0.0,targeted_output,0.19488590955734253,0.021987006068229675,0.0,0.5046058893203735,0.0,0.5626407861709595,24.38241195678711,0.23872074484825134,0.0038223834708333015,0.7805201411247253,0.132735013961792,43.57670593261719,0.0727350115776062,0.0,0.0,16,stage2,16,0.001,0.0017133570509031415
0.02251923643052578,0.02251923643052578,0.0,targeted_output,0.19542472064495087,0.024432843551039696,0.0,0.5810545086860657,0.0,0.5613722801208496,24.38573455810547,0.2387383133172989,0.004403274971991777,0.7805469036102295,0.13334903120994568,42.681270599365234,0.07334902882575989,0.0,0.0,17,stage2,17,0.001,0.001841849647462368
0.02229427359998226,0.02229427359998226,0.0,targeted_output,0.19455914199352264,0.02703654021024704,0.0,0.6645400524139404,0.0,0.5599855184555054,24.388141632080078,0.23875416815280914,0.005033834837377071,0.7805695533752441,0.13702300190925598,41.810813903808594,0.07702299952507019,0.0,0.0,18,stage2,18,0.001,0.001961739268153906
0.022061770781874657,0.022061770781874657,0.0,targeted_output,0.19564875960350037,0.02980371005833149,0.0,0.7552466988563538,0.0,0.5585168600082397,24.389324188232422,0.23877312242984772,0.005718686617910862,0.7805867195129395,0.14358749985694885,40.965572357177734,0.08358749747276306,0.0,0.0,19,stage2,19,0.001,0.001993543701246381
5.401202201843262,0.02181696891784668,5.379384994506836,targeted_output,0.1948975771665573,0.03274887055158615,0.0,0.8537938594818115,0.05379384756088257,0.5569204688072205,24.388980865478516,0.23880164325237274,0.006475022528320551,0.7805949449539185,0.14986476302146912,40.14018630981445,0.08986476063728333,0.0,0.0,20,stage2,20,0.001,1.0
0.021873697638511658,0.021873697638511658,0.0,targeted_output,0.19499215483665466,0.03307442367076874,0.0,0.789849579334259,0.0,0.556979238986969,24.39044189453125,0.2388174682855606,0.006396376062184572,0.7805608510971069,0.14929598569869995,40.31597900390625,0.08929598331451416,0.0,0.0,21,stage2,21,0.001,0.002054797252640128
0.021907664835453033,0.021907664835453033,0.0,targeted_output,0.19557368755340576,0.033436119556427,0.0,0.7338712215423584,0.0,0.5570045709609985,24.391632080078125,0.23883700370788574,0.006342899985611439,0.7805301547050476,0.14881038665771484,40.459022521972656,0.08881038427352905,0.0,0.0,22,stage2,22,0.001,0.002013143850490451
0.021946443244814873,0.021946443244814873,0.0,targeted_output,0.19614367187023163,0.033831603825092316,0.0,0.6848154067993164,0.0,0.5570011138916016,24.392635345458984,0.2388574182987213,0.006309972144663334,0.7805023193359375,0.14838334918022156,40.573028564453125,0.08838334679603577,0.0,0.0,23,stage2,23,0.001,0.002001110464334488
0.02197057567536831,0.02197057567536831,0.0,targeted_output,0.19521526992321014,0.03425730764865875,0.0,0.6420251131057739,0.0,0.5569707751274109,24.393518447875977,0.2388760894536972,0.0062934523448348045,0.7804778814315796,0.1480613648891449,40.661537170410156,0.0880613625049591,0.0,0.0,24,stage2,24,0.001,0.001984885660931468
