image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23833,0.90521,22.842,0.39222,0.11606,0.32473,0.68835,18.322,0.31199,0.23685,1.0,0.07209,173.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34177,0.86655,22.638,0.31271,0.17133,0.43127,0.61901,17.423,0.24174,0.31784,1.0,0.0738,175.3
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34556,0.81524,19.32,0.30065,0.20038,0.49236,0.38017,14.307,0.25856,0.33069,0.95294,0.10814,175.7
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36251,0.95252,29.158,0.31162,0.1349,0.36311,0.67549,15.639,0.66815,0.2861,0.99608,0.03484,175.9
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2534,0.90985,26.225,0.43124,0.1492,0.49904,0.49235,9.982,0.42721,0.33281,0.80784,0.04883,175.7
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41201,0.88652,24.384,0.43015,0.10057,0.42701,0.54536,17.242,0.3079,0.2154,0.99608,0.06037,175.6
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36689,0.91117,27.574,0.42991,0.09157,0.58345,0.60862,16.264,0.38239,0.35138,0.93333,0.04181,175.5
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40276,0.85528,25.113,0.40783,0.15527,0.70541,0.58948,13.771,0.31219,0.40021,0.96863,0.05551,175.1
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40537,0.77054,17.454,0.26246,0.15544,0.50072,0.41765,15.682,0.12509,0.25455,1.0,0.13406,175.8
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29722,0.87939,22.195,0.35049,0.1196,0.39968,0.6096,17.17,0.24862,0.25969,0.8301,0.07767,176.0
