image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,dct_shield_y,native,identity,0.60883,0.01334,0.60883,0.01334,1.0,0.77556,True,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,blur1,0.20781,0.00797,0.60883,0.01334,0.34132,0.9793,False,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,jpeg75,0.51222,0.00125,0.60883,0.01334,0.84131,0.88906,False,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,jpeg30,0.27298,0.00646,0.60883,0.01334,0.44836,0.9571,False,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,crop_resize0.1,0.58902,0.00277,0.60883,0.01334,0.96746,0.88911,False,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,jpeg_then_resize75,0.25626,0.00554,0.60883,0.01334,0.42091,0.96621,False,0.8,True,999.0
task_attr_mod_color_11699,dct_shield_y,native,adverse_cleaner,0.52607,0.02826,0.60883,0.01334,0.86407,0.79227,True,0.8,True,999.0
task_attr_mod_color_136767,dct_shield_y,native,identity,0.61993,0.01753,0.61993,0.01753,1.0,0.84536,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,blur1,0.24764,0.01549,0.61993,0.01753,0.39947,0.95137,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,jpeg75,0.50952,0.01218,0.61993,0.01753,0.8219,0.89569,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,jpeg30,0.25112,0.01556,0.61993,0.01753,0.40509,0.96528,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,crop_resize0.1,0.58587,0.00164,0.61993,0.01753,0.94506,0.89801,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,jpeg_then_resize75,0.25797,0.0149,0.61993,0.01753,0.41614,0.96588,False,0.8,True,986.8
task_attr_mod_color_136767,dct_shield_y,native,adverse_cleaner,0.60412,0.04479,0.61993,0.01753,0.9745,0.85409,False,0.8,True,986.8
task_attr_mod_color_184837,dct_shield_y,native,identity,0.70088,0.0658,0.70088,0.0658,1.0,0.63943,True,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,blur1,0.20602,0.00692,0.70088,0.0658,0.29394,0.9862,False,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,jpeg75,0.59412,0.01557,0.70088,0.0658,0.84767,0.91139,False,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,jpeg30,0.25727,0.02903,0.70088,0.0658,0.36707,0.94667,False,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,crop_resize0.1,0.68248,0.01435,0.70088,0.0658,0.97375,0.8836,False,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,jpeg_then_resize75,0.21751,0.01031,0.70088,0.0658,0.31034,0.96564,False,0.8,True,988.8
task_attr_mod_color_184837,dct_shield_y,native,adverse_cleaner,0.57077,0.01032,0.70088,0.0658,0.81436,0.84006,False,0.8,True,988.8
task_attr_mod_color_32648,dct_shield_y,native,identity,0.5995,0.06977,0.5995,0.06977,1.0,0.71836,True,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,blur1,0.3658,0.03345,0.5995,0.06977,0.61017,0.96134,False,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,jpeg75,0.49618,0.06696,0.5995,0.06977,0.82765,0.93059,False,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,jpeg30,0.34221,0.05673,0.5995,0.06977,0.57083,0.94569,False,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,crop_resize0.1,0.50372,0.09915,0.5995,0.06977,0.84023,0.90043,False,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,jpeg_then_resize75,0.33096,0.02262,0.5995,0.06977,0.55206,0.95566,False,0.8,True,453.7
task_attr_mod_color_32648,dct_shield_y,native,adverse_cleaner,0.4794,0.10636,0.5995,0.06977,0.79966,0.69553,True,0.8,True,453.7
task_attr_mod_color_6205,dct_shield_y,native,identity,0.72633,0.02396,0.72633,0.02396,1.0,0.46126,True,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,blur1,0.28218,0.07281,0.72633,0.02396,0.3885,0.93617,False,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,jpeg75,0.63942,0.04652,0.72633,0.02396,0.88034,0.79968,True,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,jpeg30,0.21229,0.01518,0.72633,0.02396,0.29228,0.95303,False,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,crop_resize0.1,0.69148,0.00839,0.72633,0.02396,0.95203,0.85249,False,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,jpeg_then_resize75,0.28036,0.04341,0.72633,0.02396,0.386,0.92999,False,0.8,True,454.9
task_attr_mod_color_6205,dct_shield_y,native,adverse_cleaner,0.72731,0.02214,0.72633,0.02396,1.00136,0.51149,True,0.8,True,454.9
