condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
photoguard_c,horse_00,0.04,0.03512585163116455,0.75,dists,True,0.0,0.04000017881393433,0.03512603044509888,4.066671287976778,43.39317321777344,0.1828649640083313,0.9896301031112671,0.7984752058982849,0.9946814775466919,0.27541324496269226,0.03512603044509888,0.9889769554138184,0.0067654079757630825,0.0006154378643259406
