condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
photoguard_c,horse_00,0.05,0.046432752162218094,0.21875,3.803652676153763,54.085243225097656,0.053335607051849365,0.9990711212158203,0.9712061285972595,0.9995051622390747,0.046432752162218094,0.005420565605163574,0.9921948909759521,0.001973243895918131,0.0
