fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,align_loss,align_best_step
0.9855908751487732,0.9455908536911011,13.157920837402344,12.35792064666748,0.671875,19.570669174194336,0.7325304746627808,0.7325304746627808,0.6321607828140259,0.671875,19.570669174194336,0.6118749976158142,0.38253048062324524,14.429330825805664,0,1383.0335693359375,178
0.9808576107025146,0.9408575892448425,7.019547462463379,6.219547271728516,0.6953125,21.28359603881836,0.5827299356460571,0.5827299356460571,0.6532109975814819,0.6953125,21.28359603881836,0.6353124976158142,0.2327299416065216,12.71640396118164,1,752.0299072265625,178
0.9360504150390625,0.8960503935813904,5.3071489334106445,4.507148742675781,0.703125,22.9636173248291,0.4079532325267792,0.4079532325267792,0.7526758909225464,0.703125,22.9636173248291,0.6431249976158142,0.05795323848724365,11.036382675170898,2,557.151611328125,178
0.9131016731262207,0.8731016516685486,2.9100873470306396,2.1100873947143555,0.7109375,23.23965072631836,0.3590301275253296,0.3590301275253296,0.7903599143028259,0.7109375,23.23965072631836,0.6509374976158142,0.009030133485794067,10.76034927368164,3,309.9822692871094,178
0.767264187335968,0.7272641658782959,4.608656406402588,3.8086564540863037,0.5971966981887817,25.717979431152344,0.3091554641723633,0.3091554641723633,0.8589311838150024,0.5971966981887817,25.717979431152344,0.537196695804596,0.0,8.282020568847656,4,461.8740539550781,178
0.7591029405593872,0.7191029191017151,3.587024688720703,2.787024736404419,0.5817708373069763,25.69446563720703,0.29637759923934937,0.29637759923934937,0.8712965846061707,0.5817708373069763,25.69446563720703,0.5217708349227905,0.0,8.305534362792969,5,358.9183349609375,178
0.7853670120239258,0.7453669905662537,2.1641745567321777,1.3641746044158936,0.5816636085510254,25.508834838867188,0.29599958658218384,0.29599958658218384,0.8691048622131348,0.5816636085510254,25.508834838867188,0.5216636061668396,0.0,8.491165161132812,6,219.44532775878906,178
0.7596350908279419,0.7196350693702698,2.503575086593628,1.7035751342773438,0.7615196108818054,26.443824768066406,0.29940053820610046,0.29940053820610046,0.8751592636108398,0.7615196108818054,26.443824768066406,0.7015196084976196,0.0,7.556175231933594,7,249.877197265625,178
0.7277868986129761,0.687786877155304,2.3557281494140625,1.5557281970977783,0.7458946108818054,26.776952743530273,0.294116348028183,0.294116348028183,0.881438136100769,0.7458946108818054,26.776952743530273,0.6858946084976196,0.0,7.223047256469727,8,231.57455444335938,178
0.6928110122680664,0.6528109908103943,1.8686163425445557,1.0686163902282715,0.7536611557006836,26.853012084960938,0.29197508096694946,0.29197508096694946,0.8863587379455566,0.7536611557006836,26.853012084960938,0.6936611533164978,0.0,7.1469879150390625,9,179.2897186279297,178
0.6629716157913208,0.6229715943336487,2.0315771102905273,1.2315771579742432,0.7263174057006836,26.812545776367188,0.2974764108657837,0.2974764108657837,0.8850502967834473,0.7263174057006836,26.812545776367188,0.6663174033164978,0.0,7.1874542236328125,10,192.642333984375,178
0.6034925580024719,0.5634925365447998,2.4361085891723633,1.636108636856079,0.6324754953384399,27.187042236328125,0.2876535654067993,0.2876535654067993,0.8974117040634155,0.6324754953384399,27.187042236328125,0.5724754929542542,0.0,6.812957763671875,11,226.77308654785156,178
0.6024190783500671,0.562419056892395,2.2142858505249023,1.4142858982086182,0.7458946108818054,26.70557975769043,0.2899184226989746,0.2899184226989746,0.8930703997612,0.7458946108818054,26.70557975769043,0.6858946084976196,0.0,7.29442024230957,12,204.9649200439453,178
0.6058800220489502,0.5658800005912781,1.764554738998413,0.9645547270774841,0.7537071108818054,26.73697280883789,0.2923802137374878,0.2923802137374878,0.8918308019638062,0.7537071108818054,26.73697280883789,0.6937071084976196,0.0,7.263027191162109,13,160.30650329589844,178
0.6113210320472717,0.5713210105895996,1.8258960247039795,1.0258960723876953,0.7535845637321472,26.759654998779297,0.29597973823547363,0.29597973823547363,0.8876976370811462,0.7535845637321472,26.759654998779297,0.6935845613479614,0.0,7.240345001220703,14,166.96205139160156,178
0.5963771343231201,0.556377112865448,1.8917522430419922,1.091752290725708,0.7535845637321472,26.605140686035156,0.3028855323791504,0.3028855323791504,0.8840591311454773,0.7535845637321472,26.605140686035156,0.6935845613479614,0.0,7.394859313964844,15,172.20779418945312,178
0.5560325384140015,0.5160325169563293,1.6739532947540283,0.8739532828330994,0.7457720637321472,26.91204833984375,0.2978971004486084,0.2978971004486084,0.890860915184021,0.7457720637321472,26.91204833984375,0.6857720613479614,0.0,7.08795166015625,16,146.08653259277344,178
0.4994280934333801,0.4594281017780304,1.5253413915634155,0.7253413796424866,0.7535845637321472,27.202255249023438,0.2882080078125,0.2882080078125,0.9000619649887085,0.7535845637321472,27.202255249023438,0.6935845613479614,0.0,6.7977447509765625,17,125.27469635009766,178
0.4455363154411316,0.40553632378578186,1.5276296138763428,0.7276296019554138,0.7457720637321472,27.26436996459961,0.284065842628479,0.284065842628479,0.9036757946014404,0.7457720637321472,27.26436996459961,0.6857720613479614,0.0,6.735630035400391,18,120.05221557617188,178
0.4184572696685791,0.37845727801322937,1.4787886142730713,0.6787886023521423,0.7457720637321472,27.440031051635742,0.2842312753200531,0.2842312753200531,0.9062225818634033,0.7457720637321472,27.440031051635742,0.6857720613479614,0.0,6.559968948364258,19,112.28455352783203,178
0.37611228227615356,0.33611229062080383,1.346139669418335,0.546139657497406,0.7340533137321472,28.015687942504883,0.2831949293613434,0.2831949293613434,0.9113295078277588,0.7340533137321472,28.015687942504883,0.6740533113479614,0.0,5.984312057495117,20,94.20950317382812,178
0.3334710896015167,0.293471097946167,1.2939863204956055,0.4939863085746765,0.7301470637321472,28.273752212524414,0.28345727920532227,0.28345727920532227,0.9141676425933838,0.7301470637321472,28.273752212524414,0.6701470613479614,0.0,5.726247787475586,21,84.47199249267578,178
0.29242143034935,0.25242143869400024,1.275356650352478,0.4753566384315491,0.7302696108818054,28.46206283569336,0.279391348361969,0.279391348361969,0.9183855056762695,0.7302696108818054,28.46206283569336,0.6702696084976196,0.0,5.537937164306641,22,78.31575012207031,178
0.2585161030292511,0.21851611137390137,1.1956772804260254,0.39567726850509644,0.7476639151573181,28.771896362304688,0.2763696014881134,0.2763696014881134,0.9222989082336426,0.7476639151573181,28.771896362304688,0.6876639127731323,0.0,5.2281036376953125,23,66.64744567871094,178
0.20081570744514465,0.16081571578979492,1.181243658065796,0.38124364614486694,0.6792892217636108,29.251882553100586,0.27151989936828613,0.27151989936828613,0.9265609979629517,0.6792892217636108,29.251882553100586,0.619289219379425,0.0,4.748117446899414,24,58.95404815673828,178
0.1605449616909027,0.12054496258497238,1.1272684335708618,0.32726842164993286,0.6400582194328308,30.010679244995117,0.26739126443862915,0.26739126443862915,0.9306160807609558,0.6400582194328308,30.010679244995117,0.580058217048645,0.0,3.989320755004883,25,48.770660400390625,178
0.2086704969406128,0.16867050528526306,1.1089614629745483,0.3089614510536194,0.6328125,29.7813777923584,0.2713872194290161,0.2713872194290161,0.9253153800964355,0.6328125,29.7813777923584,0.5728124976158142,0.0,4.218622207641602,26,51.98181915283203,178
0.17878159880638123,0.1387816071510315,1.081822156906128,0.281822144985199,0.5661458373069763,30.084491729736328,0.2678542733192444,0.2678542733192444,0.9285203814506531,0.5661458373069763,30.084491729736328,0.5061458349227905,0.0,3.915508270263672,27,45.97588348388672,178
0.16734513640403748,0.12734514474868774,1.064173698425293,0.264173686504364,0.6236366629600525,29.97185516357422,0.2616223692893982,0.2616223692893982,0.9314454793930054,0.6236366629600525,29.97185516357422,0.5636366605758667,0.0,4.028144836425781,28,43.18002700805664,178
0.15961626172065735,0.11961626261472702,1.0660194158554077,0.26601940393447876,0.6470588445663452,30.098712921142578,0.2583092451095581,0.2583092451095581,0.9324427843093872,0.6470588445663452,30.098712921142578,0.5870588421821594,0.0,3.901287078857422,29,42.4648551940918,178
0.1583244651556015,0.11832446604967117,1.015334129333496,0.21533411741256714,0.6353554129600525,30.209625244140625,0.2563108205795288,0.2563108205795288,0.9331525564193726,0.6353554129600525,30.209625244140625,0.5753554105758667,0.0,3.790374755859375,30,37.15623474121094,178
0.15383274853229523,0.1138327494263649,1.010612964630127,0.210612952709198,0.5883731842041016,30.69815444946289,0.2534186840057373,0.2534186840057373,0.9361831545829773,0.5883731842041016,30.69815444946289,0.5283731818199158,0.0,3.3018455505371094,31,35.74641418457031,178
0.14595818519592285,0.10595818608999252,0.9777228832244873,0.17772287130355835,0.5778339505195618,30.68455696105957,0.25278037786483765,0.25278037786483765,0.9368161559104919,0.5778339505195618,30.68455696105957,0.517833948135376,0.0,3.3154430389404297,32,31.683549880981445,178
0.14276890456676483,0.1027689054608345,0.979901909828186,0.17990189790725708,0.5700520873069763,30.59854507446289,0.2535931169986725,0.2535931169986725,0.9372918605804443,0.5700520873069763,30.59854507446289,0.5100520849227905,0.0,3.4014549255371094,33,31.668537139892578,178
0.14459286630153656,0.10459286719560623,0.9756394028663635,0.17563939094543457,0.5739583373069763,30.64958953857422,0.2544258236885071,0.2544258236885071,0.937611997127533,0.5739583373069763,30.64958953857422,0.5139583349227905,0.0,3.3504104614257812,34,31.373634338378906,178
0.14493802189826965,0.10493802279233932,0.938430666923523,0.138430655002594,0.5739583373069763,30.741477966308594,0.25484010577201843,0.25484010577201843,0.9379858374595642,0.5739583373069763,30.741477966308594,0.5139583349227905,0.0,3.2585220336914062,35,27.59539031982422,178
0.13456355035305023,0.0945635512471199,0.9116824269294739,0.11168241500854492,0.5739583373069763,30.654584884643555,0.2542940676212311,0.2542940676212311,0.9385256767272949,0.5739583373069763,30.654584884643555,0.5139583349227905,0.0,3.3454151153564453,36,23.97001075744629,178
0.13484761118888855,0.09484761208295822,0.905213475227356,0.105213463306427,0.5739583373069763,30.56483268737793,0.25348320603370667,0.25348320603370667,0.9390048980712891,0.5739583373069763,30.56483268737793,0.5139583349227905,0.0,3.4351673126220703,37,23.441274642944336,178
0.12950214743614197,0.08950214833021164,0.8865734338760376,0.08657342195510864,0.5844669342041016,30.680322647094727,0.2546217441558838,0.2546217441558838,0.9388899803161621,0.5844669342041016,30.680322647094727,0.5244669318199158,0.0,3.3196773529052734,38,20.92723274230957,178
0.12613698840141296,0.08613698929548264,0.8879697918891907,0.08796977996826172,0.5883731842041016,30.71109962463379,0.2569814622402191,0.2569814622402191,0.9376387000083923,0.5883731842041016,30.71109962463379,0.5283731818199158,0.0,3.288900375366211,39,20.69957733154297,178
0.126503124833107,0.08650312572717667,0.8576274514198303,0.05762743949890137,0.5883731842041016,30.82533836364746,0.2568395733833313,0.2568395733833313,0.9371441602706909,0.5883731842041016,30.82533836364746,0.5283731818199158,0.0,3.174661636352539,40,17.587718963623047,178
0.12289975583553314,0.08289975672960281,0.8539071083068848,0.05390709638595581,0.5961856842041016,30.81218910217285,0.25398725271224976,0.25398725271224976,0.9382925033569336,0.5961856842041016,30.81218910217285,0.5361856818199158,0.0,3.1878108978271484,41,16.86849594116211,178
0.135217547416687,0.09521754831075668,0.8666082620620728,0.0666082501411438,0.5961856842041016,30.663726806640625,0.25166359543800354,0.25166359543800354,0.9389883279800415,0.5961856842041016,30.663726806640625,0.5361856818199158,0.0,3.336273193359375,42,19.51885223388672,178
0.12148037552833557,0.08148037642240524,0.8147804737091064,0.01478046178817749,0.5922794342041016,30.789920806884766,0.25080233812332153,0.25080233812332153,0.9393866062164307,0.5922794342041016,30.789920806884766,0.5322794318199158,0.0,3.2100791931152344,43,12.836163520812988,178
0.12210574746131897,0.08210574835538864,0.8288717865943909,0.028871774673461914,0.5883731842041016,30.951019287109375,0.25192803144454956,0.25192803144454956,0.9390937685966492,0.5883731842041016,30.951019287109375,0.5283731818199158,0.0,3.048980712890625,44,14.146733283996582,178
0.12464473396539688,0.08464473485946655,0.8368514776229858,0.036851465702056885,0.5727481842041016,31.06806755065918,0.251176118850708,0.251176118850708,0.9397330284118652,0.5727481842041016,31.06806755065918,0.5127481818199158,0.0,2.9319324493408203,45,15.081552505493164,178
0.11094606667757034,0.07094606757164001,0.7751048803329468,0.0,0.5883731842041016,31.100446701049805,0.24897697567939758,0.24897697567939758,0.9408718347549438,0.5883731842041016,31.100446701049805,0.5283731818199158,0.0,2.8995532989501953,46,9.994159698486328,178
0.19237831234931946,0.15237832069396973,0.8588907718658447,0.05889075994491577,0.5961856842041016,30.760467529296875,0.24642282724380493,0.24642282724380493,0.9419935941696167,0.5961856842041016,30.760467529296875,0.5361856818199158,0.0,3.239532470703125,47,24.366439819335938,178
0.2364993840456009,0.19649937748908997,0.8636590242385864,0.06365901231765747,0.6039981842041016,30.687467575073242,0.2454509139060974,0.2454509139060974,0.9421486854553223,0.6039981842041016,30.687467575073242,0.5439981818199158,0.0,3.312532424926758,48,29.328371047973633,178
0.1610461175441742,0.12104611843824387,0.8553295731544495,0.05532956123352051,0.5805606842041016,31.136573791503906,0.2451455295085907,0.2451455295085907,0.9434459209442139,0.5805606842041016,31.136573791503906,0.5205606818199158,0.0,2.8634262084960938,49,20.500993728637695,178
0.10130412131547928,0.06130412220954895,0.8131242990493774,0.013124287128448486,0.5766544342041016,31.47191047668457,0.24447393417358398,0.24447393417358398,0.943517804145813,0.5766544342041016,31.47191047668457,0.5166544318199158,0.0,2.5280895233154297,50,9.970930099487305,178
0.11546215415000916,0.07546215504407883,0.7998617887496948,0.0,0.5844669342041016,31.629621505737305,0.2422235757112503,0.2422235757112503,0.9437828063964844,0.5844669342041016,31.629621505737305,0.5244669318199158,0.0,2.3703784942626953,51,9.916593551635742,178
0.09495659172534943,0.0549565926194191,1.0341079235076904,0.23410791158676147,0.5766544342041016,31.340673446655273,0.2402292788028717,0.2402292788028717,0.9437549114227295,0.5766544342041016,31.340673446655273,0.5166544318199158,0.0,2.6593265533447266,52,31.565776824951172,178
0.10064216703176498,0.060642167925834656,1.0920894145965576,0.29208940267562866,0.5844669342041016,31.20979118347168,0.24033884704113007,0.24033884704113007,0.9436761140823364,0.5844669342041016,31.20979118347168,0.5244669318199158,0.0,2.7902088165283203,53,38.06336212158203,178
0.09365300834178925,0.05365300923585892,0.9816475510597229,0.18164753913879395,0.5805606842041016,31.368793487548828,0.23942989110946655,0.23942989110946655,0.9443046450614929,0.5805606842041016,31.368793487548828,0.5205606818199158,0.0,2.631206512451172,54,26.1612606048584,178
0.09984581172466278,0.05984581261873245,0.8383727669715881,0.03837275505065918,0.5727481842041016,31.615543365478516,0.23931509256362915,0.23931509256362915,0.9447948336601257,0.5727481842041016,31.615543365478516,0.5127481818199158,0.0,2.3844566345214844,55,12.206314086914062,178
0.10483382642269135,0.06483382731676102,0.845308780670166,0.04530876874923706,0.5590763092041016,31.670429229736328,0.23951303958892822,0.23951303958892822,0.944696843624115,0.5590763092041016,31.670429229736328,0.49907630681991577,0.0,2.329570770263672,56,13.343830108642578,178
0.09796904027462006,0.05796904116868973,0.8665902614593506,0.06659024953842163,0.5551700592041016,31.626529693603516,0.2408314347267151,0.2408314347267151,0.9447468519210815,0.5551700592041016,31.626529693603516,0.49517005681991577,0.0,2.3734703063964844,57,14.829399108886719,178
0.09557542204856873,0.0555754229426384,0.7743973731994629,0.0,0.5532169342041016,31.57933807373047,0.24164628982543945,0.24164628982543945,0.9448866844177246,0.5532169342041016,31.57933807373047,0.49321693181991577,0.0,2.4206619262695312,58,7.978204250335693,178
0.11908473819494247,0.07908473908901215,0.9109842777252197,0.11098426580429077,0.5493106842041016,31.704177856445312,0.24196895956993103,0.24196895956993103,0.9444934725761414,0.5493106842041016,31.704177856445312,0.48931068181991577,0.0,2.2958221435546875,59,21.302722930908203,178
0.15340059995651245,0.11340060085058212,0.8739376068115234,0.07393759489059448,0.5317325592041016,31.67976188659668,0.24257126450538635,0.24257126450538635,0.9440990686416626,0.5317325592041016,31.67976188659668,0.47173255681991577,0.0,2.3202381134033203,60,21.054058074951172,178
0.15279161930084229,0.11279162019491196,0.8784607648849487,0.07846075296401978,0.5434513092041016,31.59775733947754,0.24286241829395294,0.24286241829395294,0.9441123008728027,0.5434513092041016,31.59775733947754,0.48345130681991577,0.0,2.402242660522461,61,21.52747917175293,178
0.1603316366672516,0.12033163756132126,0.905316948890686,0.10531693696975708,0.5473575592041016,31.55378532409668,0.24149149656295776,0.24149149656295776,0.9441907405853271,0.5473575592041016,31.55378532409668,0.48735755681991577,0.0,2.4462146759033203,62,25.011072158813477,178
0.16362711787223816,0.12362711876630783,0.761655867099762,0.0,0.5473575592041016,31.628610610961914,0.24018710851669312,0.24018710851669312,0.9449750781059265,0.5473575592041016,31.628610610961914,0.48735755681991577,0.0,2.371389389038086,63,14.734101295471191,178
0.11816620826721191,0.07816620916128159,0.7606145143508911,0.0,0.5473575592041016,31.594043731689453,0.23803454637527466,0.23803454637527466,0.9459328651428223,0.5473575592041016,31.594043731689453,0.48735755681991577,0.0,2.405956268310547,64,10.222577095031738,178
0.1122623011469841,0.07226230204105377,0.8988131284713745,0.09881311655044556,0.5688419342041016,31.63677978515625,0.24001182615756989,0.24001182615756989,0.9455879926681519,0.5688419342041016,31.63677978515625,0.5088419318199158,0.0,2.36322021484375,65,19.470762252807617,178
0.14297133684158325,0.10297133773565292,0.8755648136138916,0.07556480169296265,0.5620864033699036,31.51778793334961,0.24213865399360657,0.24213865399360657,0.9434127807617188,0.5620864033699036,31.51778793334961,0.5020864009857178,0.0,2.4822120666503906,66,20.335826873779297,178
0.17593157291412354,0.1359315812587738,0.8606569170951843,0.06065690517425537,0.5727481842041016,31.404403686523438,0.24308359622955322,0.24308359622955322,0.9421533346176147,0.5727481842041016,31.404403686523438,0.5127481818199158,0.0,2.5955963134765625,67,22.254444122314453,178
0.18195079267024994,0.141950786113739,0.8034540414810181,0.0034540295600891113,0.5805606842041016,31.410446166992188,0.2430955469608307,0.2430955469608307,0.9419682025909424,0.5805606842041016,31.410446166992188,0.5205606818199158,0.0,2.5895538330078125,68,17.130035400390625,178
0.16425006091594696,0.12425006181001663,0.8082154989242554,0.008215487003326416,0.5961856842041016,31.48299217224121,0.2439359575510025,0.2439359575510025,0.9424072504043579,0.5961856842041016,31.48299217224121,0.5361856818199158,0.0,2.517007827758789,69,15.763562202453613,178
0.1403408646583557,0.10034086555242538,0.8190638422966003,0.019063830375671387,0.6000919342041016,31.48287582397461,0.24281777441501617,0.24281777441501617,0.9435023069381714,0.6000919342041016,31.48287582397461,0.5400919318199158,0.0,2.5171241760253906,70,14.45759391784668,178
0.12294596433639526,0.08294596523046494,0.8363800048828125,0.036379992961883545,0.5883731842041016,31.407184600830078,0.24147042632102966,0.24147042632102966,0.94413822889328,0.5883731842041016,31.407184600830078,0.5283731818199158,0.0,2.592815399169922,71,14.525411605834961,178
0.1101156547665596,0.07011565566062927,0.8195558786392212,0.019555866718292236,0.5844669342041016,31.439342498779297,0.24032843112945557,0.24032843112945557,0.9443041086196899,0.5844669342041016,31.439342498779297,0.5244669318199158,0.0,2.560657501220703,72,11.527810096740723,178
0.11454001814126968,0.07454001903533936,0.7709829211235046,0.0,0.5766544342041016,31.62255096435547,0.24002458155155182,0.24002458155155182,0.9447495341300964,0.5766544342041016,31.62255096435547,0.5166544318199158,0.0,2.3774490356445312,73,9.831451416015625,178
0.09856463968753815,0.05856464058160782,0.9074471592903137,0.10744714736938477,0.5805606842041016,31.549531936645508,0.2378220558166504,0.2378220558166504,0.945908784866333,0.5805606842041016,31.549531936645508,0.5205606818199158,0.0,2.450468063354492,74,19.051647186279297,178
0.12407127022743225,0.08407127112150192,0.8108065724372864,0.010806560516357422,0.5766544342041016,31.36908721923828,0.23631024360656738,0.23631024360656738,0.945361852645874,0.5766544342041016,31.36908721923828,0.5166544318199158,0.0,2.6309127807617188,75,12.118696212768555,178
0.15662328898906708,0.11662328988313675,0.816737174987793,0.016737163066864014,0.5805606842041016,31.282386779785156,0.23505838215351105,0.23505838215351105,0.9446932077407837,0.5805606842041016,31.282386779785156,0.5205606818199158,0.0,2.7176132202148438,76,16.05365753173828,178
0.14010541141033173,0.1001054123044014,0.9005399942398071,0.10053998231887817,0.5805606842041016,31.436498641967773,0.23604893684387207,0.23604893684387207,0.9452780485153198,0.5805606842041016,31.436498641967773,0.5205606818199158,0.0,2.5635013580322266,77,22.628040313720703,178
0.11302433162927628,0.07302433252334595,0.7880548238754272,0.0,0.5727481842041016,31.6378173828125,0.23613061010837555,0.23613061010837555,0.946047306060791,0.5727481842041016,31.6378173828125,0.5127481818199158,0.0,2.3621826171875,78,9.664615631103516,178
0.1348288655281067,0.09482886642217636,0.8577935695648193,0.05779355764389038,0.5688419342041016,31.74787139892578,0.23875769972801208,0.23875769972801208,0.9446684718132019,0.5688419342041016,31.74787139892578,0.5088419318199158,0.0,2.2521286010742188,79,17.51436996459961,178
0.17186672985553741,0.1318667232990265,0.8511927723884583,0.0511927604675293,0.5571231842041016,31.77210235595703,0.2390095293521881,0.2390095293521881,0.9434134364128113,0.5571231842041016,31.77210235595703,0.49712318181991577,0.0,2.2278976440429688,80,20.533845901489258,178
0.16224782168865204,0.12224782258272171,0.7338999509811401,0.0,0.5571231842041016,31.89395523071289,0.23838657140731812,0.23838657140731812,0.9443303346633911,0.5571231842041016,31.89395523071289,0.49712318181991577,0.0,2.1060447692871094,81,14.330826759338379,178
0.10816018283367157,0.06816018372774124,0.7898751497268677,0.0,0.5512638092041016,31.82638168334961,0.23689322173595428,0.23689322173595428,0.9465479850769043,0.5512638092041016,31.82638168334961,0.49126380681991577,0.0,2.1736183166503906,82,8.98963737487793,178
0.1553916335105896,0.11539163440465927,1.1202869415283203,0.32028692960739136,0.5688419342041016,31.04823875427246,0.23582583665847778,0.23582583665847778,0.9448028802871704,0.5688419342041016,31.04823875427246,0.5088419318199158,0.0,2.951761245727539,83,46.519615173339844,178
0.27485525608062744,0.2348552644252777,1.1880186796188354,0.3880186676979065,0.5688419342041016,30.28571128845215,0.23477810621261597,0.23477810621261597,0.9401742815971375,0.5688419342041016,30.28571128845215,0.5088419318199158,0.0,3.7142887115478516,84,66.0016860961914,178
0.32667094469070435,0.2866709530353546,1.0400617122650146,0.2400617003440857,0.5766544342041016,29.927284240722656,0.23491138219833374,0.23491138219833374,0.9371811747550964,0.5766544342041016,29.927284240722656,0.5166544318199158,0.0,4.072715759277344,85,56.74597930908203,178
0.2893702983856201,0.24937030673027039,0.926357090473175,0.1263570785522461,0.5590763092041016,30.102842330932617,0.2358916848897934,0.2358916848897934,0.9383910894393921,0.5590763092041016,30.102842330932617,0.49907630681991577,0.0,3.897157669067383,86,41.46989440917969,178
0.19677923619747162,0.1567792296409607,0.9230281114578247,0.12302809953689575,0.5571231842041016,30.784589767456055,0.2355070412158966,0.2355070412158966,0.9432908296585083,0.5571231842041016,30.784589767456055,0.49712318181991577,0.0,3.2154102325439453,87,31.196142196655273,178
0.12435945868492126,0.08435945957899094,0.8638408184051514,0.06384080648422241,0.5571231842041016,31.393632888793945,0.2353944629430771,0.2353944629430771,0.9464608430862427,0.5571231842041016,31.393632888793945,0.49712318181991577,0.0,2.6063671112060547,88,17.426393508911133,178
0.10510224103927612,0.0651022419333458,0.8845092058181763,0.08450919389724731,0.5649356842041016,31.78264808654785,0.2357015460729599,0.2357015460729599,0.9475529193878174,0.5649356842041016,31.78264808654785,0.5049356818199158,0.0,2.2173519134521484,89,17.178495407104492,178
0.12890851497650146,0.08890851587057114,0.8017996549606323,0.0017996430397033691,0.5590763092041016,31.95390510559082,0.23485104739665985,0.23485104739665985,0.9472802877426147,0.5590763092041016,31.95390510559082,0.49907630681991577,0.0,2.0460948944091797,90,11.116910934448242,178
0.1342635303735733,0.09426353126764297,0.8025497198104858,0.0025497078895568848,0.5512638092041016,32.01499938964844,0.2333722561597824,0.2333722561597824,0.9471153020858765,0.5512638092041016,32.01499938964844,0.49126380681991577,0.0,1.9850006103515625,91,11.666324615478516,178
0.09842029213905334,0.058420293033123016,0.7970516085624695,0.0,0.5590763092041016,31.95481300354004,0.23200401663780212,0.23200401663780212,0.947432279586792,0.5590763092041016,31.95481300354004,0.49907630681991577,0.0,2.045186996459961,92,7.887216091156006,178
