image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
person_b_00,add,human,identity,0.41226,0.16452,0.41226,0.16452,1.0,False,139.8
person_b_00,add,human,blur1,0.43794,0.06797,0.41226,0.16452,1.06231,False,139.8
person_b_00,add,human,noise0.05,0.49652,0.03916,0.41226,0.16452,1.20439,False,139.8
person_b_00,add,human,quantize16,0.35524,0.15045,0.41226,0.16452,0.86169,False,139.8
person_b_00,add,human,jpeg75,0.32179,0.03864,0.41226,0.16452,0.78057,False,139.8
person_b_00,add,human,jpeg30,0.37099,0.10994,0.41226,0.16452,0.89989,False,139.8
person_b_00,add,human,crop_resize0.1,0.55631,0.0901,0.41226,0.16452,1.34942,False,139.8
person_b_00,add,human,jpeg_then_resize75,0.40252,0.06893,0.41226,0.16452,0.97639,False,139.8
person_b_00,add,human,adverse_cleaner,0.37753,0.10644,0.41226,0.16452,0.91578,False,139.8
person_b_00,phase,human,identity,0.46907,0.10568,0.46907,0.10568,1.0,True,139.7
person_b_00,phase,human,blur1,0.43758,0.09057,0.46907,0.10568,0.93287,True,139.7
person_b_00,phase,human,noise0.05,0.50386,0.02643,0.46907,0.10568,1.07416,True,139.7
person_b_00,phase,human,quantize16,0.41614,0.10695,0.46907,0.10568,0.88715,True,139.7
person_b_00,phase,human,jpeg75,0.32317,0.09931,0.46907,0.10568,0.68895,True,139.7
person_b_00,phase,human,jpeg30,0.38121,0.10458,0.46907,0.10568,0.81269,True,139.7
person_b_00,phase,human,crop_resize0.1,0.55158,0.08496,0.46907,0.10568,1.1759,True,139.7
person_b_00,phase,human,jpeg_then_resize75,0.42822,0.05235,0.46907,0.10568,0.9129,True,139.7
person_b_00,phase,human,adverse_cleaner,0.48724,0.09584,0.46907,0.10568,1.03874,True,139.7
person_b_00,phase_rand,human,identity,0.21111,0.04223,0.21111,0.04223,1.0,True,139.7
person_b_00,phase_rand,human,blur1,0.41311,0.11162,0.21111,0.04223,1.95691,True,139.7
person_b_00,phase_rand,human,noise0.05,0.53217,0.07768,0.21111,0.04223,2.52088,True,139.7
person_b_00,phase_rand,human,quantize16,0.40258,0.16154,0.21111,0.04223,1.90702,True,139.7
person_b_00,phase_rand,human,jpeg75,0.25818,0.09806,0.21111,0.04223,1.22297,True,139.7
person_b_00,phase_rand,human,jpeg30,0.36809,0.09372,0.21111,0.04223,1.74361,True,139.7
person_b_00,phase_rand,human,crop_resize0.1,0.59661,0.06029,0.21111,0.04223,2.8261,True,139.7
person_b_00,phase_rand,human,jpeg_then_resize75,0.38365,0.1146,0.21111,0.04223,1.81736,True,139.7
person_b_00,phase_rand,human,adverse_cleaner,0.39711,0.05847,0.21111,0.04223,1.88111,True,139.7
