image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
raccoon_00,add,human,identity,0.42337,0.13304,0.42337,0.13304,1.0,True,142.4
raccoon_00,add,human,blur1,0.44857,0.06559,0.42337,0.13304,1.05951,True,142.4
raccoon_00,add,human,noise0.05,0.59137,0.05509,0.42337,0.13304,1.39682,True,142.4
raccoon_00,add,human,quantize16,0.35979,0.17023,0.42337,0.13304,0.84982,True,142.4
raccoon_00,add,human,jpeg75,0.12493,0.07974,0.42337,0.13304,0.29507,True,142.4
raccoon_00,add,human,jpeg30,0.20981,0.04295,0.42337,0.13304,0.49558,True,142.4
raccoon_00,add,human,crop_resize0.1,0.53108,0.08862,0.42337,0.13304,1.2544,True,142.4
raccoon_00,add,human,jpeg_then_resize75,0.38006,0.03804,0.42337,0.13304,0.89769,True,142.4
raccoon_00,add,human,adverse_cleaner,0.22882,0.20152,0.42337,0.13304,0.54047,True,142.4
raccoon_00,phase,human,identity,0.5287,0.11957,0.5287,0.11957,1.0,True,142.4
raccoon_00,phase,human,blur1,0.51327,0.10862,0.5287,0.11957,0.97082,True,142.4
raccoon_00,phase,human,noise0.05,0.59051,0.05411,0.5287,0.11957,1.11691,True,142.4
raccoon_00,phase,human,quantize16,0.48104,0.13188,0.5287,0.11957,0.90987,True,142.4
raccoon_00,phase,human,jpeg75,0.28103,0.07633,0.5287,0.11957,0.53155,True,142.4
raccoon_00,phase,human,jpeg30,0.33938,0.08292,0.5287,0.11957,0.64191,True,142.4
raccoon_00,phase,human,crop_resize0.1,0.54916,0.0972,0.5287,0.11957,1.03871,True,142.4
raccoon_00,phase,human,jpeg_then_resize75,0.42262,0.04808,0.5287,0.11957,0.79936,True,142.4
raccoon_00,phase,human,adverse_cleaner,0.52592,0.11249,0.5287,0.11957,0.99474,True,142.4
raccoon_00,phase_rand,human,identity,0.13375,0.07766,0.13375,0.07766,1.0,False,142.3
raccoon_00,phase_rand,human,blur1,0.44237,0.07323,0.13375,0.07766,3.30737,False,142.3
raccoon_00,phase_rand,human,noise0.05,0.59295,0.05403,0.13375,0.07766,4.43322,False,142.3
raccoon_00,phase_rand,human,quantize16,0.20162,0.08792,0.13375,0.07766,1.50744,False,142.3
raccoon_00,phase_rand,human,jpeg75,0.19253,0.11669,0.13375,0.07766,1.43949,False,142.3
raccoon_00,phase_rand,human,jpeg30,0.23839,0.03052,0.13375,0.07766,1.78233,False,142.3
raccoon_00,phase_rand,human,crop_resize0.1,0.50986,0.0623,0.13375,0.07766,3.81198,False,142.3
raccoon_00,phase_rand,human,jpeg_then_resize75,0.42091,0.04771,0.13375,0.07766,3.14694,False,142.3
raccoon_00,phase_rand,human,adverse_cleaner,0.23996,0.17027,0.13375,0.07766,1.79409,False,142.3
