image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,noise,0.02,heldout,0.0,26.946516036987305,0.7199481129646301,0.9431974291801453,0.10175611823797226,0.047474026679992676,3.607388867230174,4.495256899508369,0.21795710921287537,0.04843774065375328,0.2234313189983368,0.05189453810453415,34.06360626220703,0.10261818766593933,0.9816616773605347,0.07359930872917175,0.02354031801223755,0.09953555464744568,27.004262924194336,0.002220563590526581
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,noise,0.04,heldout,0.0,23.56304168701172,0.8932920694351196,0.8748793601989746,0.19842833280563354,0.09625458717346191,3.607388867230174,6.353748056163501,0.21795710921287537,0.04843774065375328,0.23073938488960266,0.06255509704351425,28.151790618896484,0.20493966341018677,0.9399372935295105,0.16154268383979797,0.07277226448059082,0.19673404097557068,23.58222007751465,0.0016942918300628662
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,noise,0.08,heldout,0.0,19.68794059753418,0.9701480865478516,0.756130576133728,0.33106738328933716,0.15632319450378418,3.607388867230174,8.908125704903973,0.21795710921287537,0.04843774065375328,0.256477952003479,0.08348719775676727,22.33159065246582,0.3629912734031677,0.8376696109771729,0.29678046703338623,0.13828259706497192,0.3299170434474945,19.68445587158203,0.0011503398418426514
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,quantize,256,heldout,0.0,36.10417556762695,0.6866222620010376,0.9933162927627563,0.011237600818276405,0.011317551136016846,3.607388867230174,3.5629496162760153,0.21795710921287537,0.04843774065375328,0.22054506838321686,0.044154927134513855,57.355289459228516,0.0627451241016388,0.9999812841415405,8.83299217093736e-05,1.341104507446289e-05,9.154310122438947e-12,79.99993896484375,0.011237600809122096
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,quantize,64,heldout,0.0,34.626739501953125,0.6787077784538269,0.9887803792953491,0.017140181735157967,0.01111513376235962,3.607388867230174,3.6616850402151613,0.21795710921287537,0.04843774065375328,0.21926799416542053,0.05230055749416351,46.49256134033203,0.06535947322845459,0.9988448619842529,0.005715289618819952,0.00048726797103881836,0.012385888025164604,36.321109771728516,0.004754293709993362
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,quantize,32,heldout,0.0,30.781078338623047,0.7830876111984253,0.9742541313171387,0.0427762046456337,0.02824920415878296,3.607388867230174,3.54739098929728,0.21795710921287537,0.04843774065375328,0.21881091594696045,0.04764236509799957,40.63563919067383,0.0796964019536972,0.9949125051498413,0.022129546850919724,0.006678581237792969,0.0374007448554039,30.940231323242188,0.005375459790229797
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,quantize,16,heldout,0.0,27.268024444580078,0.8116853833198547,0.940410852432251,0.0881330668926239,0.0607067346572876,3.607388867230174,3.7605365284321652,0.21795710921287537,0.04843774065375328,0.22280307114124298,0.06012149155139923,34.33208084106445,0.08627453446388245,0.977367103099823,0.07116527855396271,0.020911335945129395,0.08988402783870697,27.233318328857422,-0.0017509609460830688
car_00,LA,4,a wrecked car after an accident,25,20,10,1,297.0,10153.3,7.84,512.0,327.0,177.0,,,,0.8566606044769287,0.4808945655822754,0.3757660686969757,0.019105438143014908,57.43089294433594,0.06375646591186523,57.43089294433594,0.06375646591186523,0.9999784827232361,9.783821587916464e-05,quantize,8,heldout,0.0,23.074535369873047,0.8195757865905762,0.8425499200820923,0.1715688407421112,0.09141665697097778,3.607388867230174,4.041979547249324,0.21795710921287537,0.04843774065375328,0.22611932456493378,0.07340344786643982,27.625104904174805,0.12436977028846741,0.9153012633323669,0.16050156950950623,0.0625227689743042,0.17508262395858765,22.727487564086914,-0.0035137832164764404
car_01,LA,4,a wrecked car after an accident,25,20,10,1,297.2,11512.0,8.07,512.0,336.6666666666667,176.66666666666666,,,,0.67027348279953,0.4769081473350525,0.19336532056331635,0.023091863840818405,55.678768157958984,0.06192976236343384,55.678768157958984,0.06192976236343384,0.9999487400054932,0.00033768496359698474,identity,0.0,train,0.0,38.310951232910156,0.3598611056804657,0.9925901293754578,0.023091863840818405,0.015004098415374756,3.557836939749452,3.713797269681655,0.2536417245864868,0.007090182509273291,0.25098830461502075,0.0072228251956403255,55.662742614746094,0.06192976236343384,0.9999487400054932,0.00033768496359698474,0.0001531839370727539,0.0,80.0,0.023091863840818405
car_01,LA,4,a wrecked car after an accident,25,20,10,1,297.2,11512.0,8.07,512.0,336.6666666666667,176.66666666666666,,,,0.67027348279953,0.4769081473350525,0.19336532056331635,0.023091863840818405,55.678768157958984,0.06192976236343384,55.678768157958984,0.06192976236343384,0.9999487400054932,0.00033768496359698474,blur,0.0,heldout,0.0,45.11850357055664,0.33367279171943665,0.9989378452301025,0.00330096622928977,0.0026319026947021484,3.67183504966514,3.7022750753359337,0.30161184072494507,0.058260492980480194,0.302309513092041,0.05714663863182068,55.662742614746094,0.06192976236343384,0.9999487400054932,0.00033768496359698474,0.0001531839370727539,0.0,80.0,0.00330096622928977
