condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,cat_02,0.1,0.10367396473884583,1.75,3.255801727229267,27.21007537841797,0.6085700392723083,0.914000391960144,0.3845142424106598,0.9533849954605103,0.10367396473884583,0.02884119749069214,0.9817146062850952,0.043600860983133316,0.11053340137004852,0.7243798971176147,3.1373162269592285,1.8736159801483154,2.0129003524780273,32,False,1.0
