image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,advdrop,instruct-pix2pix,turn the color of frame to pink,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.07961,0.98327,35.273,0.75711,0.02172,0.09981,0.92383,26.506,0.49115,0.05989,0.17509,0.01723,83.8
task_env_weather_112463,advdrop,instruct-pix2pix,transform the setting to spring with blooming flowers,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.15736,0.9726,39.128,0.79399,0.02624,0.26137,0.80114,22.045,0.42472,0.11196,0.12574,0.01106,86.4
task_env_weather_246440,advdrop,instruct-pix2pix,transform the setting to autumn with falling leaves,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.03687,0.98813,35.841,0.79591,0.00595,0.15703,0.85037,22.847,0.35787,0.07823,0.18338,0.01614,86.5
task_obj_add_340466,advdrop,instruct-pix2pix,Add orange juice,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.17035,0.9713,36.6,0.72974,0.05532,0.34561,0.8138,14.266,0.46334,0.13936,0.17713,0.01479,86.9
task_obj_add_692065,advdrop,instruct-pix2pix,Add monk,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.07377,0.98591,36.376,0.79193,0.0246,0.08178,0.95796,29.16,0.60812,0.03367,0.14529,0.01518,87.2
task_obj_remove_380621,advdrop,instruct-pix2pix,Remove iceberg,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.23368,0.96463,34.991,0.68057,0.04856,0.26324,0.83466,23.492,0.36872,0.09714,0.16302,0.0178,87.4
task_obj_swap_joint_mask_276754,advdrop,instruct-pix2pix,Replace the satellite dish with rocket,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.16746,0.9721,32.829,0.6094,0.0289,0.1123,0.88477,23.835,0.3272,0.12029,0.20574,0.02283,87.4
task_obj_swap_rand_mask_298147,advdrop,instruct-pix2pix,Replace the wizard's robe with red shirt,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.1216,0.96836,34.955,0.69876,0.02071,0.17734,0.86277,23.864,0.36712,0.05318,0.24737,0.01787,87.5
