phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.0961819440126419,True,30.494991302490234,0.7963820695877075,0.9286879301071167,0.4054645895957947,0.9704868197441101,0.08779364079236984,0.03520023822784424,0.9859005212783813,0.029870884492993355,0.043092094361782074
A1,10,0.06705541163682938,True,30.863399505615234,0.7893596887588501,0.9286737442016602,0.39569878578186035,0.9683530926704407,0.059897877275943756,0.030913352966308594,0.9617437720298767,0.028630398213863373,0.04328155517578125
A1,20,0.06334250420331955,True,30.914390563964844,0.7711731791496277,0.9300053119659424,0.39869004487991333,0.9691619277000427,0.05648797005414963,0.031206727027893066,0.9743615388870239,0.028462810441851616,0.042603813111782074
A1,30,0.06047468259930611,True,30.81523895263672,0.765007734298706,0.9301034212112427,0.39487773180007935,0.9689225554466248,0.053730107843875885,0.032849133014678955,1.0411465167999268,0.028789589181542397,0.04349517822265625
A1,40,0.05735420063138008,True,30.92799186706543,0.7695939540863037,0.9313973784446716,0.40233346819877625,0.9696541428565979,0.05079285055398941,0.033098816871643066,1.0159921646118164,0.028418276458978653,0.0424550399184227
A1,50,0.0553390234708786,True,31.012985229492188,0.7823663949966431,0.9323445558547974,0.4071948528289795,0.9700700044631958,0.04889509081840515,0.034499168395996094,1.0026252269744873,0.028141548857092857,0.041685741394758224
A1,60,0.05399378389120102,True,31.080018997192383,0.7969423532485962,0.9330664873123169,0.4102250337600708,0.9705263376235962,0.04762730374932289,0.03405451774597168,0.9932571649551392,0.027925200760364532,0.041027069091796875
A1,70,0.053048621863126755,True,31.135160446166992,0.8021907806396484,0.9336670637130737,0.4128463864326477,0.970834493637085,0.04673658311367035,0.03413188457489014,0.9850329160690308,0.027748478576540947,0.040602367371320724
A1,80,0.05235118418931961,True,31.178224563598633,0.8009613752365112,0.9340781569480896,0.4147984981536865,0.9710583090782166,0.04607877880334854,0.03416574001312256,0.9783295392990112,0.02761124074459076,0.0403696708381176
A1,90,0.05179958790540695,True,31.212594985961914,0.7994205951690674,0.9343721270561218,0.4163096249103546,0.971234917640686,0.04555885121226311,0.03438323736190796,0.9727198481559753,0.02750219777226448,0.0401662215590477
A1,100,0.051343221217393875,True,31.238767623901367,0.7956270575523376,0.9346274733543396,0.41756319999694824,0.9713930487632751,0.04512787610292435,0.034542620182037354,0.9679676294326782,0.027419451624155045,0.0399017333984375
A1,110,0.050956979393959045,True,31.262161254882812,0.7933167219161987,0.9348475933074951,0.41863104701042175,0.9715091586112976,0.044762469828128815,0.034652113914489746,0.9637566208839417,0.027345702052116394,0.03962453454732895
A1,120,0.05062186345458031,True,31.282779693603516,0.7910319566726685,0.9350565671920776,0.4196379780769348,0.9715954065322876,0.04444637894630432,0.03445792198181152,0.9597676992416382,0.027280863374471664,0.039480846375226974
A1,130,0.05033951625227928,True,31.29991912841797,0.7911344766616821,0.9352191686630249,0.4204656183719635,0.9716578722000122,0.044179517775774,0.034291744232177734,0.9559426307678223,0.02722708135843277,0.03934987634420395
A1,140,0.05007554963231087,True,31.3172550201416,0.7919718027114868,0.9353922605514526,0.42122283577919006,0.9717472791671753,0.043930090963840485,0.03423064947128296,0.9523202180862427,0.027172794565558434,0.039267223328351974
A1,150,0.05609132722020149,False,31.092060089111328,0.79619961977005,0.9341422915458679,0.4092438220977783,0.9708575010299683,0.04609829932451248,0.03653836250305176,1.053674340248108,0.027886515483260155,0.041238151490688324
A1,160,0.05118114873766899,True,31.2327938079834,0.7283762693405151,0.9350885152816772,0.41702163219451904,0.9714393019676208,0.04498043656349182,0.03405463695526123,0.988113284111023,0.027438314631581306,0.039976757019758224
A1,170,0.05133741721510887,True,31.18260955810547,0.7405399680137634,0.9349902868270874,0.41480278968811035,0.9712139964103699,0.045104049146175385,0.03534281253814697,1.0118683576583862,0.02759730815887451,0.04030100628733635
A1,180,0.051065459847450256,True,31.158123016357422,0.7438874244689941,0.9350011348724365,0.4147797226905823,0.9712889194488525,0.044832274317741394,0.034468889236450195,1.0156434774398804,0.027675218880176544,0.0402679443359375
A1,190,0.05076543241739273,True,31.172597885131836,0.7484056949615479,0.9351806044578552,0.4162725806236267,0.9712145924568176,0.044544074684381485,0.03595411777496338,1.0140955448150635,0.02762913517653942,0.040106456726789474
A1,200,0.051193967461586,True,31.204021453857422,0.7369329929351807,0.935386061668396,0.41793012619018555,0.9713162779808044,0.04500126093626022,0.03445839881896973,0.9981789588928223,0.027529357001185417,0.039801280945539474
A2,0,0.05007554963231087,True,31.3172550201416,0.7919718027114868,0.9353922605514526,0.42122283577919006,0.9717472791671753,0.043930090963840485,0.03423064947128296,0.9523202180862427,0.027172794565558434,0.039267223328351974
A2,5,0.05072924122214317,True,31.096080780029297,0.8000315427780151,0.9350449442863464,0.41292688250541687,0.9713518023490906,0.044453009963035583,0.0345304012298584,1.033557653427124,0.027873605489730835,0.041077934205532074
A2,10,0.05061370134353638,True,31.32004737854004,0.8091347813606262,0.9362459182739258,0.42140713334083557,0.9717862606048584,0.04442652314901352,0.034104883670806885,0.9717794060707092,0.02716406248509884,0.039218902587890625
A2,15,0.05046544224023819,True,31.26798439025879,0.8123636245727539,0.9360435009002686,0.41884422302246094,0.9715964794158936,0.04428636282682419,0.03481876850128174,1.0001574754714966,0.02732737921178341,0.03982289880514145
A2,20,0.050355464220047,True,31.381637573242188,0.8079520463943481,0.9366143941879272,0.4244177043437958,0.9717405438423157,0.04424344003200531,0.03525114059448242,0.9570192694664001,0.026972122490406036,0.038750968873500824
A2,25,0.05011602118611336,True,31.301876068115234,0.8090038895606995,0.9361438155174255,0.42060157656669617,0.9716260433197021,0.04396119713783264,0.035800278186798096,0.9849571585655212,0.0272209532558918,0.039432525634765625
A2,30,0.05008069425821304,True,31.257923126220703,0.8082281351089478,0.935813307762146,0.4182301163673401,0.9715714454650879,0.04390201345086098,0.0355602502822876,1.0013538599014282,0.027359049767255783,0.0398000106215477
A2,35,0.0499563068151474,True,31.229293823242188,0.8080634474754333,0.9357612133026123,0.4174238443374634,0.9715449213981628,0.04376658424735069,0.03535652160644531,1.0078480243682861,0.02744937874376774,0.04004669189453125
