condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa_pj,woman_03,0.04,0.03822046518325806,0.96875,dists,True,0.035356,0.07535640239715577,0.07357686758041382,3.5848814921438765,30.02539825439453,0.7677295207977295,0.9156634211540222,0.3469647169113159,0.9517345428466797,0.12908247113227844,0.07357686758041382,0.9604392647743225,0.031530287116765976,0.0486653670668602
