Loading pipeline components...:   0%|          | 0/6 [00:00<?, ?it/s]
Loading weights:   0%|          | 0/196 [00:00<?, ?it/s][ALoading weights: 100%|██████████| 196/196 [00:00<00:00, 3017.82it/s]
Loading pipeline components...:  33%|███▎      | 2/6 [00:00<00:00,  7.94it/s]Loading pipeline components...:  67%|██████▋   | 4/6 [00:00<00:00,  7.68it/s]Loading pipeline components...: 100%|██████████| 6/6 [00:00<00:00, 11.26it/s]
There are modules in AutoencoderKL that should be kept in float32: []. Casting directly with `to()` can lead to inconsistent results; set `torch_dtype` in `from_pretrained()` instead to keep these modules in float32.
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:207: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:222: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
IP2P 線：10 張、條件 ['dct_nonadd']、steps=100 s_T=7.5 s_I=1.5 seed=20260812
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/diffusers/image_processor.py:724: FutureWarning: Passing `image` as torch tensor with value range in [-1,1] is deprecated. The expected value range for image tensor is [0,1] when passing as pytorch tensor or numpy Array. You passed `image` with value range [-1.0,1.0]
  warnings.warn(
    [dct_nonadd] step    0 loss 105.950577 |p| 0.79136
    [dct_nonadd] step   25 loss 104.786987 |p| 0.76710
    [dct_nonadd] step   50 loss 101.309250 |p| 0.74090
    [dct_nonadd] step   75 loss 95.896416 |p| 0.71836
    [dct_nonadd] step  100 loss 90.285698 |p| 0.70196
    [dct_nonadd] step  125 loss 85.468208 |p| 0.69067
    [dct_nonadd] step  150 loss 81.680084 |p| 0.68310
    [dct_nonadd] step  175 loss 78.648972 |p| 0.67827
    [dct_nonadd] step  200 loss 76.215874 |p| 0.67553
    [dct_nonadd] step  225 loss 74.116524 |p| 0.67409
    [dct_nonadd] step  250 loss 72.265823 |p| 0.67355
    [dct_nonadd] step  275 loss 70.881248 |p| 0.67323
    [dct_nonadd] step  300 loss 69.742111 |p| 0.67305
    [dct_nonadd] step  325 loss 68.668159 |p| 0.67318
    [dct_nonadd] step  350 loss 67.742561 |p| 0.67341
    [dct_nonadd] step  375 loss 67.024185 |p| 0.67378
    [dct_nonadd] step  400 loss 66.357079 |p| 0.67422
    [dct_nonadd] step  425 loss 65.823112 |p| 0.67475
    [dct_nonadd] step  450 loss 65.348633 |p| 0.67544
    [dct_nonadd] step  475 loss 64.907028 |p| 0.67618
    [dct_nonadd] step  500 loss 64.422005 |p| 0.67702
    [dct_nonadd] step  525 loss 64.068024 |p| 0.67789
    [dct_nonadd] step  550 loss 63.714359 |p| 0.67878
    [dct_nonadd] step  575 loss 63.337879 |p| 0.67970
    [dct_nonadd] step  600 loss 62.898277 |p| 0.68057
    [dct_nonadd] step  625 loss 62.525421 |p| 0.68137
    [dct_nonadd] step  650 loss 62.291603 |p| 0.68225
    [dct_nonadd] step  675 loss 61.967915 |p| 0.68306
    [dct_nonadd] step  700 loss 61.663750 |p| 0.68401
    [dct_nonadd] step  725 loss 61.443764 |p| 0.68488
    [dct_nonadd] step  750 loss 61.134281 |p| 0.68575
    [dct_nonadd] step  775 loss 60.923000 |p| 0.68663
    [dct_nonadd] step  800 loss 60.693886 |p| 0.68753
    [dct_nonadd] step  825 loss 60.484318 |p| 0.68842
    [dct_nonadd] step  850 loss 60.303295 |p| 0.68931
    [dct_nonadd] step  875 loss 60.112606 |p| 0.69019
    [dct_nonadd] step  900 loss 59.912491 |p| 0.69108
    [dct_nonadd] step  925 loss 59.782661 |p| 0.69197
    [dct_nonadd] step  950 loss 59.602879 |p| 0.69280
    [dct_nonadd] step  975 loss 59.499237 |p| 0.69362
    [dct_nonadd] step  999 loss 59.377110 |p| 0.69446
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 11758.27it/s]
[transformers] Model config: bos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49406. This may result in unexpected behavior.
[transformers] Model config: eos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49407. This may result in unexpected behavior.
Loading weights:   0%|          | 0/408 [00:00<?, ?it/s]Loading weights:  57%|█████▋    | 234/408 [00:00<00:00, 2336.72it/s]Loading weights: 100%|██████████| 408/408 [00:00<00:00, 2984.51it/s]
task_attr_mod_color_11699        dct_nonadd     r=2.5000 dists=0.0866 lpips=0.3807 effect=0.5604 (406s)
    [dct_nonadd] step    0 loss 133.485077 |p| 0.79137
    [dct_nonadd] step   25 loss 132.022552 |p| 0.76431
    [dct_nonadd] step   50 loss 127.639732 |p| 0.73400
    [dct_nonadd] step   75 loss 120.895966 |p| 0.70641
    [dct_nonadd] step  100 loss 113.796654 |p| 0.68449
    [dct_nonadd] step  125 loss 107.870628 |p| 0.66931
    [dct_nonadd] step  150 loss 103.289398 |p| 0.65867
    [dct_nonadd] step  175 loss 99.867805 |p| 0.65139
    [dct_nonadd] step  200 loss 97.354790 |p| 0.64670
    [dct_nonadd] step  225 loss 95.368362 |p| 0.64348
    [dct_nonadd] step  250 loss 93.713806 |p| 0.64143
    [dct_nonadd] step  275 loss 92.510529 |p| 0.63977
    [dct_nonadd] step  300 loss 91.421875 |p| 0.63857
    [dct_nonadd] step  325 loss 90.488014 |p| 0.63769
    [dct_nonadd] step  350 loss 89.699051 |p| 0.63708
    [dct_nonadd] step  375 loss 89.022575 |p| 0.63664
    [dct_nonadd] step  400 loss 88.509422 |p| 0.63635
    [dct_nonadd] step  425 loss 87.930878 |p| 0.63626
    [dct_nonadd] step  450 loss 87.450928 |p| 0.63621
    [dct_nonadd] step  475 loss 86.968719 |p| 0.63630
    [dct_nonadd] step  500 loss 86.564514 |p| 0.63642
    [dct_nonadd] step  525 loss 86.040565 |p| 0.63661
    [dct_nonadd] step  550 loss 85.691994 |p| 0.63694
    [dct_nonadd] step  575 loss 85.244308 |p| 0.63739
    [dct_nonadd] step  600 loss 84.990219 |p| 0.63786
    [dct_nonadd] step  625 loss 84.548332 |p| 0.63833
    [dct_nonadd] step  650 loss 84.257408 |p| 0.63886
    [dct_nonadd] step  675 loss 83.889099 |p| 0.63937
    [dct_nonadd] step  700 loss 83.711868 |p| 0.63991
    [dct_nonadd] step  725 loss 83.365410 |p| 0.64039
    [dct_nonadd] step  750 loss 83.192024 |p| 0.64087
    [dct_nonadd] step  775 loss 82.854927 |p| 0.64142
    [dct_nonadd] step  800 loss 82.716057 |p| 0.64205
    [dct_nonadd] step  825 loss 82.437714 |p| 0.64267
    [dct_nonadd] step  850 loss 82.297348 |p| 0.64336
    [dct_nonadd] step  875 loss 82.010048 |p| 0.64401
    [dct_nonadd] step  900 loss 81.940720 |p| 0.64472
    [dct_nonadd] step  925 loss 81.691505 |p| 0.64540
    [dct_nonadd] step  950 loss 81.634468 |p| 0.64615
    [dct_nonadd] step  975 loss 81.383804 |p| 0.64685
    [dct_nonadd] step  999 loss 81.192413 |p| 0.64757
task_attr_mod_color_136767       dct_nonadd     r=2.5000 dists=0.1598 lpips=0.4050 effect=0.5672 (395s)
    [dct_nonadd] step    0 loss 105.163506 |p| 0.79137
    [dct_nonadd] step   25 loss 103.521355 |p| 0.76823
    [dct_nonadd] step   50 loss 98.886032 |p| 0.74224
    [dct_nonadd] step   75 loss 92.660568 |p| 0.71927
    [dct_nonadd] step  100 loss 86.593460 |p| 0.70164
    [dct_nonadd] step  125 loss 81.661430 |p| 0.68933
    [dct_nonadd] step  150 loss 77.748878 |p| 0.68111
    [dct_nonadd] step  175 loss 74.441132 |p| 0.67578
