image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,L,16,a wrecked car after an accident,1,20,10,1,12.0,rotate,200,1618.6,0.13509222865104675,20.716503143310547,10174.7,0.78,512.0,320.3333333333333,162.33333333333334,,,,0.716113805770874,0.3678596019744873,0.3482542335987091,0.1321403980255127,120.0,0.0,20.719558715820312,0.6407302021980286,0.7867577075958252,0.1350119411945343
car_01,L,16,a wrecked car after an accident,1,20,10,1,12.1,rotate,200,1620.4,0.15899261832237244,22.318689346313477,10178.4,0.94,512.0,316.3333333333333,166.33333333333334,,,,0.6879644989967346,0.35790741443634033,0.3300570845603943,0.14209260046482086,120.0,0.0,22.3186092376709,0.5304175615310669,0.829021692276001,0.15907879173755646
