condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,cat_02,0.05,0.05339537560939789,0.3125,3.2138444006374765,31.562578201293945,0.4263466000556946,0.9694572687149048,0.572209894657135,0.9782556891441345,0.05339537560939789,0.019087910652160645,0.9892077445983887,0.02641606144607067,0.0372568778693676,0.39562201499938965,2.1082053184509277,1.210815668106079,1.0422337055206299,32
