condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,bird_03,0.2,0.19898097217082977,0.59375,3.747836701435078,44.97372055053711,0.014843761920928955,0.9934820532798767,0.8389192819595337,0.9983993768692017,0.19898097217082977,0.017666339874267578,1.0151622295379639,0.005639565177261829,0.0
