condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,horse_03,0.04,0.03924185037612915,1.0,dists,True,0.0,0.04000017881393433,0.03924202919006348,3.224091208423207,39.48747253417969,0.025000035762786865,0.9843705892562866,0.7678698301315308,0.9944663643836975,0.18701380491256714,0.03924202919006348,1.0168691873550415,0.010607358068227768,0.0
