image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_121425,phase,instruct-pix2pix,turn the color of LCD screen to be green,,1.3,False,0.0,100,7.5,1.5,20260812,False,0.02334,0.99822,45.668,0.93833,0.01835,0.02528,0.99559,38.999,0.87822,0.02708,0.20276,0.00521,124.9
