condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
R,cat_02,0.1,0.09911078959703445,3.0,5.896659107998771,28.26246452331543,0.8589087128639221,0.93846595287323,0.37661248445510864,0.964271605014801,0.09911078959703445,0.029996156692504883,1.0236736536026,0.03862560912966728,0.08674844354391098,1.241747498512268,5.550589084625244,3.215358018875122,3.45068621635437,32
