condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,bird_02,0.2,0.19513168931007385,1.625,6.585941316011772,25.538440704345703,0.7920408844947815,0.8367582559585571,0.543387770652771,0.9377151727676392,0.19513168931007385,0.051512181758880615,1.0105822086334229,0.05285392701625824,0.10058467090129852,1.6984338760375977,11.313708305358887,8.009594917297363,4.885675430297852,32,True,0.598876953125
