loss,L_def,L_fid,defense_mode,edit_shift,shared_mass,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.05848266929388046,0.05848266929388046,0.0,targeted_attn,nan,0.9415173530578613,9.375816034662421e-07,0.0,3.624400051194243e-06,0.0,2.6166439056396484e-05,120.0,7.891778897040069e-11,7.891778897040069e-11,0.9999999403953552,2.6166439056396484e-05,120.0,0.0,0.0,0.0,0,default,0,0.1,0.00032694597030058503
0.058328449726104736,0.058328449726104736,0.0,targeted_attn,nan,0.9416715502738953,0.0024589025415480137,0.0,0.013585396111011505,0.0,0.0777633786201477,50.59684371948242,0.0014340265188366175,0.0014340265188366175,0.9992154836654663,0.0777633786201477,50.59684371948242,0.017763379961252213,0.0,0.0,1,default,1,0.1,0.00028542272048071027
0.058193694800138474,0.058193694800138474,0.0,targeted_attn,nan,0.9418063163757324,0.004500598181039095,0.0,0.022365743294358253,0.0,0.14186716079711914,46.05596923828125,0.00409677904099226,0.00409677904099226,0.9979521632194519,0.14186716079711914,46.05596923828125,0.08186715841293335,0.0,0.0,2,default,2,0.1,0.00016501007485203445
0.05806812644004822,0.05806812644004822,0.0,targeted_attn,nan,0.9419318437576294,0.00602415855973959,0.0,0.029266271740198135,0.0,0.1958978772163391,43.37273025512695,0.007855484262108803,0.007855484262108803,0.9964503645896912,0.1958978772163391,43.37273025512695,0.13589787483215332,0.0,0.0,3,default,3,0.1,0.00017925314023159444
0.05795609578490257,0.05795609578490257,0.0,targeted_attn,nan,0.9420439004898071,0.0071647013537585735,0.0,0.03514830768108368,0.0,0.23640835285186768,41.51069259643555,0.012379437685012817,0.012379437685012817,0.9947985410690308,0.23640835285186768,41.51069259643555,0.17640835046768188,0.0,0.0,4,default,4,0.1,0.0002979131240863353
0.05786425620317459,0.05786425620317459,0.0,targeted_attn,nan,0.942135751247406,0.008113992400467396,0.0,0.03998975455760956,0.0,0.2714731693267822,40.129722595214844,0.01697670668363571,0.01697670668363571,0.9931200742721558,0.2714731693267822,40.129722595214844,0.21147316694259644,0.0,0.0,5,default,5,0.1,0.00021822715643793344
0.05784207209944725,0.05784207209944725,0.0,targeted_attn,nan,0.9421579241752625,0.009057478047907352,0.0,0.04400045424699783,0.0,0.32021772861480713,39.04220199584961,0.021061761304736137,0.021061761304736137,0.9914289712905884,0.32021772861480713,39.04220199584961,0.26021772623062134,0.0,0.0,6,default,6,0.1,0.00022686879674438387
0.05777021870017052,0.05777021870017052,0.0,targeted_attn,nan,0.9422298073768616,0.009930424392223358,0.0,0.04772694408893585,0.0,0.3600631356239319,38.16761016845703,0.02442990615963936,0.02442990615963936,0.9897712469100952,0.3600631356239319,38.16761016845703,0.3000631332397461,0.0,0.0,7,default,7,0.1,0.00021696899784728885
0.057712581008672714,0.057712581008672714,0.0,targeted_attn,nan,0.9422874450683594,0.010604594834148884,0.0,0.05100575089454651,0.0,0.3966137170791626,37.44318389892578,0.027176998555660248,0.027176998555660248,0.9881405830383301,0.3966137170791626,37.44318389892578,0.3366137146949768,0.0,0.0,8,default,8,0.1,0.00025385053595528007
0.05768575519323349,0.05768575519323349,0.0,targeted_attn,nan,0.9423142671585083,0.01116837840527296,0.0,0.05379690229892731,0.0,0.4305597245693207,36.82503128051758,0.02950195036828518,0.02950195036828518,0.9865705966949463,0.4305597245693207,36.82503128051758,0.3705597221851349,0.0,0.0,9,default,9,0.1,0.00027917331317439675
0.05763215944170952,0.05763215944170952,0.0,targeted_attn,nan,0.9423678517341614,0.011643639765679836,0.0,0.05636879429221153,0.0,0.45978954434394836,36.29676818847656,0.0314985066652298,0.0314985066652298,0.9850510358810425,0.45978954434394836,36.29676818847656,0.3997895419597626,0.0,0.0,10,default,10,0.1,0.00024006873718462884
0.057579465210437775,0.057579465210437775,0.0,targeted_attn,nan,0.9424205422401428,0.012011917307972908,0.0,0.05889749526977539,0.0,0.48443010449409485,35.84759521484375,0.03322184085845947,0.03322184085845947,0.9835831522941589,0.48443010449409485,35.84759521484375,0.42443010210990906,0.0,0.0,11,default,11,0.1,0.0003721672110259533
0.05755516141653061,0.05755516141653061,0.0,targeted_attn,nan,0.9424448609352112,0.012394995428621769,0.0,0.06120850890874863,0.0,0.5062679648399353,35.44765853881836,0.034773483872413635,0.034773483872413635,0.9822174906730652,0.5062679648399353,35.44765853881836,0.4462679624557495,0.0,0.0,12,default,12,0.1,0.00048619613517075777
0.05755586549639702,0.05755586549639702,0.0,targeted_attn,nan,0.9424441456794739,0.012640434317290783,0.0,0.06322914361953735,0.0,0.5311057567596436,35.099769592285156,0.03624396398663521,0.03624396398663521,0.9809366464614868,0.5311057567596436,35.099769592285156,0.47110575437545776,0.0,0.0,13,default,13,0.1,0.00034460180904716253
0.05751902982592583,0.05751902982592583,0.0,targeted_attn,nan,0.9424809813499451,0.01287880726158619,0.0,0.06515275686979294,0.0,0.5556004047393799,34.77573776245117,0.03779851645231247,0.03779851645231247,0.9796355962753296,0.5556004047393799,34.77573776245117,0.4956004023551941,0.0,0.0,14,default,14,0.1,0.0011087664170190692
0.05748375505208969,0.05748375505208969,0.0,targeted_attn,nan,0.9425162672996521,0.013165352866053581,0.0,0.06700782477855682,0.0,0.5753798484802246,34.470069885253906,0.03941941261291504,0.03941941261291504,0.9783129692077637,0.5753798484802246,34.470069885253906,0.5153798460960388,0.0,0.0,15,default,15,0.1,0.0002360372309340164
0.05746191740036011,0.05746191740036011,0.0,targeted_attn,nan,0.9425380825996399,0.013506446033716202,0.0,0.06878718733787537,0.0,0.5907149314880371,34.188655853271484,0.04084101319313049,0.04084101319313049,0.9770373106002808,0.5907149314880371,34.188655853271484,0.5307149291038513,0.0,0.0,16,default,16,0.1,0.0003373376384843141
0.05740443617105484,0.05740443617105484,0.0,targeted_attn,nan,0.9425955414772034,0.013853460550308228,0.0,0.07062976062297821,0.0,0.6128718852996826,33.92765808105469,0.04221239686012268,0.04221239686012268,0.9758163690567017,0.6128718852996826,33.92765808105469,0.5528718829154968,0.0,0.0723419189453125,17,default,17,0.1,0.0006344130961224437
0.05731638893485069,0.05731638893485069,0.0,targeted_attn,nan,0.9426836371421814,0.014186727814376354,0.0,0.07243615388870239,0.0,0.6343923807144165,33.69751739501953,0.0434672012925148,0.0434672012925148,0.9747060537338257,0.6343923807144165,33.69751739501953,0.5743923783302307,0.0,0.30248260498046875,18,default,18,0.1,0.00027003392460756004
0.05726093053817749,0.05726093053817749,0.0,targeted_attn,nan,0.9427390694618225,0.01450636237859726,0.0,0.07429545372724533,0.0,0.6507645845413208,33.485652923583984,0.04469669237732887,0.04469669237732887,0.9735836982727051,0.6507645845413208,33.485652923583984,0.590764582157135,0.0,0.5143470764160156,19,default,19,0.1,0.00025584216928109527
0.05728903412818909,0.05728903412818909,0.0,targeted_attn,nan,0.9427109956741333,0.014944937080144882,0.0,0.07622595131397247,0.0,0.6625726819038391,33.28619384765625,0.045948274433612823,0.045948274433612823,0.9724817276000977,0.6625726819038391,33.28619384765625,0.6025726795196533,0.0,0.71380615234375,20,default,20,0.1,0.0007215805817395449
0.05725599452853203,0.05725599452853203,0.0,targeted_attn,nan,0.9427440166473389,0.015430329367518425,0.0,0.07818962633609772,0.0,0.6706995964050293,33.099754333496094,0.04718433693051338,0.04718433693051338,0.9714291095733643,0.6706995964050293,33.099754333496094,0.6106995940208435,0.0,0.9002456665039062,21,default,21,0.1,0.0005185626214370131
0.057199686765670776,0.057199686765670776,0.0,targeted_attn,nan,0.9428002834320068,0.01578707993030548,0.0,0.0800432488322258,0.0,0.6756693124771118,32.927452087402344,0.04830096662044525,0.04830096662044525,0.9704287052154541,0.6756693124771118,32.927452087402344,0.615669310092926,0.0,1.0725479125976562,22,default,22,0.1,0.00042350596049800515
0.05720910057425499,0.05720910057425499,0.0,targeted_attn,nan,0.9427909255027771,0.01618018187582493,0.0,0.08179427683353424,0.0,0.6780892610549927,32.76314163208008,0.04925070330500603,0.04925070330500603,0.9694468379020691,0.6780892610549927,32.76314163208008,0.6180892586708069,0.0,1.2368583679199219,23,default,23,0.1,0.00037476891884580255
0.0571771077811718,0.0571771077811718,0.0,targeted_attn,nan,0.9428228735923767,0.016601014882326126,0.0,0.0837378203868866,0.0,0.678266167640686,32.602230072021484,0.050277844071388245,0.050277844071388245,0.9684352874755859,0.678266167640686,32.602230072021484,0.6182661652565002,0.0,1.3977699279785156,24,default,24,0.1,0.00037444490590132773
0.05712716281414032,0.05712716281414032,0.0,targeted_attn,nan,0.9428728222846985,0.016980398446321487,0.0,0.08578747510910034,0.0,0.680323600769043,32.445674896240234,0.05134396255016327,0.05134396255016327,0.9674341082572937,0.680323600769043,32.445674896240234,0.6203235983848572,0.0,1.5543251037597656,25,default,25,0.1,0.0003178961342200637
0.05713038146495819,0.05713038146495819,0.0,targeted_attn,nan,0.9428696036338806,0.017329394817352295,0.0,0.08789834380149841,0.0,0.6842747926712036,32.29624938964844,0.05232185497879982,0.05232185497879982,0.96645587682724,0.6842747926712036,32.29624938964844,0.6242747902870178,0.0,1.7037506103515625,26,default,26,0.1,0.00026399531634524465
0.05713081359863281,0.05713081359863281,0.0,targeted_attn,nan,0.9428691864013672,0.017656151205301285,0.0,0.09015126526355743,0.0,0.686184287071228,32.150978088378906,0.05317966639995575,0.05317966639995575,0.9654759168624878,0.686184287071228,32.150978088378906,0.6261842846870422,0.0,1.8490219116210938,27,default,27,0.1,0.00036886506131850183
0.05708416551351547,0.05708416551351547,0.0,targeted_attn,nan,0.9429158568382263,0.01801644265651703,0.0,0.09232957661151886,0.0,0.6924883723258972,32.0130729675293,0.053994521498680115,0.053994521498680115,0.9645187854766846,0.6924883723258972,32.0130729675293,0.6324883699417114,0.0,1.9869270324707031,28,default,28,0.1,0.0005786329274997115
0.05709047242999077,0.05709047242999077,0.0,targeted_attn,nan,0.9429095387458801,0.01832837425172329,0.0,0.0944962203502655,0.0,0.6995946168899536,31.878154754638672,0.054794792085886,0.054794792085886,0.9635391235351562,0.6995946168899536,31.878154754638672,0.6395946145057678,0.0,2.121845245361328,29,default,29,0.1,0.0003333392960485071
0.057059697806835175,0.057059697806835175,0.0,targeted_attn,nan,0.9429402947425842,0.018548723310232162,0.0,0.09646632522344589,0.0,0.7068045735359192,31.751317977905273,0.05556478351354599,0.05556478351354599,0.9626273512840271,0.7068045735359192,31.751317977905273,0.6468045711517334,0.0,2.2486820220947266,30,default,30,0.1,0.00029715895652770996
0.05702582746744156,0.05702582746744156,0.0,targeted_attn,nan,0.9429741501808167,0.018784809857606888,0.0,0.09816291928291321,0.0,0.7267143726348877,31.62860870361328,0.05647474527359009,0.05647474527359009,0.9617213606834412,0.7267143726348877,31.62860870361328,0.6667143702507019,0.0,2.3713912963867188,31,default,31,0.1,0.00036512850783765316
0.05702657252550125,0.05702657252550125,0.0,targeted_attn,nan,0.9429734349250793,0.01905934512615204,0.0,0.09989435970783234,0.0,0.7294117212295532,31.51026725769043,0.057407766580581665,0.057407766580581665,0.9607886672019958,0.7294117212295532,31.51026725769043,0.6694117188453674,0.0,2.4897327423095703,32,default,32,0.1,0.0002643998886924237
0.056968580931425095,0.056968580931425095,0.0,targeted_attn,nan,0.9430314302444458,0.019385285675525665,0.0,0.1016753762960434,0.0,0.7294117212295532,31.393564224243164,0.05839579552412033,0.05839579552412033,0.9598473310470581,0.7294117212295532,31.393564224243164,0.6694117188453674,0.0,2.606435775756836,33,default,33,0.1,0.00044975499622523785
0.056921716779470444,0.056921716779470444,0.0,targeted_attn,nan,0.9430782794952393,0.019725864753127098,0.0,0.10328130424022675,0.0,0.7294117212295532,31.28741455078125,0.059409935027360916,0.059409935027360916,0.9589860439300537,0.7294117212295532,31.28741455078125,0.6694117188453674,0.0,2.71258544921875,34,default,34,0.1,0.00021686204127036035
0.056920938193798065,0.056920938193798065,0.0,targeted_attn,nan,0.9430790543556213,0.020049214363098145,0.0,0.10473859310150146,0.0,0.7294117212295532,31.185253143310547,0.06042866408824921,0.06042866408824921,0.9581046104431152,0.7294117212295532,31.185253143310547,0.6694117188453674,0.0,2.814746856689453,35,default,35,0.1,0.00029418175108730793
0.05689326673746109,0.05689326673746109,0.0,targeted_attn,nan,0.9431067109107971,0.020376885309815407,0.0,0.10610273480415344,0.0,0.7294117212295532,31.09178924560547,0.06136076897382736,0.06136076897382736,0.957237720489502,0.7294117212295532,31.09178924560547,0.6694117188453674,0.0,2.9082107543945312,36,default,36,0.1,0.00027972646057605743
0.056833334267139435,0.056833334267139435,0.0,targeted_attn,nan,0.9431666731834412,0.020672615617513657,0.0,0.10727748274803162,0.0,0.7294117212295532,31.006593704223633,0.06218747794628143,0.06218747794628143,0.9563636183738708,0.7294117212295532,31.006593704223633,0.6694117188453674,0.0,2.993406295776367,37,default,37,0.1,0.00024318529176525772
0.056853439658880234,0.056853439658880234,0.0,targeted_attn,nan,0.9431465864181519,0.020937209948897362,0.0,0.10842359066009521,0.0,0.7294117212295532,30.924362182617188,0.06293600052595139,0.06293600052595139,0.9555037021636963,0.7294117212295532,30.924362182617188,0.6694117188453674,0.0,3.0756378173828125,38,default,38,0.1,0.00028218847000971437
