clip_orig,clip_edit,siglip_orig,siglip_edit,effect_clip,effect_siglip,image_id,group,strength,passed
0.16213618218898773,0.21949143707752228,0.004797370173037052,0.028503049165010452,0.057355254888534546,0.0237056789919734,bird_03,bird,0.4,True
0.2299695909023285,0.2533259391784668,0.03953719884157181,0.08869940042495728,0.023356348276138306,0.04916220158338547,cat_02,cat,0.4,True
0.18607234954833984,0.24356709420681,0.01022140122950077,0.06569486856460571,0.057494744658470154,0.05547346733510494,dog_03,dog,0.4,True
