image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.4,rotate,0,0.0,,,10146.0,0.79,512.0,328.3333333333333,172.0,,,,0.2632788121700287,0.20813679695129395,0.05514201149344444,0.29186320304870605,27.847110748291016,0.6315476298332214,27.847110748291016,0.6315476298332214,0.977907657623291,0.03304966911673546,0.33733975887298584,2.1213202476501465,1.0510543584823608,0.884406566619873,32
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,0.71,512.0,323.0,172.0,,,,0.2393379807472229,0.17357978224754333,0.06575819849967957,0.32642021775245667,28.585948944091797,0.7006655931472778,28.585948944091797,0.7006655931472778,0.9769288301467896,0.042687028646469116,0.35827282071113586,1.8483284711837769,1.1225662231445312,0.9395036101341248,32
dog_00,S,32,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11505.1,0.77,512.0,302.0,125.33333333333333,,,,0.34477901458740234,0.275093138217926,0.06968586146831512,0.22490686178207397,35.28009796142578,0.649462103843689,35.28009796142578,0.649462103843689,0.9862215518951416,0.055907413363456726,0.3480186462402344,1.885073184967041,1.0506032705307007,0.8916586637496948,32
dog_01,S,32,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,1.16,512.0,304.6666666666667,157.0,,,,0.2710394263267517,0.21523120999336243,0.055808208882808685,0.2847687900066376,34.81608200073242,0.4327843189239502,34.81608200073242,0.4327843189239502,0.9851104021072388,0.040918610990047455,0.36746299266815186,2.1213202476501465,1.2045412063598633,0.9655711650848389,32
person_00,S,32,an elderly person with gray hair,25,10,10,1,98.3,rotate,0,0.0,,,11506.6,0.91,512.0,261.3333333333333,93.66666666666667,,,,0.3022131323814392,0.24989229440689087,0.052320852875709534,0.25010770559310913,35.20361328125,0.5505876541137695,35.20361328125,0.5505876541137695,0.9867738485336304,0.039094701409339905,0.46406781673431396,2.1213202476501465,1.4408878087997437,1.1324334144592285,32
person_01,S,32,an elderly person with gray hair,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,0.81,512.0,285.0,132.0,,,,0.2672556936740875,0.22147196531295776,0.045783720910549164,0.27852803468704224,35.54278564453125,0.6197389960289001,35.54278564453125,0.6197389960289001,0.9906200170516968,0.03640373796224594,0.39557215571403503,2.1213202476501465,1.2517081499099731,0.9550901651382446,32
