image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37669,0.92272,22.913,0.3675,0.13047,0.60022,0.47614,10.188,0.1552,0.32642,0.97647,0.07151,0.75428,0.69932,True,0.837,219.0
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45034,0.87928,22.739,0.28242,0.21084,0.58997,0.36177,9.168,0.16503,0.33163,0.99608,0.07295,0.80732,0.81151,True,0.837,205.7
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50236,0.83418,19.077,0.24899,0.24457,0.78112,0.1375,6.196,0.07084,0.67088,0.76626,0.11121,0.69964,0.629,True,0.837,206.0
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46182,0.96444,30.697,0.30405,0.13163,0.38587,0.63364,12.87,0.78288,0.33328,0.99608,0.02918,0.92816,0.90036,False,0.837,206.1
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39435,0.91983,25.445,0.40107,0.16814,0.62288,0.29945,8.05,0.44474,0.41427,0.98824,0.05343,0.78635,0.75019,True,0.837,206.0
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49122,0.90348,27.086,0.39368,0.10132,0.82053,0.36543,10.504,0.1753,0.34846,0.91373,0.04423,0.5763,0.59511,True,0.837,206.0
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46881,0.80044,18.133,0.2186,0.1932,0.62702,0.30466,13.059,0.07313,0.28687,0.95428,0.12398,0.75552,0.72166,True,0.837,205.9
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45011,0.90251,22.076,0.29528,0.13611,0.63994,0.40031,13.091,0.05353,0.44132,0.8,0.07874,0.60863,0.63126,True,0.837,206.1
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.51821,0.84959,22.563,0.28629,0.20317,0.72146,0.18174,10.408,0.05726,0.38688,0.72413,0.07444,0.51145,0.55008,True,0.837,206.0
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.5,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43262,0.90845,23.37,0.42265,0.13769,0.74532,0.25726,7.725,0.0538,0.41035,1.0,0.06784,0.73719,0.70574,True,0.837,206.0
