condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,bird_03,0.1,0.10203877091407776,0.625,3.3550511913732066,27.794918060302734,0.772549033164978,0.9079963564872742,0.35231128334999084,0.9261069297790527,0.10203877091407776,0.04441118240356445,0.9944868087768555,0.04076174646615982,0.058582305908203125,1.4136908054351807,8.833420753479004,4.762732982635498,3.824577569961548,32,False,1.0
