loss,L_def,L_fid,defense_mode,edit_shift,shared_mass,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.05569372698664665,0.05569372698664665,0.0,targeted_attn,nan,0.9443062543869019,1.1198746960872086e-06,0.0,2.2706049094267655e-06,0.0,2.5093555450439453e-05,120.0,5.836696403971331e-11,5.836696403971331e-11,1.000000238418579,2.5093555450439453e-05,120.0,0.0,0.0,0.0,0,default,0,0.1,0.000762580893933773
0.055350612848997116,0.055350612848997116,0.0,targeted_attn,nan,0.9446493983268738,0.004916699603199959,0.0,0.023655731230974197,0.0,0.08958271145820618,47.89276123046875,0.0012912270613014698,0.0012912270613014698,0.9991884231567383,0.08958271145820618,47.89276123046875,0.029582712799310684,0.0,0.0,1,default,1,0.1,0.00021377747179940343
0.05507394298911095,0.05507394298911095,0.0,targeted_attn,nan,0.9449260830879211,0.009287774562835693,0.0,0.03884474188089371,0.0,0.15972080826759338,43.10093688964844,0.003997803665697575,0.003997803665697575,0.9975898265838623,0.15972080826759338,43.10093688964844,0.09972080588340759,0.0,0.0,2,default,2,0.1,0.00018625090888235718
0.0549214743077755,0.0549214743077755,0.0,targeted_attn,nan,0.9450785517692566,0.013237093575298786,0.0,0.0515928640961647,0.0,0.22308024764060974,40.50501251220703,0.007834156975150108,0.007834156975150108,0.9955786466598511,0.22308024764060974,40.50501251220703,0.16308024525642395,0.0,0.0,3,default,3,0.1,0.0001968145661521703
0.054780833423137665,0.054780833423137665,0.0,targeted_attn,nan,0.9452191591262817,0.016665223985910416,0.0,0.06284312158823013,0.0,0.2857813835144043,38.676788330078125,0.01220618188381195,0.01220618188381195,0.9933158755302429,0.2857813835144043,38.676788330078125,0.2257813811302185,0.0,0.0,4,default,4,0.1,0.0002244686329504475
0.0546484999358654,0.0546484999358654,0.0,targeted_attn,nan,0.9453514814376831,0.020205363631248474,0.0,0.07277931272983551,0.0,0.33927252888679504,37.255035400390625,0.016658391803503036,0.016658391803503036,0.9908736944198608,0.33927252888679504,37.255035400390625,0.27927252650260925,0.0,0.0,5,default,5,0.1,0.00017304174252785742
0.05448212847113609,0.05448212847113609,0.0,targeted_attn,nan,0.945517897605896,0.023488499224185944,0.0,0.08155444264411926,0.0,0.3761764466762543,36.1391487121582,0.02079365774989128,0.02079365774989128,0.9883450269699097,0.3761764466762543,36.1391487121582,0.3161764442920685,0.0,0.0,6,default,6,0.1,0.00026657519629225135
0.05441439151763916,0.05441439151763916,0.0,targeted_attn,nan,0.9455856084823608,0.026526007801294327,0.0,0.0894862711429596,0.0,0.434670090675354,35.232421875,0.024281516671180725,0.024281516671180725,0.9857878684997559,0.434670090675354,35.232421875,0.3746700882911682,0.0,0.0,7,default,7,0.1,0.0001591911568539217
0.05431446060538292,0.05431446060538292,0.0,targeted_attn,nan,0.9456855654716492,0.02892930433154106,0.0,0.09698080271482468,0.0,0.486450731754303,34.460655212402344,0.02718198485672474,0.02718198485672474,0.9832311868667603,0.486450731754303,34.460655212402344,0.4264507293701172,0.0,0.0,8,default,8,0.1,0.00015549831732641906
0.05423504859209061,0.05423504859209061,0.0,targeted_attn,nan,0.94576495885849,0.03074968419969082,0.0,0.10417395830154419,0.0,0.5283398628234863,33.79649353027344,0.029681678861379623,0.029681678861379623,0.9806753993034363,0.5283398628234863,33.79649353027344,0.46833986043930054,0.0,0.2035064697265625,9,default,9,0.1,0.00012571853585541248
