condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,dog_03,0.1,0.09513989090919495,2.0,5.001968704697406,26.19858741760254,0.7924875020980835,0.9200054407119751,0.41470956802368164,0.9508894085884094,0.09513989090919495,0.02207362651824951,1.0169695615768433,0.04898575320839882,0.11138471215963364,1.8685781955718994,7.55159854888916,4.913344383239746,4.086516380310059,32
