step,t,layer,side,content_mass_mean,content_mass_max,entropy
0,400,0,64,0.004284687340259552,0.08482405543327332,0.6447981595993042
0,400,1,64,0.02419174462556839,0.15669482946395874,1.1266943216323853
0,400,2,32,0.0038947684224694967,0.04294019937515259,0.5458897352218628
0,400,3,32,0.00918203592300415,0.07774496078491211,0.4436987042427063
0,400,4,16,0.009276457130908966,0.10662443190813065,0.5458478331565857
0,400,5,16,0.03699517250061035,0.1974358707666397,0.6297296285629272
0,400,6,8,0.020956533029675484,0.09736232459545135,0.9989151954650879
0,400,7,16,0.022297026589512825,0.13535615801811218,0.3154228925704956
0,400,8,16,0.07154344022274017,0.35008716583251953,0.32795456051826477
0,400,9,16,0.04570873826742172,0.3542795479297638,0.2696552276611328
0,400,10,32,0.0006142900674603879,0.04293817654252052,0.015900272876024246
0,400,11,32,0.002860897220671177,0.07791367173194885,0.24031782150268555
0,400,12,32,0.01134676206856966,0.14113250374794006,0.18571795523166656
0,400,13,64,0.0637110024690628,0.2337048500776291,1.6358616352081299
0,400,14,64,0.014913426712155342,0.1663474589586258,0.5825194120407104
0,400,15,64,0.010794440284371376,0.11985309422016144,0.6294589042663574
5,360,0,64,0.004144725389778614,0.08536013960838318,0.6057931184768677
5,360,1,64,0.024739298969507217,0.14669883251190186,1.0974235534667969
5,360,2,32,0.004499140195548534,0.11509914696216583,0.5100558996200562
5,360,3,32,0.009446127340197563,0.06932384520769119,0.4604201912879944
5,360,4,16,0.01090153492987156,0.142449751496315,0.5153195858001709
5,360,5,16,0.03872775286436081,0.2686544358730316,0.599646806716919
5,360,6,8,0.02245992049574852,0.10420534014701843,0.9695589542388916
5,360,7,16,0.023968681693077087,0.1421491503715515,0.3104549050331116
5,360,8,16,0.07626434415578842,0.3765968382358551,0.3329389691352844
5,360,9,16,0.04617615044116974,0.37801414728164673,0.26468706130981445
5,360,10,32,0.0006608146941289306,0.0501091443002224,0.016854800283908844
5,360,11,32,0.0034869974479079247,0.09500306844711304,0.2582910358905792
5,360,12,32,0.013184384442865849,0.1450197547674179,0.1854039430618286
5,360,13,64,0.06348058581352234,0.23088228702545166,1.6160657405853271
5,360,14,64,0.013444241136312485,0.15904662013053894,0.5610224008560181
5,360,15,64,0.009945372119545937,0.1264924705028534,0.6095027327537537
10,320,0,64,0.004073509015142918,0.08417372405529022,0.5699803233146667
10,320,1,64,0.025155073031783104,0.15759271383285522,1.0588405132293701
10,320,2,32,0.005220472812652588,0.13674138486385345,0.48234161734580994
10,320,3,32,0.008901194669306278,0.06546901911497116,0.4522082209587097
10,320,4,16,0.012536821886897087,0.1726423054933548,0.49812448024749756
10,320,5,16,0.041927605867385864,0.31636524200439453,0.5756542682647705
10,320,6,8,0.023483894765377045,0.09695567935705185,0.8883407115936279
10,320,7,16,0.02181938663125038,0.14495566487312317,0.28259575366973877
10,320,8,16,0.07288666069507599,0.3618481159210205,0.3124973773956299
