image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,edit_strength,usable,seconds
person_b_00,phase_rand,human,identity,0.12534,0.04595,0.12534,0.04595,1.0,0.7,False,140.1
person_b_00,phase_rand,human,blur1,0.42613,0.08244,0.12534,0.04595,3.39964,0.7,False,140.1
person_b_00,phase_rand,human,noise0.05,0.51715,0.04754,0.12534,0.04595,4.12587,0.7,False,140.1
person_b_00,phase_rand,human,quantize16,0.33584,0.05028,0.12534,0.04595,2.67933,0.7,False,140.1
person_b_00,phase_rand,human,jpeg75,0.22368,0.13379,0.12534,0.04595,1.78456,0.7,False,140.1
person_b_00,phase_rand,human,jpeg30,0.42225,0.047,0.12534,0.04595,3.36871,0.7,False,140.1
person_b_00,phase_rand,human,crop_resize0.1,0.60248,0.00659,0.12534,0.04595,4.8066,0.7,False,140.1
person_b_00,phase_rand,human,jpeg_then_resize75,0.4008,0.10228,0.12534,0.04595,3.19762,0.7,False,140.1
person_b_00,phase_rand,human,adverse_cleaner,0.4053,0.15009,0.12534,0.04595,3.23347,0.7,False,140.1
person_b_00,apa_weak,native,identity,0.42083,0.08552,0.42083,0.08552,1.0,0.7,True,140.2
person_b_00,apa_weak,native,blur1,0.49586,0.07528,0.42083,0.08552,1.17828,0.7,True,140.2
person_b_00,apa_weak,native,noise0.05,0.60533,0.06198,0.42083,0.08552,1.43843,0.7,True,140.2
person_b_00,apa_weak,native,quantize16,0.48364,0.0967,0.42083,0.08552,1.14926,0.7,True,140.2
person_b_00,apa_weak,native,jpeg75,0.42848,0.08632,0.42083,0.08552,1.01817,0.7,True,140.2
person_b_00,apa_weak,native,jpeg30,0.50624,0.11954,0.42083,0.08552,1.20295,0.7,True,140.2
person_b_00,apa_weak,native,crop_resize0.1,0.55368,0.05077,0.42083,0.08552,1.31568,0.7,True,140.2
person_b_00,apa_weak,native,jpeg_then_resize75,0.47573,0.09144,0.42083,0.08552,1.13045,0.7,True,140.2
person_b_00,apa_weak,native,adverse_cleaner,0.48719,0.08383,0.42083,0.08552,1.15769,0.7,True,140.2
person_b_00,mist,native,identity,0.66979,0.0101,0.66979,0.0101,1.0,0.7,True,140.2
person_b_00,mist,native,blur1,0.53414,0.05069,0.66979,0.0101,0.79747,0.7,True,140.2
person_b_00,mist,native,noise0.05,0.55938,0.04334,0.66979,0.0101,0.83517,0.7,True,140.2
person_b_00,mist,native,quantize16,0.64715,0.04409,0.66979,0.0101,0.96621,0.7,True,140.2
person_b_00,mist,native,jpeg75,0.49737,0.07828,0.66979,0.0101,0.74258,0.7,True,140.2
person_b_00,mist,native,jpeg30,0.49506,0.11176,0.66979,0.0101,0.73913,0.7,True,140.2
person_b_00,mist,native,crop_resize0.1,0.68453,0.0222,0.66979,0.0101,1.02202,0.7,True,140.2
person_b_00,mist,native,jpeg_then_resize75,0.46211,0.10444,0.66979,0.0101,0.68994,0.7,True,140.2
person_b_00,mist,native,adverse_cleaner,0.64808,0.02577,0.66979,0.0101,0.96759,0.7,True,140.2
person_b_00,dia_r,native,identity,0.3863,0.15671,0.3863,0.15671,1.0,0.7,False,140.5
person_b_00,dia_r,native,blur1,0.42533,0.10152,0.3863,0.15671,1.10103,0.7,False,140.5
person_b_00,dia_r,native,noise0.05,0.51144,0.05089,0.3863,0.15671,1.32396,0.7,False,140.5
person_b_00,dia_r,native,quantize16,0.4654,0.13095,0.3863,0.15671,1.20478,0.7,False,140.5
person_b_00,dia_r,native,jpeg75,0.25156,0.11505,0.3863,0.15671,0.65121,0.7,False,140.5
person_b_00,dia_r,native,jpeg30,0.38066,0.07056,0.3863,0.15671,0.98541,0.7,False,140.5
person_b_00,dia_r,native,crop_resize0.1,0.61171,0.01547,0.3863,0.15671,1.58351,0.7,False,140.5
person_b_00,dia_r,native,jpeg_then_resize75,0.38781,0.11933,0.3863,0.15671,1.00391,0.7,False,140.5
person_b_00,dia_r,native,adverse_cleaner,0.37108,0.17179,0.3863,0.15671,0.96061,0.7,False,140.5
person_b_00,photoguard_c,native,identity,0.61614,0.04534,0.61614,0.04534,1.0,0.7,True,140.0
person_b_00,photoguard_c,native,blur1,0.4762,0.04306,0.61614,0.04534,0.77289,0.7,True,140.0
person_b_00,photoguard_c,native,noise0.05,0.53397,0.02819,0.61614,0.04534,0.86664,0.7,True,140.0
person_b_00,photoguard_c,native,quantize16,0.52109,0.0904,0.61614,0.04534,0.84574,0.7,True,140.0
person_b_00,photoguard_c,native,jpeg75,0.49887,0.06097,0.61614,0.04534,0.80967,0.7,True,140.0
person_b_00,photoguard_c,native,jpeg30,0.43851,0.08071,0.61614,0.04534,0.71172,0.7,True,140.0
person_b_00,photoguard_c,native,crop_resize0.1,0.63664,0.02162,0.61614,0.04534,1.03327,0.7,True,140.0
person_b_00,photoguard_c,native,jpeg_then_resize75,0.45734,0.07844,0.61614,0.04534,0.74227,0.7,True,140.0
person_b_00,photoguard_c,native,adverse_cleaner,0.49482,0.04407,0.61614,0.04534,0.80311,0.7,True,140.0
