image,attack,content,prompt,kappa,steps,strength,guidance_scale,attack_seconds,mask_coverage,step_size,mask_tau,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,pg_encoder,man,a woman,0.06,5,0.3,7.5,0.8,,0.006,0.5,7279.6,37.307350158691406,0.030000030994415283,0.962643563747406,0.49060243368148804,0.9844042658805847,0.4496573805809021,0.06601595878601074,1.028559684753418,0.01363392360508442,0.0,20270803,27.352947235107422,0.6927196383476257,0.8793718218803406,0.2650829255580902,0.8983114957809448,0.43904638290405273,0.15776848793029785,0.7370784282684326,0.0428895466029644,0.08767064660787582,5.695265996829002,6.3179560470516165,0.2467300444841385,0.06837141513824463,0.24281536042690277,0.08474793285131454
man_00,pg_encoder,man,a woman,0.06,5,0.3,7.5,0.8,,0.006,0.5,7279.6,37.307350158691406,0.030000030994415283,0.962643563747406,0.49060243368148804,0.9844042658805847,0.4496573805809021,0.06601595878601074,1.028559684753418,0.01363392360508442,0.0,20270804,27.348651885986328,0.5778088569641113,0.86125648021698,0.2500089108943939,0.8848738670349121,0.46869850158691406,0.19945478439331055,0.3773558437824249,0.04291075840592384,0.0951334685087204,5.687037653590674,6.702152493364675,0.24086743593215942,0.07000713050365448,0.24675269424915314,0.07167954742908478
man_00,semantic,man,a woman,0.06,5,0.3,7.5,10.8,0.258544921875,0.006,0.5,8644.4,36.9180793762207,0.030000030994415283,0.9506822824478149,0.4679674804210663,0.9782952070236206,0.4005075991153717,0.09195464849472046,1.087319016456604,0.014258879236876965,0.0,20270803,29.82740592956543,0.5343756675720215,0.8988820910453796,0.25806599855422974,0.9315366744995117,0.36498090624809265,0.14724433422088623,1.1289923191070557,0.03225727379322052,0.055171966552734375,5.695265996829002,4.416284672299039,0.2467300444841385,0.06837141513824463,0.24645620584487915,0.05810689553618431
man_00,semantic,man,a woman,0.06,5,0.3,7.5,10.8,0.258544921875,0.006,0.5,8644.4,36.9180793762207,0.030000030994415283,0.9506822824478149,0.4679674804210663,0.9782952070236206,0.4005075991153717,0.09195464849472046,1.087319016456604,0.014258879236876965,0.0,20270804,28.211837768554688,0.5746634006500244,0.866000771522522,0.21081818640232086,0.9060946702957153,0.4136371612548828,0.16606497764587402,1.0848946571350098,0.03885141387581825,0.0789337158203125,5.687037653590674,4.775475303875659,0.24086743593215942,0.07000713050365448,0.24505898356437683,0.060553379356861115
man_00,pg_diffusion,man,a woman,0.06,5,0.3,7.5,19.0,,0.006,0.5,11433.1,37.00709533691406,0.030000030994415283,0.9514045715332031,0.48061230778694153,0.9798633456230164,0.4471192955970764,0.07729262113571167,1.0811270475387573,0.014113487675786018,0.0,20270803,27.99971580505371,0.7303074598312378,0.8656072616577148,0.22723388671875,0.9045186638832092,0.4683380722999573,0.13742601871490479,1.0047945976257324,0.03981190174818039,0.0795847624540329,5.695265996829002,3.889242828994211,0.2467300444841385,0.06837141513824463,0.244012713432312,0.07289022207260132
man_00,pg_diffusion,man,a woman,0.06,5,0.3,7.5,19.0,,0.006,0.5,11433.1,37.00709533691406,0.030000030994415283,0.9514045715332031,0.48061230778694153,0.9798633456230164,0.4471192955970764,0.07729262113571167,1.0811270475387573,0.014113487675786018,0.0,20270804,26.48520278930664,0.5894964337348938,0.8161038160324097,0.1799057573080063,0.8773125410079956,0.5102803111076355,0.1960059404373169,0.8303168416023254,0.04739570617675781,0.11484400928020477,5.687037653590674,3.9604338875382354,0.24086743593215942,0.07000713050365448,0.2347162663936615,0.05609292536973953
