image,attack,n_seeds,edit_psnr,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,pert_linf,pert_lpips,mask_coverage,seconds,peak_mb
man_00,pg_encoder,2,27.350799560546875,0.8703141510486603,0.25754591822624207,0.8915926814079285,0.4538724422454834,0.030000030994415283,0.4496573805809021,,0.8,7279.6
man_00,semantic,2,29.01962184906006,0.8824414312839508,0.2344420924782753,0.9188156723976135,0.38930903375148773,0.030000030994415283,0.4005075991153717,0.258544921875,10.8,8644.4
man_00,pg_diffusion,2,27.242459297180176,0.8408555388450623,0.20356982201337814,0.8909156024456024,0.4893091917037964,0.030000030994415283,0.4471192955970764,,19.0,11433.1
