image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21114,0.98975,29.671,0.64292,0.01617,0.19583,0.85213,21.235,0.4237,0.09622,0.61709,0.03284,0.95537,0.95619,False,0.837,188.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2603,0.98256,30.761,0.56775,0.04009,0.2582,0.74428,21.512,0.36626,0.16511,0.72142,0.02897,0.97835,0.97633,False,0.837,183.5
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27875,0.97264,25.556,0.49056,0.04156,0.33633,0.59756,17.174,0.31106,0.23194,0.62005,0.05274,0.97135,0.93611,False,0.837,185.1
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36192,0.99513,38.323,0.58927,0.02371,0.29388,0.75117,18.443,0.67743,0.22578,0.48652,0.01213,0.9109,0.94269,False,0.837,185.2
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17668,0.99113,34.685,0.70484,0.02675,0.30186,0.71376,13.238,0.52402,0.18146,0.56214,0.01844,0.96129,0.91947,False,0.837,185.4
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34033,0.98892,36.496,0.71563,0.01262,0.35908,0.72027,19.523,0.29038,0.14699,0.25505,0.01497,0.94175,0.92246,False,0.837,185.4
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3722,0.95487,21.994,0.42782,0.03851,0.43969,0.46843,16.019,0.14803,0.22703,0.87843,0.07949,0.93008,0.88454,False,0.837,184.8
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29101,0.98655,29.676,0.56452,0.02542,0.27999,0.79005,20.343,0.31147,0.13385,0.48013,0.03282,0.93741,0.91527,False,0.837,186.3
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39673,0.97879,30.517,0.58052,0.03233,0.34452,0.56426,17.874,0.31174,0.23609,0.46801,0.02979,0.93935,0.8563,False,0.837,186.7
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32365,0.98209,28.712,0.64123,0.03413,0.42994,0.6504,15.81,0.24767,0.22023,0.77246,0.03668,0.89629,0.83325,True,0.837,184.6
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43748,0.94108,25.292,0.32322,0.05006,0.19374,0.79372,21.005,0.2645,0.21615,0.8604,0.05438,0.94889,0.91556,False,0.837,183.6
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3687,0.97298,27.918,0.50299,0.0312,0.41384,0.55231,16.251,0.19633,0.19348,0.56695,0.04019,0.93441,0.87021,False,0.837,187.4
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,1000,encoder_target,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32743,0.97397,28.087,0.53274,0.02478,0.3291,0.6667,20.073,0.35643,0.19523,0.99377,0.03942,0.90155,0.87229,False,0.837,189.6
