condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
photoguard_c,man_00,0.04,0.04465138912200928,1.5,dists,True,0.0,0.040000059604644776,0.04465144872665405,5.021246665549516,37.401912689208984,0.31918513774871826,0.9635018110275269,0.6191260814666748,0.9787147045135498,0.26232004165649414,0.04465144872665405,1.0602797269821167,0.013486292213201523,0.005526225082576275
