loss,L_def,L_fid,defense_mode,edit_shift,attn_masked_l1,attn_ref_l1,attn_suppressed,attn_suppressed_rel,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,proj_k,proj_metric,proj_floor,proj_iters,step,stage,stage_step,lr,grad_norm
145.82254028320312,145.82254028320312,0.0,suppress_attn_ca,nan,145.82254028320312,166.13946533203125,20.316925048828125,0.12228837385641372,0.05423612892627716,0.0,0.4454004764556885,0.0,0.6290063858032227,27.04254913330078,0.13365298509597778,0.07214638590812683,0.8069418668746948,0.4111557900905609,32.29187774658203,0.3511557877063751,0.0,1.7081222534179688,0.9682692307692307,0.07762229442596436,0.039178311824798584,4,17,stage2,17,0.001,1.0
145.08786010742188,145.08786010742188,0.0,suppress_attn_ca,nan,145.08786010742188,166.13946533203125,21.051605224609375,0.1267104428351057,0.05410321056842804,0.0,0.43870943784713745,0.0,0.6283029913902283,27.05013656616211,0.13235977292060852,0.07056176662445068,0.8072619438171387,0.4077812731266022,32.36492156982422,0.3477812707424164,0.0,1.6350784301757812,0.9682692307692307,0.07728362083435059,0.039178311824798584,4,18,stage2,18,0.001,0.9999999403953552
144.68844604492188,144.68844604492188,0.0,suppress_attn_ca,nan,144.68844604492188,166.13946533203125,21.451019287109375,0.12911453184370925,0.054046519100666046,0.0,0.432542622089386,0.0,0.6273709535598755,27.056800842285156,0.13122732937335968,0.06916619092226028,0.8075382113456726,0.40308642387390137,32.4342041015625,0.3430864214897156,0.0,1.5657958984375,1.0346153846153845,0.08080339431762695,0.039178311824798584,2,19,stage2,19,0.001,1.0
143.07827758789062,143.07827758789062,0.0,suppress_attn_ca,nan,143.07827758789062,166.13946533203125,23.061187744140625,0.13880619934614952,0.05727594345808029,0.0,0.46136438846588135,0.0,0.6253846883773804,27.014448165893555,0.1357688307762146,0.07490143179893494,0.8057918548583984,0.4074961841106415,32.113033294677734,0.3474961817264557,0.0,1.8869667053222656,0.9682692307692307,0.08047342300415039,0.039178311824798584,4,20,stage2,20,0.001,0.9999999403953552
142.2208251953125,142.2208251953125,0.0,suppress_attn_ca,nan,142.2208251953125,166.13946533203125,23.91864013671875,0.14396723914403556,0.05719379335641861,0.0,0.4556438624858856,0.0,0.6243419647216797,27.020666122436523,0.13469523191452026,0.07358308136463165,0.8060780763626099,0.3997236490249634,32.1726188659668,0.3397236466407776,0.0,1.8273811340332031,0.9682692307692307,0.08014076948165894,0.039178311824798584,4,21,stage2,21,0.001,0.9999998807907104
142.00042724609375,142.00042724609375,0.0,suppress_attn_ca,nan,142.00042724609375,166.13946533203125,24.1390380859375,0.1452938231003417,0.056964725255966187,0.0,0.4502590298652649,0.0,0.6234679222106934,27.026538848876953,0.13361571729183197,0.07226400077342987,0.8063546419143677,0.39103591442108154,32.23263168334961,0.33103591203689575,0.0,1.7673683166503906,0.9682692307692307,0.07981538772583008,0.039178311824798584,4,22,stage2,22,0.001,0.9999998807907104
141.68905639648438,141.68905639648438,0.0,suppress_attn_ca,nan,141.68905639648438,166.13946533203125,24.450408935546875,0.1471679765351508,0.056767113506793976,0.0,0.44510263204574585,0.0,0.6226556301116943,27.03152084350586,0.13259561359882355,0.07102419435977936,0.8065813779830933,0.3826613128185272,32.287803649902344,0.32266131043434143,0.0,1.7121963500976562,0.9682692307692307,0.0792950987815857,0.039178311824798584,4,23,stage2,23,0.001,1.0
140.96249389648438,140.96249389648438,0.0,suppress_attn_ca,nan,140.96249389648438,166.13946533203125,25.176971435546875,0.15154118490287943,0.056551799178123474,0.0,0.43979543447494507,0.0,0.6219494938850403,27.03683853149414,0.13154420256614685,0.06974181532859802,0.806815505027771,0.37434661388397217,32.346282958984375,0.3143466114997864,0.0,1.653717041015625,0.9682692307692307,0.0785902738571167,0.039178311824798584,4,24,stage2,24,0.001,0.9999998807907104
140.408935546875,140.408935546875,0.0,suppress_attn_ca,nan,140.408935546875,166.13946533203125,25.73052978515625,0.15487307446026474,0.05620159953832626,0.0,0.4343782663345337,0.0,0.6214586496353149,27.0423583984375,0.13050231337547302,0.06845682859420776,0.8070542216300964,0.3659442663192749,32.407188415527344,0.3059442639350891,0.0,1.5928115844726562,0.9682692307692307,0.07806229591369629,0.039178311824798584,4,25,stage2,25,0.001,0.9999999403953552
140.23565673828125,140.23565673828125,0.0,suppress_attn_ca,nan,140.23565673828125,166.13946533203125,25.90380859375,0.1559160464491745,0.05591404438018799,0.0,0.4292581081390381,0.0,0.621337354183197,27.047576904296875,0.1295311450958252,0.06724719703197479,0.8072759509086609,0.35786646604537964,32.46529006958008,0.29786646366119385,0.0,1.5347099304199219,1.0346153846153845,0.08115744590759277,0.039178311824798584,2,26,stage2,26,0.001,0.9999999403953552
138.34190368652344,138.34190368652344,0.0,suppress_attn_ca,nan,138.34190368652344,166.13946533203125,27.797561645507812,0.1673146208214534,0.0589568093419075,0.0,0.45762544870376587,0.0,0.6198304891586304,27.004009246826172,0.13396106660366058,0.07286843657493591,0.8054975271224976,0.36353904008865356,32.139286041259766,0.3035390377044678,0.0,1.8607139587402344,0.9682692307692307,0.08079540729522705,0.039178311824798584,4,27,stage2,27,0.001,0.9999999403953552
138.37193298339844,138.37193298339844,0.0,suppress_attn_ca,nan,138.37193298339844,166.13946533203125,27.767532348632812,0.16713387329819043,0.058572154492139816,0.0,0.45233675837516785,0.0,0.6205156445503235,27.009784698486328,0.132927805185318,0.07159852981567383,0.8057376742362976,0.3575684428215027,32.197261810302734,0.2975684404373169,0.0,1.8027381896972656,0.9682692307692307,0.08051866292953491,0.039178311824798584,4,28,stage2,28,0.001,0.9999999403953552
138.15533447265625,138.15533447265625,0.0,suppress_attn_ca,nan,138.15533447265625,166.13946533203125,27.984130859375,0.16843758828432762,0.058249346911907196,0.0,0.4472575783729553,0.0,0.6212291717529297,27.015398025512695,0.1319694221019745,0.07040256261825562,0.8059709072113037,0.3526710271835327,32.25794219970703,0.2926710247993469,0.0,1.7420578002929688,0.9682692307692307,0.0804678201675415,0.039178311824798584,4,29,stage2,29,0.001,0.9999999403953552
137.5016632080078,137.5016632080078,0.0,suppress_attn_ca,nan,137.5016632080078,166.13946533203125,28.637802124023438,0.17237206142917655,0.05797964707016945,0.0,0.4424957036972046,0.0,0.6221519708633423,27.020748138427734,0.13107363879680634,0.06927767395973206,0.8061866760253906,0.3526262044906616,32.318214416503906,0.29262620210647583,0.0,1.6817855834960938,0.9682692307692307,0.08026188611984253,0.039178311824798584,4,30,stage2,30,0.001,0.9999998807907104
137.29119873046875,137.29119873046875,0.0,suppress_attn_ca,nan,137.29119873046875,166.13946533203125,28.8482666015625,0.17363885542733012,0.05772845819592476,0.0,0.438019335269928,0.0,0.6231740713119507,27.02621841430664,0.1301904022693634,0.06817298382520676,0.8063874244689941,0.352387011051178,32.377010345458984,0.2923870086669922,0.0,1.6229896545410156,0.9682692307692307,0.08007609844207764,0.039178311824798584,4,31,stage2,31,0.001,0.9999998807907104
136.66404724121094,136.66404724121094,0.0,suppress_attn_ca,nan,136.66404724121094,166.13946533203125,29.475418090820312,0.17741370499726491,0.057448551058769226,0.0,0.4337806701660156,0.0,0.6242461204528809,27.031837463378906,0.1293497085571289,0.06710860133171082,0.8065771460533142,0.3516012728214264,32.435874938964844,0.2916012704372406,0.0,1.5641250610351562,0.9682692307692307,0.07967829704284668,0.039178311824798584,4,32,stage2,32,0.001,0.9999998807907104
136.0245819091797,136.0245819091797,0.0,suppress_attn_ca,nan,136.0245819091797,166.13946533203125,30.114883422851562,0.18126267207292796,0.0571022555232048,0.0,0.42926445603370667,0.0,0.6251444220542908,27.037826538085938,0.1285134106874466,0.06603650003671646,0.8067859411239624,0.35101285576820374,32.497982025146484,0.29101285338401794,0.0,1.5020179748535156,0.9682692307692307,0.07919526100158691,0.039178311824798584,4,33,stage2,33,0.001,0.9999999403953552
136.22213745117188,136.22213745117188,0.0,suppress_attn_ca,nan,136.22213745117188,166.13946533203125,29.917327880859375,0.18007357746739655,0.05680552124977112,0.0,0.42499595880508423,0.0,0.6260327100753784,27.043216705322266,0.12773451209068298,0.06504116952419281,0.806981086730957,0.35072213411331177,32.556034088134766,0.290722131729126,0.0,1.4439659118652344,0.9682692307692307,0.07862305641174316,0.039178311824798584,4,34,stage2,34,0.001,1.0
135.99844360351562,135.99844360351562,0.0,suppress_attn_ca,nan,135.99844360351562,166.13946533203125,30.141021728515625,0.18141999956649985,0.056540340185165405,0.0,0.4209260940551758,0.0,0.627001941204071,27.048248291015625,0.1269940286874771,0.06409008055925369,0.8071726560592651,0.3505302667617798,32.61269760131836,0.290530264377594,0.0,1.3873023986816406,0.9682692307692307,0.0782005786895752,0.039178311824798584,4,35,stage2,35,0.001,0.9999998807907104
135.72996520996094,135.72996520996094,0.0,suppress_attn_ca,nan,135.72996520996094,166.13946533203125,30.409500122070312,0.18303598161518486,0.05626098811626434,0.0,0.41719239950180054,0.0,0.6276564598083496,27.052608489990234,0.1263141632080078,0.06322029232978821,0.8073465824127197,0.3502301871776581,32.66394805908203,0.2902301847934723,0.0,1.3360519409179688,0.9682692307692307,0.07787883281707764,0.039178311824798584,4,36,stage2,36,0.001,0.9999998211860657
135.27215576171875,135.27215576171875,0.0,suppress_attn_ca,nan,135.27215576171875,166.13946533203125,30.8673095703125,0.18579155475566206,0.05594189465045929,0.0,0.4136080741882324,0.0,0.6282833814620972,27.056541442871094,0.12568631768226624,0.06240861117839813,0.8075091242790222,0.34990251064300537,32.711402893066406,0.2899025082588196,0.0,1.2885971069335938,0.9682692307692307,0.07751667499542236,0.039178311824798584,4,37,stage2,37,0.001,0.9999999403953552
135.293212890625,135.293212890625,0.0,suppress_attn_ca,nan,135.293212890625,166.13946533203125,30.84625244140625,0.1856648110655691,0.05557484179735184,0.0,0.409923255443573,0.0,0.6286864280700684,27.06075668334961,0.12504659593105316,0.061576537787914276,0.807673454284668,0.34917330741882324,32.76176834106445,0.28917330503463745,0.0,1.2382316589355469,1.0346153846153845,0.0808866024017334,0.039178311824798584,2,38,stage2,38,0.001,0.9999998807907104
133.46177673339844,133.46177673339844,0.0,suppress_attn_ca,nan,133.46177673339844,166.13946533203125,32.67768859863281,0.19668829758977585,0.058620329946279526,0.0,0.4371799826622009,0.0,0.6292001008987427,27.016822814941406,0.12911415100097656,0.06681100279092789,0.8059338331222534,0.3631117343902588,32.41531753540039,0.303111732006073,0.0,1.5846824645996094,0.9682692307692307,0.08035671710968018,0.039178311824798584,4,39,stage2,39,0.001,1.0
133.13082885742188,133.13082885742188,0.0,suppress_attn_ca,nan,133.13082885742188,166.13946533203125,33.008636474609375,0.19868028591906992,0.058122050017118454,0.0,0.4326321482658386,0.0,0.6292839050292969,27.022762298583984,0.12832607328891754,0.06579648703336716,0.8061656951904297,0.36271005868911743,32.471656799316406,0.30271005630493164,0.0,1.5283432006835938,0.9682692307692307,0.07998251914978027,0.039178311824798584,4,40,stage2,40,0.001,0.9999998807907104
133.0930633544922,133.0930633544922,0.0,suppress_attn_ca,nan,133.0930633544922,166.13946533203125,33.04640197753906,0.198907597971954,0.05766566842794418,0.0,0.4283161163330078,0.0,0.6290627717971802,27.028751373291016,0.1276036649942398,0.06484844535589218,0.8063990473747253,0.3625381886959076,32.52975082397461,0.3025381863117218,0.0,1.4702491760253906,0.9682692307692307,0.07969498634338379,0.039178311824798584,4,41,stage2,41,0.001,0.9999998807907104
133.059814453125,133.059814453125,0.0,suppress_attn_ca,nan,133.059814453125,166.13946533203125,33.07965087890625,0.19910772442174568,0.057238128036260605,0.0,0.42418453097343445,0.0,0.6286011934280396,27.0344181060791,0.12690767645835876,0.06393054872751236,0.8066248893737793,0.36286425590515137,32.58757781982422,0.3028642535209656,0.0,1.4124221801757812,0.9682692307692307,0.07944929599761963,0.039178311824798584,4,42,stage2,42,0.001,0.9999999403953552
132.90736389160156,132.90736389160156,0.0,suppress_attn_ca,nan,132.90736389160156,166.13946533203125,33.23210144042969,0.20002533036936784,0.0568808987736702,0.0,0.42028093338012695,0.0,0.6281918287277222,27.039682388305664,0.12625211477279663,0.06306447088718414,0.8068448305130005,0.36294877529144287,32.643558502197266,0.3029487729072571,0.0,1.3564414978027344,0.9682692307692307,0.07922881841659546,0.039178311824798584,4,43,stage2,43,0.001,0.9999998211860657
132.68441772460938,132.68441772460938,0.0,suppress_attn_ca,nan,132.68441772460938,166.13946533203125,33.455047607421875,0.2013672521490403,0.0564969964325428,0.0,0.41640612483024597,0.0,0.6278815269470215,27.044921875,0.12558309733867645,0.0621907077729702,0.8070616126060486,0.36292189359664917,32.698612213134766,0.3029218912124634,0.0,1.3013877868652344,0.9682692307692307,0.07906699180603027,0.039178311824798584,4,44,stage2,44,0.001,1.0
132.69610595703125,132.69610595703125,0.0,suppress_attn_ca,nan,132.69610595703125,166.13946533203125,33.443359375,0.20129690021671334,0.05607364699244499,0.0,0.4122712016105652,0.0,0.6275458931922913,27.050554275512695,0.12487578392028809,0.06126727536320686,0.8072892427444458,0.3612155318260193,32.757076263427734,0.3012155294418335,0.0,1.2429237365722656,0.9682692307692307,0.07894343137741089,0.039178311824798584,4,45,stage2,45,0.001,0.9999998807907104
132.2703094482422,132.2703094482422,0.0,suppress_attn_ca,nan,132.2703094482422,166.13946533203125,33.86915588378906,0.2038597862109478,0.055695414543151855,0.0,0.408361554145813,0.0,0.6269717216491699,27.055646896362305,0.12418138235807419,0.06037416309118271,0.8075014352798462,0.3599007725715637,32.81064224243164,0.29990077018737793,0.0,1.1893577575683594,0.9682692307692307,0.07872527837753296,0.039178311824798584,4,46,stage2,46,0.001,0.9999998807907104
132.56695556640625,132.56695556640625,0.0,suppress_attn_ca,nan,132.56695556640625,166.13946533203125,33.572509765625,0.20207426151595004,0.05530697479844093,0.0,0.40428757667541504,0.0,0.6263761520385742,27.060720443725586,0.1234801635146141,0.059477925300598145,0.807713508605957,0.35862794518470764,32.863800048828125,0.29862794280052185,0.0,1.136199951171875,0.9682692307692307,0.07848918437957764,0.039178311824798584,4,47,stage2,47,0.001,0.9999998807907104
132.6549835205078,132.6549835205078,0.0,suppress_attn_ca,nan,132.6549835205078,166.13946533203125,33.48448181152344,0.20154441778540935,0.054953739047050476,0.0,0.40045440196990967,0.0,0.6257967948913574,27.065439224243164,0.12283270061016083,0.05864831805229187,0.8079153299331665,0.35696566104888916,32.9130859375,0.29696565866470337,0.0,1.0869140625,0.9682692307692307,0.07825934886932373,0.039178311824798584,4,48,stage2,48,0.001,1.0
132.54269409179688,132.54269409179688,0.0,suppress_attn_ca,nan,132.54269409179688,166.13946533203125,33.596771240234375,0.202220292289318,0.05464840680360794,0.0,0.396882027387619,0.0,0.6251478791236877,27.06976890563965,0.12223587930202484,0.05788380652666092,0.8080970048904419,0.3555757403373718,32.958335876464844,0.29557573795318604,0.0,1.0416641235351562,1.0346153846153845,0.08097058534622192,0.039178311824798584,2,49,stage2,49,0.001,0.9999999403953552
131.1092529296875,131.1092529296875,0.0,suppress_attn_ca,nan,131.1092529296875,166.13946533203125,35.03021240234375,0.21084823122751448,0.05771929770708084,0.0,0.4224637746810913,0.0,0.6244795918464661,27.02655792236328,0.12598839402198792,0.0627911239862442,0.8064336180686951,0.38767459988594055,32.59684753417969,0.32767459750175476,0.0,1.4031524658203125,0.9019230769230768,0.07735693454742432,0.039178311824798584,3,50,stage2,50,0.001,0.9999999403953552
132.69354248046875,132.69354248046875,0.0,suppress_attn_ca,nan,132.69354248046875,166.13946533203125,33.4459228515625,0.20131232988333336,0.05373656377196312,0.0,0.3880617618560791,0.0,0.6241995096206665,27.081336975097656,0.12079280614852905,0.05601426586508751,0.8085581064224243,0.3503885865211487,33.07939147949219,0.2903885841369629,0.0,0.9206085205078125,1.0346153846153845,0.08016693592071533,0.039178311824798584,2,51,stage2,51,0.001,0.9999998807907104
130.90074157714844,130.90074157714844,0.0,suppress_attn_ca,nan,130.90074157714844,166.13946533203125,35.23872375488281,0.21210326928919568,0.056733109056949615,0.0,0.4127705991268158,0.0,0.6238745450973511,27.03993797302246,0.12437146157026291,0.06072556972503662,0.8069841265678406,0.38206565380096436,32.71919631958008,0.32206565141677856,0.0,1.2808036804199219,0.9682692307692307,0.07986319065093994,0.039178311824798584,4,52,stage2,52,0.001,0.9999998211860657
130.66455078125,130.66455078125,0.0,suppress_attn_ca,nan,130.66455078125,166.13946533203125,35.47491455078125,0.2135249110130715,0.05626678466796875,0.0,0.40878117084503174,0.0,0.6233426332473755,27.04581069946289,0.12370124459266663,0.05986325815320015,0.8072254061698914,0.3799378275871277,32.77260208129883,0.3199378252029419,0.0,1.2273979187011719,0.9682692307692307,0.07953310012817383,0.039178311824798584,4,53,stage2,53,0.001,0.9999998211860657
130.45361328125,130.45361328125,0.0,suppress_attn_ca,nan,130.45361328125,166.13946533203125,35.68585205078125,0.21479455215208948,0.05579503998160362,0.0,0.40500175952911377,0.0,0.6225923299789429,27.051753997802734,0.12307417392730713,0.059043437242507935,0.807468593120575,0.37803012132644653,32.826534271240234,0.31803011894226074,0.0,1.1734657287597656,0.9682692307692307,0.07921314239501953,0.039178311824798584,4,54,stage2,54,0.001,0.9999999403953552
130.16404724121094,130.16404724121094,0.0,suppress_attn_ca,nan,130.16404724121094,166.13946533203125,35.97541809082031,0.21653746157737483,0.055299557745456696,0.0,0.4013638198375702,0.0,0.6216957569122314,27.057369232177734,0.12249183654785156,0.058271925896406174,0.8076995611190796,0.37615352869033813,32.87993240356445,0.31615352630615234,0.0,1.1200675964355469,0.9682692307692307,0.07886487245559692,0.039178311824798584,4,55,stage2,55,0.001,0.9999998211860657
130.23536682128906,130.23536682128906,0.0,suppress_attn_ca,nan,130.23536682128906,166.13946533203125,35.90409851074219,0.21610818620962524,0.054820623248815536,0.0,0.3980579376220703,0.0,0.6207454204559326,27.06231117248535,0.12193337082862854,0.057546839118003845,0.8079013824462891,0.37470903992652893,32.9292106628418,0.31470903754234314,0.0,1.0707893371582031,0.9682692307692307,0.07850861549377441,0.039178311824798584,4,56,stage2,56,0.001,0.9999999403953552
130.39065551757812,130.39065551757812,0.0,suppress_attn_ca,nan,130.39065551757812,166.13946533203125,35.748809814453125,0.21517349741681666,0.05436543747782707,0.0,0.3947802186012268,0.0,0.6196664571762085,27.066932678222656,0.12137151509523392,0.05682528764009476,0.8080925941467285,0.37322282791137695,32.978111267089844,0.31322282552719116,0.0,1.0218887329101562,0.9682692307692307,0.07813477516174316,0.039178311824798584,4,57,stage2,57,0.001,1.0
130.69923400878906,130.69923400878906,0.0,suppress_attn_ca,nan,130.69923400878906,166.13946533203125,35.44023132324219,0.21331615129743292,0.053923942148685455,0.0,0.39147108793258667,0.0,0.6184453964233398,27.071395874023438,0.12081935256719589,0.05611669272184372,0.8082887530326843,0.37176400423049927,33.02619171142578,0.3117640018463135,0.0,0.9738082885742188,1.0346153846153845,0.08108055591583252,0.039178311824798584,2,58,stage2,58,0.001,1.0
129.2371063232422,129.2371063232422,0.0,suppress_attn_ca,nan,129.2371063232422,166.13946533203125,36.90235900878906,0.2221167555525676,0.05689557269215584,0.0,0.41564860939979553,0.0,0.6205149292945862,27.029115676879883,0.12434215098619461,0.06075851619243622,0.806725025177002,0.4039822220802307,32.670894622802734,0.3439822196960449,0.0,1.3291053771972656,0.9682692307692307,0.08059537410736084,0.039178311824798584,4,59,stage2,59,0.001,1.0
