image,attack,content,prompt,tau_lpips,steps,steps_done,stop_reason,defense_mode,rank,warp_resample,warp_max_disp,strength,guidance_scale,attack_seconds,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270813,23.947240829467773,0.7131088972091675,0.5827515125274658,0.12748612463474274,0.8750242590904236,0.533189058303833,0.1891411542892456,0.9565985798835754,0.06348008662462234,0.21874237060546875,5.584242327413503,8.283758579395851,0.2202952355146408,0.06630943715572357,0.22349733114242554,0.0484924279153347
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270814,24.688377380371094,0.6724972128868103,0.6387173533439636,0.1183432936668396,0.8768541812896729,0.5267941951751709,0.20153462886810303,1.2295700311660767,0.05828817933797836,0.18534469604492188,5.794516753917611,7.932620207804913,0.221703439950943,0.05764123797416687,0.23856627941131592,0.0698651373386383
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270815,24.455717086791992,0.7801170945167542,0.628423810005188,0.11770158261060715,0.8735624551773071,0.5340368747711182,0.18525385856628418,1.185253620147705,0.05987059697508812,0.19725927710533142,6.77657347756314,8.318678973019015,0.22775699198246002,0.05291472747921944,0.24289748072624207,0.0659661665558815
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270816,24.438316345214844,0.7877678275108337,0.6258115768432617,0.1360131800174713,0.880225658416748,0.5196731090545654,0.20264196395874023,1.0524555444717407,0.05999066308140755,0.20076370239257812,6.921132067914141,8.870763073306978,0.22876733541488647,0.06983842700719833,0.2300843894481659,0.049404095858335495
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270817,24.837446212768555,0.6867613792419434,0.6079533100128174,0.11718104034662247,0.8641390800476074,0.5443812608718872,0.22490310668945312,1.1749448776245117,0.05729636549949646,0.19228491187095642,6.438739131280583,7.301705033593371,0.23549121618270874,0.061004988849163055,0.24672333896160126,0.0601525604724884
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270818,25.117488861083984,0.6390937566757202,0.6241108179092407,0.12031615525484085,0.8742605447769165,0.5633837580680847,0.22018516063690186,0.962760865688324,0.0554785393178463,0.18196997046470642,5.287423511078354,9.172249552157918,0.22889098525047302,0.05816282704472542,0.23311451077461243,0.05144668370485306
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270819,24.401412963867188,0.8144606351852417,0.609890341758728,0.10326262563467026,0.865408718585968,0.543402373790741,0.24432754516601562,1.2796728610992432,0.06024608761072159,0.2036692351102829,6.01565760237304,9.371697059881138,0.1935669481754303,-0.0008139763958752155,0.23682630062103271,0.052723489701747894
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270820,24.701383590698242,0.8434430360794067,0.6377748250961304,0.11268308758735657,0.8547250032424927,0.5323396325111389,0.20845657587051392,1.3568674325942993,0.05820096656680107,0.17979559302330017,5.978756670944989,8.083279298452307,0.23942549526691437,0.05346638709306717,0.2494068145751953,0.0645667016506195
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270821,24.13656234741211,0.7364872694015503,0.6087746024131775,0.11859321594238281,0.8708328008651733,0.5498925447463989,0.21368354558944702,1.211755633354187,0.06211140751838684,0.20987066626548767,6.45018116046907,10.446962845168446,0.22089438140392303,0.06629040837287903,0.22971954941749573,0.067167267203331
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -8.41e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,66.5,10271.3,24.15696907043457,0.3974834978580475,0.5438237190246582,0.13790211081504822,0.8891537189483643,0.33465272188186646,0.16472786664962769,1.0219311714172363,0.06196565926074982,0.28050994873046875,20270822,24.32470703125,0.7754855155944824,0.62126624584198,0.10325494408607483,0.8525424599647522,0.5558966398239136,0.2201448678970337,1.1705546379089355,0.060780469328165054,0.20162074267864227,6.175737675869653,7.963442397862648,0.23843388259410858,0.07070956379175186,0.23937560617923737,0.07438663393259048
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270803,32.46343231201172,0.5528101921081543,0.9623031616210938,0.5660523772239685,0.9617487788200378,0.07942855358123779,0.05076831579208374,0.9632131457328796,0.023813573643565178,0.030900320038199425,5.665775750020026,6.059979655666081,0.2467244565486908,0.06834092736244202,0.24750712513923645,0.0673646479845047
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270804,33.82798767089844,0.427869975566864,0.9745434522628784,0.6207974553108215,0.9719594717025757,0.06666861474514008,0.04305458068847656,0.9492713809013367,0.02035144716501236,0.019664764404296875,5.684076615362769,5.881466237470524,0.24088336527347565,0.06994867324829102,0.24357154965400696,0.0660930722951889
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270805,33.333438873291016,0.6415593028068542,0.968451201915741,0.5909541249275208,0.9658576846122742,0.07146135717630386,0.05146336555480957,0.9921019673347473,0.02154385857284069,0.02333323284983635,6.020443401489007,5.863893797139087,0.2232872098684311,0.06870217621326447,0.23134446144104004,0.07288051396608353
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270806,32.9927978515625,0.5100692510604858,0.9709835052490234,0.5943530797958374,0.9700549244880676,0.05892694741487503,0.04049336910247803,1.0037652254104614,0.022405561059713364,0.025063833221793175,5.613098267240979,5.964986458857006,0.23116925358772278,0.06174241006374359,0.23110930621623993,0.059097979217767715
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270807,33.22761917114258,0.5946756601333618,0.9706975817680359,0.6041268706321716,0.9688620567321777,0.06687578558921814,0.04419553279876709,1.0341567993164062,0.02180793136358261,0.023499807342886925,5.80546053972181,5.789801958227488,0.23243793845176697,0.06758779287338257,0.23307321965694427,0.06177752837538719
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270808,34.01344680786133,0.48918288946151733,0.9755277633666992,0.6345582604408264,0.9751946330070496,0.06790806353092194,0.04552865028381348,0.97706538438797,0.01992150954902172,0.0201416015625,6.290004721723683,6.023290877072028,0.2371000051498413,0.06353681534528732,0.23709651827812195,0.0697011798620224
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270809,32.55888366699219,0.5246254205703735,0.9685460329055786,0.593873918056488,0.9679057598114014,0.06896516680717468,0.059679627418518066,0.958300769329071,0.023553308099508286,0.024936676025390625,6.91193081776182,6.830557977832643,0.23150789737701416,0.05303173139691353,0.23075993359088898,0.06436359882354736
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270810,33.32949447631836,0.4897943139076233,0.9702650904655457,0.6080033183097839,0.971006453037262,0.05720086395740509,0.045713067054748535,0.9904182553291321,0.0215536430478096,0.02123006246984005,5.939007822885674,6.164926098452181,0.22759045660495758,0.07181165367364883,0.23087799549102783,0.06524734199047089
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270811,32.94149398803711,0.6529457569122314,0.9706129431724548,0.6020383238792419,0.9695497751235962,0.06365896761417389,0.04558837413787842,0.9639933705329895,0.02253829315304756,0.0238291434943676,5.979798759796324,6.016602705458974,0.18461103737354279,0.0035540242679417133,0.18704535067081451,-0.007565659936517477
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270812,30.539703369140625,0.5148247480392456,0.9453390836715698,0.481771320104599,0.9466832280158997,0.11344177275896072,0.08315074443817139,1.1193655729293823,0.02971751242876053,0.0498046875,6.37235318916424,5.918226554129581,0.19392447173595428,0.007189303636550903,0.2299014925956726,0.06953142583370209
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270813,32.3365478515625,0.5616505146026611,0.9664470553398132,0.5920891761779785,0.9663048386573792,0.0764458030462265,0.06475687026977539,1.0281224250793457,0.024164006114006042,0.02641805075109005,5.584242327413503,5.903687452421887,0.2202952355146408,0.06630943715572357,0.2253447026014328,0.06315924972295761
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270814,32.61005783081055,0.4914311468601227,0.9664568901062012,0.5710117220878601,0.9658948183059692,0.06892206519842148,0.05476659536361694,0.9428070783615112,0.02341495081782341,0.026963552460074425,5.794516753917611,6.0796954009564015,0.221703439950943,0.05764123797416687,0.18495377898216248,0.00010422570630908012
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270815,32.926185607910156,0.5686151385307312,0.9719333648681641,0.5981770753860474,0.9695833325386047,0.06315739452838898,0.0482327938079834,1.0136711597442627,0.022578047588467598,0.024478912353515625,6.77657347756314,6.439454361370576,0.22775699198246002,0.05291472747921944,0.22675077617168427,0.060738012194633484
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270816,32.256858825683594,0.5624675750732422,0.9690834879875183,0.5990816950798035,0.9682291746139526,0.07273225486278534,0.049224138259887695,0.9341652989387512,0.02438671700656414,0.0286992397159338,6.921132067914141,6.5834141071198555,0.22876733541488647,0.06983842700719833,0.23381616175174713,0.07683281600475311
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270817,33.01864242553711,0.5215409994125366,0.9694787859916687,0.598134458065033,0.9690572023391724,0.07102330029010773,0.051856935024261475,0.9742233157157898,0.022338995710015297,0.024646759033203125,6.438739131280583,6.564992782196577,0.23549121618270874,0.061004988849163055,0.2340519279241562,0.060904163867235184
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270818,31.591129302978516,0.5453667640686035,0.9527390003204346,0.5417444705963135,0.955053985118866,0.1255958080291748,0.07744830846786499,0.9689446091651917,0.026329370215535164,0.03320566937327385,5.287423511078354,5.9756892057633415,0.22889098525047302,0.05816282704472542,0.23715777695178986,0.06952019035816193
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270819,34.142906188964844,0.4404684603214264,0.9735547304153442,0.6270445585250854,0.9714108109474182,0.052924685180187225,0.04383659362792969,0.9714380502700806,0.019626783207058907,0.019402822479605675,6.01565760237304,6.07439170826906,0.1935669481754303,-0.0008139763958752155,0.19411727786064148,0.002645845990628004
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270820,32.998661041259766,0.504786491394043,0.9685064554214478,0.5923412442207336,0.9656047821044922,0.07702609896659851,0.05202162265777588,1.0043611526489258,0.022390443831682205,0.023466747254133224,5.978756670944989,6.142963210711882,0.23942549526691437,0.05346638709306717,0.23317065834999084,0.04110726714134216
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270821,33.12721633911133,0.6203600168228149,0.9683609008789062,0.6022802591323853,0.9676525592803955,0.08388218283653259,0.06413596868515015,0.9784051775932312,0.022061485797166824,0.023278554901480675,6.45018116046907,6.266432468875225,0.22089438140392303,0.06629040837287903,0.22376133501529694,0.06330123543739319
man_00,S,man,a woman,0.1,150,84,約束已啟動且 edit_shift 在最近 20 步的每步改善 +4.19e-07 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,172.2,11630.1,32.52055358886719,0.5451804399490356,0.9704192876815796,0.6115632057189941,0.9694514870643616,0.043621957302093506,0.03088170289993286,1.0036286115646362,0.023657482117414474,0.02548472210764885,20270822,32.67441177368164,0.5157132148742676,0.9710965156555176,0.5967280864715576,0.9712064862251282,0.06539241969585419,0.04411435127258301,0.9353103041648865,0.023242102935910225,0.02736155316233635,6.175737675869653,6.081177584896817,0.23843388259410858,0.07070956379175186,0.23521435260772705,0.07335501909255981
