image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_581286,dct_shield_y,instruct-pix2pix,Add sauce,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.60529,0.954,28.055,0.26619,0.09513,0.74702,0.35182,12.501,0.05293,0.32676,0.29839,0.03956,172.9
task_obj_add_692065,dct_shield_y,instruct-pix2pix,Add monk,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42192,0.98311,27.038,0.46535,0.02328,0.40773,0.54186,17.003,0.31978,0.27489,0.27893,0.04447,173.5
task_obj_remove_10197,dct_shield_y,instruct-pix2pix,Remove gravel path,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43269,0.97745,27.165,0.40444,0.04136,0.53406,0.35092,13.982,0.06654,0.31924,0.29808,0.04383,173.1
task_obj_remove_257910,dct_shield_y,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52269,0.93733,27.912,0.28668,0.07341,0.70172,0.28806,8.75,0.04443,0.31019,0.2855,0.04022,173.3
task_obj_remove_380621,dct_shield_y,instruct-pix2pix,Remove iceberg,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.53622,0.96417,27.973,0.36385,0.07966,0.71595,0.24774,8.049,0.06078,0.38985,0.26821,0.03994,173.3
task_obj_remove_509477,dct_shield_y,instruct-pix2pix,Remove the man with glasses,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39677,0.97287,27.11,0.4386,0.04123,0.45143,0.58409,17.19,0.29517,0.2782,0.29987,0.04411,173.2
task_obj_remove_657585,dct_shield_y,instruct-pix2pix,Remove frisbee,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.63607,0.95016,28.377,0.29024,0.11339,0.81823,0.33001,11.492,0.08412,0.36399,0.27605,0.03812,173.2
task_obj_swap_joint_mask_276754,dct_shield_y,instruct-pix2pix,Replace the satellite dish with rocket,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43903,0.87426,27.778,0.35853,0.0621,0.70852,0.41038,12.149,0.0096,0.43628,0.26768,0.04084,173.2
task_obj_swap_joint_mask_533428,dct_shield_y,instruct-pix2pix,Replace the samurai armor with red jacket,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42235,0.97352,27.432,0.42333,0.03404,0.5355,0.4175,12.618,0.10058,0.22103,0.27858,0.0425,173.4
task_obj_swap_joint_mask_75733,dct_shield_y,instruct-pix2pix,Replace the snowy landscape with sea,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52984,0.94595,28.158,0.25725,0.07687,0.57622,0.65861,13.608,0.13769,0.31239,0.26745,0.03909,173.3
task_obj_swap_rand_mask_298147,dct_shield_y,instruct-pix2pix,Replace the wizard's robe with red shirt,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41642,0.92127,27.416,0.3819,0.0637,0.70758,0.3795,13.98,0.17856,0.33489,0.41026,0.04258,173.3
task_obj_swap_rand_mask_417469,dct_shield_y,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4775,0.94302,27.825,0.3504,0.05097,0.77284,0.25066,9.653,0.07557,0.51862,0.2909,0.04062,173.3
