condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,bird_03,0.2,0.1964062750339508,1.125,3.275557873201991,24.764266967773438,0.8651983737945557,0.808757483959198,0.208501398563385,0.8693932294845581,0.1964062750339508,0.09578323364257812,0.9976598620414734,0.05778113007545471,0.11145909875631332,2.5331172943115234,11.313708305358887,8.13720989227295,6.884239673614502,32,False,1.0
