image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_obj_add_40931,phase_gain,native,identity,0.60459,0.02112,0.60459,0.02112,1.0,0.68496,True,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,blur1,0.30564,0.00569,0.60459,0.02112,0.50552,0.91888,False,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,jpeg75,0.40494,0.01026,0.60459,0.02112,0.66977,0.75556,True,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,jpeg30,0.36707,0.01059,0.60459,0.02112,0.60714,0.89308,False,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,crop_resize0.1,0.62963,0.00446,0.60459,0.02112,1.04141,0.71939,True,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,jpeg_then_resize75,0.31548,0.01133,0.60459,0.02112,0.52181,0.91408,False,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,adverse_cleaner,0.53518,0.01086,0.60459,0.02112,0.88518,0.75498,True,0.8,True,1449.2
task_obj_add_40931,phase_gain,native,gridpure,0.40862,0.0044,0.60459,0.02112,0.67585,0.90472,False,0.8,True,1449.2
task_obj_remove_380621,phase_gain,native,identity,0.69118,0.01819,0.69118,0.01819,1.0,0.69947,True,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,blur1,0.41797,0.07567,0.69118,0.01819,0.60472,0.85762,False,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,jpeg75,0.34325,0.03472,0.69118,0.01819,0.49661,0.91207,False,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,jpeg30,0.39942,0.097,0.69118,0.01819,0.57788,0.87321,False,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,crop_resize0.1,0.59466,0.01053,0.69118,0.01819,0.86036,0.81908,True,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,jpeg_then_resize75,0.39356,0.13537,0.69118,0.01819,0.5694,0.92965,False,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,adverse_cleaner,0.44565,0.02214,0.69118,0.01819,0.64477,0.81426,True,0.8,True,1424.4
task_obj_remove_380621,phase_gain,native,gridpure,0.37393,0.0631,0.69118,0.01819,0.541,0.851,False,0.8,True,1424.4
task_obj_swap_joint_mask_276754,phase_gain,native,identity,0.53095,0.16066,0.53095,0.16066,1.0,0.819,True,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,blur1,0.1654,0.03266,0.53095,0.16066,0.31151,0.92282,False,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg75,0.43434,0.1737,0.53095,0.16066,0.81805,0.91839,False,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg30,0.24507,0.09051,0.53095,0.16066,0.46157,0.93722,False,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,crop_resize0.1,0.45236,0.20018,0.53095,0.16066,0.85199,0.92316,False,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,jpeg_then_resize75,0.1376,0.05328,0.53095,0.16066,0.25915,0.93728,False,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,adverse_cleaner,0.52963,0.19627,0.53095,0.16066,0.99752,0.79817,True,0.8,True,1422.4
task_obj_swap_joint_mask_276754,phase_gain,native,gridpure,0.3624,0.12728,0.53095,0.16066,0.68255,0.90784,False,0.8,True,1422.4
task_obj_swap_joint_mask_533428,phase_gain,native,identity,0.64597,0.02343,0.64597,0.02343,1.0,0.63299,True,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,blur1,0.43497,0.03645,0.64597,0.02343,0.67337,0.90974,False,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg75,0.51301,0.04489,0.64597,0.02343,0.79418,0.80001,True,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg30,0.47305,0.02122,0.64597,0.02343,0.73231,0.89236,False,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,crop_resize0.1,0.63514,0.00925,0.64597,0.02343,0.98324,0.71294,True,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,jpeg_then_resize75,0.40666,0.05696,0.64597,0.02343,0.62954,0.91569,False,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,adverse_cleaner,0.56062,0.00784,0.64597,0.02343,0.86787,0.77823,True,0.8,True,1400.7
task_obj_swap_joint_mask_533428,phase_gain,native,gridpure,0.52237,0.03071,0.64597,0.02343,0.80866,0.85143,False,0.8,True,1400.7
task_obj_swap_rand_mask_417469,phase_gain,native,identity,0.69723,0.03616,0.69723,0.03616,1.0,0.46498,True,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,blur1,0.30846,0.00772,0.69723,0.03616,0.44242,0.90118,False,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg75,0.43993,0.00467,0.69723,0.03616,0.63098,0.80463,True,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg30,0.3788,0.00624,0.69723,0.03616,0.54329,0.82473,True,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,crop_resize0.1,0.63769,0.00166,0.69723,0.03616,0.91461,0.72562,True,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,jpeg_then_resize75,0.31139,0.0045,0.69723,0.03616,0.44661,0.90845,False,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,adverse_cleaner,0.54759,0.00616,0.69723,0.03616,0.78538,0.65472,True,0.8,True,1407.1
task_obj_swap_rand_mask_417469,phase_gain,native,gridpure,0.42891,0.01067,0.69723,0.03616,0.61517,0.83847,False,0.8,True,1407.1
