image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase_gain,native,identity,0.46314,0.00592,0.46314,0.00592,1.0,0.80606,True,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,blur1,0.25009,0.00643,0.46314,0.00592,0.54,0.94871,False,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,jpeg75,0.2843,0.00536,0.46314,0.00592,0.61386,0.94268,False,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,jpeg30,0.33929,0.00197,0.46314,0.00592,0.7326,0.93118,False,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,crop_resize0.1,0.54165,0.00171,0.46314,0.00592,1.16952,0.91478,False,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,jpeg_then_resize75,0.25012,0.00293,0.46314,0.00592,0.54005,0.96931,False,0.8,True,1008.9
task_attr_mod_color_11699,phase_gain,native,adverse_cleaner,0.36439,0.00814,0.46314,0.00592,0.78678,0.85634,False,0.8,True,1008.9
task_attr_mod_color_136767,phase_gain,native,identity,0.54001,0.02431,0.54001,0.02431,1.0,0.83888,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,blur1,0.28156,0.00512,0.54001,0.02431,0.5214,0.97035,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,jpeg75,0.32217,0.0142,0.54001,0.02431,0.59661,0.95767,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,jpeg30,0.31766,0.0022,0.54001,0.02431,0.58826,0.96894,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,crop_resize0.1,0.56681,0.00259,0.54001,0.02431,1.04964,0.91209,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,jpeg_then_resize75,0.27665,0.00625,0.54001,0.02431,0.5123,0.96468,False,0.8,True,998.6
task_attr_mod_color_136767,phase_gain,native,adverse_cleaner,0.37263,0.01648,0.54001,0.02431,0.69005,0.94082,False,0.8,True,998.6
task_attr_mod_color_184837,phase_gain,native,identity,0.71115,0.04913,0.71115,0.04913,1.0,0.72839,True,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,blur1,0.37501,0.02079,0.71115,0.04913,0.52733,0.93636,False,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,jpeg75,0.49395,0.01007,0.71115,0.04913,0.69458,0.88024,False,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,jpeg30,0.43881,0.02135,0.71115,0.04913,0.61704,0.89363,False,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,crop_resize0.1,0.70024,0.02369,0.71115,0.04913,0.98467,0.83095,True,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,jpeg_then_resize75,0.3322,0.00589,0.71115,0.04913,0.46713,0.94512,False,0.8,True,1220.5
task_attr_mod_color_184837,phase_gain,native,adverse_cleaner,0.53102,0.01047,0.71115,0.04913,0.74671,0.85005,False,0.8,True,1220.5
task_attr_mod_color_32648,phase_gain,native,identity,0.32974,0.01284,0.32974,0.01284,1.0,0.938,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,blur1,0.21719,0.02507,0.32974,0.01284,0.65867,0.95326,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,jpeg75,0.23288,0.00725,0.32974,0.01284,0.70626,0.90676,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,jpeg30,0.29232,0.01588,0.32974,0.01284,0.88651,0.94736,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,crop_resize0.1,0.39352,0.0271,0.32974,0.01284,1.19344,0.89699,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,jpeg_then_resize75,0.2292,0.02012,0.32974,0.01284,0.6951,0.94246,False,0.8,True,983.6
task_attr_mod_color_32648,phase_gain,native,adverse_cleaner,0.31683,0.02744,0.32974,0.01284,0.96085,0.86361,False,0.8,True,983.6
task_attr_mod_color_6205,phase_gain,native,identity,0.49043,0.0215,0.49043,0.0215,1.0,0.83297,True,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,blur1,0.25819,0.08071,0.49043,0.0215,0.52647,0.90439,False,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,jpeg75,0.28695,0.06263,0.49043,0.0215,0.5851,0.87172,False,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,jpeg30,0.29998,0.04754,0.49043,0.0215,0.61167,0.88821,False,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,crop_resize0.1,0.66619,0.01117,0.49043,0.0215,1.35839,0.82042,True,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,jpeg_then_resize75,0.24222,0.03575,0.49043,0.0215,0.49389,0.8993,False,0.8,True,985.1
task_attr_mod_color_6205,phase_gain,native,adverse_cleaner,0.44435,0.01251,0.49043,0.0215,0.90606,0.87617,False,0.8,True,985.1
